job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
"RN CARE COORDINATOR- GALVESTON CARE MANAGEMENT (8A-8P WEEKEND, 36 HOURS PER WEEK)",UTMB Health,2026-02-19,Remote,On-site,Full-time,"Days, 12hr shifts",Must Be Licensed In: Texas,,"Minimum Qualifications: RN with Associate degree in nursing. Two years of clinical nursing experience in an acute hospital environment. Current license or valid permit to practice professional nursing in Texas. Certification in Care Management CCM or ACM-RN to be obtained within 3 years from date of hire. Preferred Qualifications: Bachelor's degree in nursing. Care Management experience. Job Summary: As a key member of the interdisciplinary team, the Care Coordinator will be responsible for planning, coordinating, and safely transitioning the acute care patient to the next level of care. This role is a partner with physicians, nursing, and all ancillary services to ensure quality outcomes and coordinate the care of the patient and ensure timely utilization of services and safe and timely transition planning and implementation. Essential Job Functions Assesses, plans, implements, and evaluates patient needs, discharge planning and Case Management outcomes for patients and families. Utilizes leadership principles in mobilizing the team to achieve positive outcomes. Follows up on matters to ensure they are successfully resolved. Coordinates and facilitates communication between physicians, nurses, ancillary services, and the patient. Prepares and facilitates a safe, comprehensive, and timely transition plan with adequate communication to the ambulatory setting. Promotes a culture of service excellence and quality by implementing and accepting accountability for the following service standards: o Providing excellent service to patients/customers o Building strong relationships and team cohesiveness o Focusing on quality and positive solutions o Communicating respectfully o Demonstrating compassion and understanding in response to patient and customer requests/needs  Partners with physicians and the Physician Advisor(s) to build and maintain effective relationships with physicians, services, specialties, etc. Manages st",https://app.nursefern.com,Case Management (CM),NurseFern,2026-02-19T09:49:51.262813
PATIENT CONNECTION TRIAGE RN,Piedmont,2026-02-18,Remote,Remote,Full-time,,"Must Be Licensed In: Compact, Georgia",,"Under the supervision of the RN Patient Scheduler Manager, provides timely, efficient, and accurate triage response and documentation according to nursing standards and physician protocols. Evaluates patient needs, performs triage, other patient services and coordinates with other members of the clinical team at the supported ambulatory practice and operates within the scope of practice in the contact center setting. Maintains accurate and concise documentation within the medical records, assuring compliance within all guidelines. Schedules patients for visits as needed. Provides education of patient care, medication instructions, preventative services, diet and exercise, health promotion and all other medical needs as directed. Acts as a clinical resource to all other non-clinical connection center personnel. Responsibilities Under the supervision of the RN Patient Scheduler Manager, provides timely, efficient, and accurate triage response and documentation according to nursing standards and physician protocols. Evaluates patient needs, performs triage, other patient services and coordinates with other members of the clinical team at the supported ambulatory practice and operates within the scope of practice in the contact center setting. Maintains accurate and concise documentation within the medical records, assuring compliance within all guidelines. Schedules patients for visits as needed. Provides education of patient care, medication instructions, preventative services, diet and exercise, health promotion and all other medical needs as directed. Acts as a clinical resource to all other non-clinical connection center personnel. Qualifications Education Graduate of an accredited school of nursing Required Work Experience 3 years of professional nursing experience preferably in an ER, Critical Care and or Cardiovascular medical practice setting Required Phone triage experience Preferred Computer literate with the knowledge of EPIC and EMR Preferred Ability to",https://app.nursefern.com,Triage,NurseFern,2026-02-19T09:49:53.429459
REMOTE ASSOCIATE CLINICAL DOCUMENTATION IMPROVEMENT SPECIALIST,Mercy,2026-02-18,Remote,Remote,Full-time,Days,Must Be Licensed In: Missouri,,"The Clinical Documentation Specialist provides clinically based, concurrent and retrospective reviews of inpatient medical records. Will work to identify opportunities and ensure accuracy and completeness of clinical documentation used for measuring and reporting physician and hospital outcomes. This position collaborates with inpatient care providers to ensure accurate, complete, compliant, concise, and consistent documentation that reflects the true clinical scenario of the patient's encounter. This additionally serves to reflect the true Severity of Illness (SOI), Risk of Mortality (ROM), and intensity of services rendered to provide quality care and treatment to the patient. Performs duties and responsibilities in a manner consistent with our mission, values, and Mercy Service Standards. Position Details: Minimum Required Qualifications Education: RN, BSN, RHIA, RHIT, CCS, CPC, CIC, CCDS, or CDIP Experience: 1-year related experience in acute care inpatient nursing or inpatient coding or HIM Other Skills and Knowledge: * Excellent critical thinking skills with the ability to quickly make decisive decisions from limited written and/or verbal information, excellent reading comprehension * Excellent communication skills (written and verbally) and comfortable speaking in groups. * Ability to plan and organize workflow in order to meet deadlines * Must have strong computer skills including typing ability. * Experience with computer programs (EXCEL, Word) * Data entry * Record review with ability to interpret clinical data * Strong clinical knowledge * Ability to establish cooperative working relationship with diverse groups and individuals, medical staff and other health care disciplines and interact with all levels of employees * Ability to work flexible work schedules to accommodate provider rounding schedules and required medical staff presentations * Employee should possess: the ability to work with minimum supervision; organi",https://app.nursefern.com,Clinical Documentation Integrity (CDI),NurseFern,2026-02-19T09:49:55.551255
LEAD LPN - REMOTE,University of Chicago Medical Center,2026-02-18,Remote,Remote,Full-time,Days,Must Be Licensed In: Illinois,$34.86 - $38.75 Hourly,"Bring Your Passion to the Forefront: Lead LPN, OR Administration, Full-Time, Days, UChicago Medicine, Hyde Park, Illinois We're hiring a Lead LPN for a full-time remote position in the OR Administration department here at UChicago Medicine in Hyde Park, Illinois! Shift: Mid Shift Mon- Friday A Licensed Practical Nurse is a nurse who performs a wide variety of nursing care services to patients under the direct supervision of a registered nurse or physician. Such services can be therapeutic or diagnostic procedures and/or administration of medication. The Lead LPN role provides clinical and administrative support for the Surgery and Procedural areas, while ensuring coverage and continuity of care for all patients,. The Lead LPN interfaces with providers, clinical staff members, and patients in a procedural setting. The lead LPN will contact patients prior to procedure dates and provide clinical information and patient education pertaining to their procedure to ensure a consistent patient experience and care The Lead LPN will act as the liaison between the clinics and the procedural areas promoting consistent messaging, while reducing unnecessary phone calls and delays. Licensed Practical Nurse Essential Job Functions Schedules patients for procedures as requested by the clinics. Contacts patients with information pertaining to their procedure such as arrival time, NPO and medication directions and any other instructions as required. Works in conjunction with clinics to provide clinical and administrative support for our patients. Provides excellent customer service and consistent messaging. Cross-Trains as needed. Coordinates with staff and providers to enhance the quality of patient care. Coordinates daily work flows to ensure all daily tasks are completed. Provides leadership in adapting to change and promoting cost-effective measures in the practice to assure proper use of time, supplies, and personnel. Active participant and informal leader in",https://app.nursefern.com,"Case Management (CM), Health Coach, Triage",NurseFern,2026-02-19T09:49:57.696227
RN TRIAGE SPECIALIST- REMOTE FULL-TIME,Central Oregon Pediatric Associates (COPA),2026-02-18,Remote,Remote,Full-time,,Must Be Licensed In: Oregon,$0 - $0 Salary,"Job Type Full-time Description The Opportunity At COPA, the RN Triage Specialist role is built for pediatric nurses who thrive on clinical decision-making, work efficiently, and move with purpose. This position offers the opportunity to use advanced assessment skills to support infants, toddlers, children, and adolescents remotely. If you are someone who is confident, works with a sense of urgency, thinks clearly and acts decisively in high-volume situations, this role could be a great fit for you. For pediatric RNs who value autonomy, efficiency, and making a meaningful impact every day, this position offers a chance to combine speed, skill, and heart in service of children's health. The Company Central Oregon Pediatric Associates (COPA) has been caring for kids and families in Central Oregon for over 50 years, building lifelong relationships and helping children thrive from newborns to teens. Our mission is to provide exceptional, right-fit care for kids at every age and stage, and our vision is to improve the health of all kids in our community. We do this in a welcoming, inclusive environment where collaboration, openness, play and accountability are part of how we care, not just what we do. At COPA, you'll work alongside people who value kindness, teamwork, and earning families' trust every single day. The Job Maintains an in-depth knowledge of principles, practices, standards, and techniques and demonstrates knowledge in accordance with COPA policies and procedures within pertinent laws and regulations in the following areas: Performs structured pediatric telephone triage using approved protocols, clinical pathways, and decision-support tools (e.g., Epic, ClearTriage) to assess symptoms, determine urgency, and recommend appropriate disposition. Applying sound clinical judgment to guide patient and caregiver conversations efficiently and safely within established triage standards. Documents, assessments, advice given, and patient/family res",https://app.nursefern.com,Triage,NurseFern,2026-02-19T09:49:59.802342
RN TRIAGE SPECIALIST- REMOTE PART-TIME,Central Oregon Pediatric Associates (COPA),2026-02-18,Remote,Remote,Part-time,,Must Be Licensed In: Oregon,$0 - $0 Salary,"Job Type Part-time Description The Opportunity At COPA, the RN Triage Specialist role is built for pediatric nurses who thrive on clinical decision-making, work efficiently, and move with purpose. This position offers the opportunity to use advanced assessment skills to support infants, toddlers, children, and adolescents remotely. If you are someone who is confident, works with a sense of urgency, thinks clearly and acts decisively in high-volume situations, this role could be a great fit for you. For pediatric RNs who value autonomy, efficiency, and making a meaningful impact every day, this position offers a chance to combine speed, skill, and heart in service of children's health. The Company Central Oregon Pediatric Associates (COPA) has been caring for kids and families in Central Oregon for over 50 years, building lifelong relationships and helping children thrive from newborns to teens. Our mission is to provide exceptional, right-fit care for kids at every age and stage, and our vision is to improve the health of all kids in our community. We do this in a welcoming, inclusive environment where collaboration, openness, play and accountability are part of how we care, not just what we do. At COPA, you'll work alongside people who value kindness, teamwork, and earning families' trust every single day. The Job Maintains an in-depth knowledge of principles, practices, standards, and techniques and demonstrates knowledge in accordance with COPA policies and procedures within pertinent laws and regulations in the following areas: Performs structured pediatric telephone triage using approved protocols, clinical pathways, and decision-support tools (e.g., Epic, ClearTriage) to assess symptoms, determine urgency, and recommend appropriate disposition. Applying sound clinical judgment to guide patient and caregiver conversations efficiently and safely within established triage standards. Documents, assessments, advice given, and patient/family respon",https://app.nursefern.com,Triage,NurseFern,2026-02-19T09:50:01.918908
UTILIZATION MANAGEMENT NURSE CONSULTANT - MST OR PST,CVS Health,2026-02-18,Remote,Remote,Full-time,,Must Be Licensed In: State Of Residency,$26.01 - $56.14 Hourly,"We're building a world of health around every individual - shaping a more connected, convenient and compassionate health experience. At CVS Health, you'll be surrounded by passionate colleagues who care deeply, innovate with purpose, hold ourselves accountable and prioritize safety and quality in everything we do. Join us and be part of something bigger - helping to simplify health care one person, one family and one community at a time. Position Summary: This Utilization Management (UM) Nurse Consultant role is 100% work at home role and the candidate can live in any state. Normal Working Hours: Monday through Friday 8:00am-6:00pm in their time zone. There is a weekend (Saturday) rotation per the needs of the department. No travel is required. As a Utilization Management Nurse Consultant, you will utilize clinical skills to coordinate, document and communicate all aspects of the utilization/benefit management program. You would be responsible for ensuring the member is receiving the appropriate care at the appropriate time and at the appropriate location, while adhering to federal and state regulated turn-around times. This includes reviewing written clinical records. The UM Nurse Consultant job duties include (not all encompassing): -Reviews services to assure medical necessity, applies clinical expertise to assure appropriate benefit utilization, facilitates safe and efficient discharge planning and works closely with facilities and providers to meet the complex needs of the member. -Utilizes clinical skills to coordinate, document and communicate all aspects of the utilization/benefit management program. -Utilizes clinical experience and skills in a collaborative process to assess, plan, implement, coordinate, monitor and evaluate options to facilitate appropriate healthcare services/benefits for members -Gathers clinical information and applies the appropriate clinical criteria/guideline, policy, procedure, and clinical judgment to render coverage dete",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-02-19T09:50:04.020156
UTILIZATION REVIEW NURSE,Sentara,2026-02-18,Remote,Remote,Full-time,Days,Must Be Licensed In: State Of Residency,"$66,830.4 - $111,384 Salary","Overview: Sentara Health is looking to hire a Remote Utilization Review Nurse. This is a remote position: Remote opportunities available in the following states: Virginia, North Carolina, Alabama, Delaware, Florida, Georgia, Idaho, Indiana, Kansas, Louisiana, Maine, Maryland, Minnesota, Nebraska, Nevada, New Hampshire, North Dakota, Ohio, Oklahoma, Pennsylvania, South Carolina, South Dakota, Tennessee, Texas, Utah, Washington (state), West Virginia, Wisconsin, Wyoming Must be flexible to work on rotating weekends including holidays. Utilization Review Nurse is responsible for utilizing management services within the scope of licensure. Conducts primary functions of prior authorization, inpatient review, concurrent review, retrospective review, medical director referrals and execution of member/provider approval and/or denial letter. Reviews provider requests for services requiring authorization. Conduct pre-certification, continued stay review, care coordination, or discharge planning for appropriateness of treatment setting reviews to ensure compliance with applicable criteria, medical policy, and member eligibility, benefits, and contracts. May manage appeals for services denied. Responsible for written and/or verbal notification to members and providers. Demonstrates proactive anticipatory discharge planning; serves as joint transition of care coordinator with case management and facilitates member care transition. Ensures medical director's written decision is consistent with criteria (CMS, state, medical policy, clinical criteria). Facilitates accreditation by knowing, understanding, correctly interpreting, and accurately applying accrediting and regulatory requirements and standards. Education: Associates required. Bachelors preferred. Certification: Registered Nurse required. Experience: Must possess 2-3 years of acute care clinical experience required. Previous Utilization Review experience a plus. Milliman and JIVA preferred. Knowledge of",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-02-19T09:50:06.138336
PATIENT RESOURCE SPECIALIST - LPN (REMOTE),Author Health,2026-02-18,Remote,Remote,Full-time,Days,Must Be Licensed In: Compact,$26 - $28 Hourly,"Salary Range: $26.00 To $28.00 Hourly Patient Resource Specialist- LPN (Remote) At Author Health, we're revolutionizing how mental health care is delivered, and we want you to be part of it! Our mission is to bring compassionate, high-quality care to people with serious mental illness, substance use disorders, and dementia, including older adults. We don't just treat symptoms. We treat people - fully, holistically, and with heart! Through our virtual-first, innovative care model, we deliver community-based wrap-around outpatient mental health care inclusive of psychiatric, psychotherapeutic and care management services. We partner with primary care providers, hospitals, families, and caregivers to keep patients out of the hospital and empower them to live healthier, more connected lives. At Author, inclusivity isn't a checkbox. It's how we build trust and drive better outcomes! We honor the unique cultures, identities, and stories that shape every patient's experience, and we're creating a workplace where team members can show up as their full selves, too. If you're driven by purpose, ready to shake up the status quo, and eager to make a real impact in people's lives, we'd love to meet you. Let's build the future of mental health care together! What You'll Do As the Patient Resource Specialist- LPN within our Care Management Team at Author Health, you will focus on supporting patients with serious mental illness and substance use disorders. You will play a key role in supporting patients during their transition from hospital to home by conducting post-discharge follow-up calls. This position focuses on patient education, medication reconciliation, symptom monitoring, and ensuring patients understand their discharge instructions. The goal is to reduce readmissions, improve outcomes, and enhance patient satisfaction. You may also work with patients to remove barriers to care by connecting patients with vital resources, including transportation, food, housing",https://app.nursefern.com,"Case Management (CM), Triage",NurseFern,2026-02-19T09:50:08.239669
BI-LINGUAL REGISTERED NURSE (TELEHEALTH)(SUD)(SPANISH-ENGLISH),Boulder Care,2026-02-18,Remote,Remote,Full-time,Evenings,Must Be Licensed In: State Of Residency,"$80,000 - $95,000 Salary","Boulder Care is looking for bi- lingual Registered Nurses (Spanish-English) who are aligned with Harm Reduction principles and have experience supporting patients receiving buprenorphine-based treatment for opioid use disorder in an outpatient setting. This is a 100% remote, full-time, W2 position. We are looking for RNs who: Have an active, unrestricted RN license in your state of residency Have a minimum of 2 years of specialized nursing experience in outpatient substance use disorder treatment. Are interested in full-time work (40 hours a week) with a Monday-Friday schedule: 11am - 7pm EST (8am - 4pm Pacific Time) 1pm - 9pm EST (10am - 6pm Pacific Time) If this sounds like you, please continue applying. About the role This position is 100% remote but you must reside in one of the following states: AK, AZ, CO, FL, ID, KS, MD, NH, NM, NY, NC, NV, OH, OR, WA, or WY The Registered Nurse works directly with patients to deliver medication-assisted recovery for substance use disorder (SUD) and empowers patients in their recovery journeys in coordination with the Care Team (primarily Nurse Practitioners, Medical Assistants and Peer Recovery Specialists) Our team delivers compassionate and empathetic telephonic, text-based, and video-based (telehealth) patient engagement and monitoring Boulder Care recognizes the value that lived experience can provide to our organization, community, and patients. Applicants with lived experience and/or training as a peer recovery specialist are encouraged to apply Success in this role Essential Functions - Patient Care (50%) Provide compassionate, empathetic telephonic, text based & video-based (Telehealth) patient engagement and monitoring, assisted by clinical decision support tools Provide support to patients within the Boulder application to ensure successful engagement and initiation of treatment Educate patients about addiction, medications, and available support services; answer questions regarding treatment and program pro",https://app.nursefern.com,"Case Management (CM), Triage",NurseFern,2026-02-19T09:50:10.345909
