job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
Clinical Documentation Specialist (Remote),Memorial Hermann,2026-01-16,,Remote,Regular | Perm Employee,Regular | Perm Employee,Remote,,"At Memorial Hermann, we pursue a common goal of delivering high quality, efficient care while creating exceptional experiences for every member of our community. When we say every member of our community, that includes our employees. We know that when our employees feel cared for, heard and valued, they are inspired to create moments that exceed expectations, while prioritizing safety, compassion, personalization and efficiency. If you want to advance your career and contribute to our vision of creating healthier communities, now and for generations to come, we want you to be a part of our team.Job SummaryThis position is responsible for concurrent review of inpatient medical records in order to identify opportunities for improving the quality of physician documentation. This position facilitates modifications to clinical documentation through concurrent interaction with physicians (face-to-face and electronically) and other members of the health care team. The goal of this position is to achieve a complete medical record in order to support complete, accurate and timely coding.Job DescriptionMEMORIAL HERMANN CANNOT HIRE REMOTE WORKERS IN THE FOLLOWING STATES:Arizona, California, Connecticut, Maryland, Massachusetts, Missouri, New Jersey, New York, Utah, Ohio, Pennsylvania, Washington, Alabama, Mississippi, Illinois, Oregon, Arkansas or IowaPlease Note:We cannot consider MDs or doctors for this positionDesired Skill Sets:Prefer an RN candidate with Clinical Documentation experienceMust be an RN with a BSN or MSNMust have at least 5yrs of recent RN bedside experience in an acute hospital settingPrefer critical care, ICU nursing experienceMinimum QualificationsEducation:Bachelor of Nursing required.Licenses/Certifications:Current State of Texas license or temporary/compact license to practice professional nursingExperience / Knowledge / Skills:Five (5) years of inpatient, acute care at the bedside on a nursing unit; ICU experience preferredRequires excellent observation skills, analytical thinking, problem solving, plus good verbal and written communicationPossesses a working knowledge of many areas of adult medicineAble to assess, evaluate, and teachProficiency in organization and planningProficiency in computer usage including database and spreadsheet analysis, presentation programs, word processing and Internet searchingAbility and willingness to seek out and accept changeDemonstrates adaptability, flexibility, and self-motivation, and an ability to work independentlyKnowledge of federal, state and private payer regulations preferredProfessional, team player, able to communicate well with othersStrong interpersonal skills and positive attitudeRegular, significant contact with other personnel throughout and outside Memorial Hermann; Contact may be in person, by telephone, or through correspondencePrincipal AccountabilitiesCommunicates with physicians, case managers, coders, and other healthcare team members to facilitate comprehensive medical record documentation to reflect clinical treatment, decisions, and diagnoses for inpatients.Utilizes the hospital's designated clinical documentation system to identify opportunities for physician and hospital outcomes.Provides or coordinates education to all internal customers related to compliance, coding, and clinical documentation issues and acts as a consultant to coders when additional information or documentation is needed to assign the correct DRG.Responsible for the day-to-day evaluation of documentation by the medical staff and healthcare team in accordance with the hospital's designated clinical documentation system.Gathers and analyzes information pertinent to documentation findings and outcomes.Contributes to a positive working environment and performs other duties as assigned or directed to enhance the overall efforts of the organization.Develops physician education strategies to promote complete and accurate clinical documentation and correct negative trends.Identifies patterns, trends variances and opportunities to improve documentation review and process.Researches literature and stays abreast of CMS rules and regulations, incorporating changes to daily practice for overall documentation enhancement.Assists in the development and reporting of performance measures to the medical staff and other departments and prepares physician specific data information.Conferences with key physicians to review outcome information (including physician profile data if relevant) as it relates to documentation clarity, completeness, and correct DRG designation.Coaches physicians to improve their documentation so it more accurately reflects intensity of services and severity of illness.Documents conference and results.Attends various hospital service line meetings, reviewing outcome information, and educating physicians on service line specific improvement opportunities.Complies with HIPAA and Code of Conduct policies.Assists with special projects as needed.Demonstrates co...",https://click.appcast.io/t/h1s3tju8WJ6kIXKL2Ufs05t-XoxSHrcKL-d2PYaFdvuiYNeKbYGq245x7LawDzgL,"CDI | Clinical Documentation Integrity Specialist, Critical Care, Entry Level, Registered Nurse | RN, Sponsored",Remote Nurse Connection,2026-01-17T09:21:48.519492
REMOTE QUALITY REVIEW REGISTERED NURSE,MPF Federal,2026-01-16,Remote,Remote,Full-time,Days,Must Be Licensed In: State Of Residency,$35 - $35,"Ready to Bring Your Acute Care Skills Home? Join Our Remote RN Team Supporting Our Military Communities! The statements listed below are not intended to be all inclusive of the duties and responsibilities of the position. Based on leadership decisions and business needs, ""all other duties as assigned"" will be expected for each position. Navigate and work within our proprietary electronic medical record system to evaluate and process patient health information to determine outcomes for various types of medical and specialty exams. Conduct a clinical review of a variety of examination documentation, test results, assessments and information and, by corroborating via phone interview with Service Members and Veterans, provide a clear, comprehensive and concise final product. Utilize clinical judgement to identify quality assurance issues and make recommendations to reconcile documentation. Collaborate with providers, Veterans, and Service Members via the nurse call line to ensure examination meets regulatory and contractual requirements for compensation and benefit rating purposes. Possess the ability to shift focus and multitask while maintaining professional demeanor to meet customer and provider needs. Identify emergent behavioral health issues and initiate intervention when necessary. Remain up to date with the contract requirements Use clinical judgement to ensure a clear, comprehensive and concise exam documentation that is reflective of the patient's service level conditions and in compliance to contract requirements Interpret and document diagnostic test results Educate and support providers, Veterans, and Service Members with navigating and utilizing medical history information and prior disability claims when completing the appointment paperwork Answer calls that come into the Clinical Operations Review queue in regards to medical or specialty exams, and provide exemplary service to providers with appointment questions Identify and evaluate exam documentat",https://app.nursefern.com,Quality,NurseFern,2026-01-17T09:22:16.951984
CLINICAL OUTCOMES QA NURSE,CSI Pharmacy,2026-01-16,Remote,Remote,Full-time,Days,"Must Be Licensed In: United States, State Of Residency","$72,000 - $87,000","Job ID JR252427 Location Location Type Remote Company CSI Pharmacy Date posted 01/14/2026 Job Description At CSI Pharmacy (CSI), we are on a mission to provide Specialty Pharmacy services to patients with chronic and rare illnesses in need of complex care. CSI is a rapidly growing national Specialty Pharmacy. Whether you work directly with patients or behind the scenes in support of the business and its employees, you will use your expertise, experience, and skills to support our patients and our mission. Summary The Clinical Outcomes Quality Assurance Nurse will be responsible for the quality of the Outcomes program's documentation, implementing clinical best practices, and facilitating the efficient operation of the assigned department by performing a variety of clerical and administrative tasks. Salary Range: $72,000 - $87,000/yr (DOE) Schedule: (Remote) Monday - Friday, 8:30am - 4:30pm CST Travel: (Optional) Occasional travel for training, team get-togethers, conferences, etc. if willing Essential Duties and Responsibilities include the following. Other duties may be assigned, as necessary. Reviews/Approves all CSI outcomes forms Works with CSI nurses regarding outcome forms; edits/corrects as needed. Assists in outcomes charting, tracking, reporting, and updates. Communicates and responds to administrative inquiries. Communicates with patients via telecommunications to obtain necessary outcomes forms. Collects and records data obtained via telecommunications, mailed in forms, and electronic health care records system. Tracks and uploads outcomes forms to patient's scheduled visits. Attends designated meetings or Teams/Zoom calls as needed. Maintains effective working relationships with all members of CSI. Tracks prescriber partners who desire outcomes and/or are involved in research. Sends patient specific outcomes data to pharmacy via Monday.com research board as requested. Monitors outcomes data for trigger points to notify outcomes manager and/or p",https://app.nursefern.com,Quality,NurseFern,2026-01-17T09:22:19.053165
"REGISTERED NURSE, NURSE LINE - 36 HOURS PER WEEK (REMOTE)",Sanford,2026-01-16,Remote,Remote,Full-time,,"Must Be Licensed In: Wisconsin, Compact",$0 - $0,"Job Title: Registered Nurse, Nurse Line - 36 hours per week (Remote) Cost Center: 301081199 Mfld-Nurse Line Scheduled Weekly Hours: 36 Employee Type: Regular Work Shift: 8-hour PM shifts, variable days (United States of America) Job Description: The Registered Nurse, Nurse Line is responsible for triaging incoming calls for patients, assessing needs, giving appropriate clinical options and facilitating requests to primary care providers, specialists, health care facilities, and community resources. The registered nurse functions as a part of an interdisciplinary team in providing healthcare and patient education when appropriate, regarding immediate care advice and preventive health behaviors. The individual will have the opportunity to work from home after an orientation period and demonstration of meeting productivity and quality expectations. Monday-Thursday, 2300-0700. No weekends. Holiday rotation. JOB QUALIFICATIONS EDUCATION For positions requiring education beyond a high school diploma or equivalent, educational qualifications must be from an institution whose accreditation is recognized by the Council for Higher Education and Accreditation. Minimum Required: Graduate of an accredited school of nursing. Preferred/Optional: Bachelor of Science in Nursing (BSN). EXPERIENCE Minimum Required: Three years' recent clinical experience in acute or ambulatory care. Preferred/Optional: Experience with patient interaction on the phone. CERTIFICATIONS/LICENSES The following licensure(s), certification(s), registration(s), etc., are required for this position. Licenses with restrictions are subject to review to determine if restrictions are substantially related to the position. Minimum Required: Current State of Wisconsin Registered Nurse License or Nurse Compact License. Preferred/Optional: None Given employment and/or payroll requirements of individual states, Marshfield Clinic Health System supports remote work in the following states: Alabama",https://app.nursefern.com,Triage,NurseFern,2026-01-17T09:22:21.145705
ONCOLOGY NURSE NAVIGATOR 2 THORACIC ONCOLOGY NEW PATIENT INTAKE,Rush,2026-01-16,Remote,On-site,Full-time,"Days, 10hr shifts",Must Be Licensed In: Illinois,"$84,760 - $151,715","Location: 1520 W Harrison St, Chicago, Illinois 60607 Business Unit: RUSH MD Anderson Cancer Center Department: Thoracic Oncology - New Patient Intake Work Type: Full-Time - 40 Hours per week (1. 0 FTE) Shift: 7:00 AM to 5:30 PM Work Schedule: Four 10-Hour Shifts per week - Weekdays only Rush offers exceptional rewards and benefits learn more at our Rush benefits page (https://www. rush.edu/rush-careers/employee-benefits). Pay Range: $84,760 - $151,715 per year Rush salaries are determined by many factors including, but not limited to, education, job-related experience and skills, as well as internal equity and industry specific market data. The pay range for each role reflects Rush's anticipated wage or salary reasonably expected to be offered for the position. Offers may vary depending on the circumstances of each case. Summary: The Oncology Nurse Navigator 2 is a registered nurse (RN) who works with physician practices and multi-disciplinary teams to promote the effective utilization of services and coordination of care for patients within the Cancer Center service line. The Oncology Nurse Navigator 2 contributes to the assessment of patients' psychosocial, financial and clinical needs throughout the continuum of care ensuring high quality care while supporting quality metrics of the Cancer Center and Rush University Medical Center The Oncology Nurse Navigator 2 functions as a liaison between patients, physician practices, the hospital, and the community performing functions that meet the core competencies of oncology navigation; Care Coordination, Communication, Education, and Professional Role/Care as well as the domains of the Profession Practice Model; Relationships and Caring, Evidence Based Practice, Technical Expertise, Critical Thinking and Leadership. The Oncology Nurse Navigator 2 care may be focused in medical oncology, hematology, stem cell transplant, gyne-oncology, surgery, radiation oncology, cancer screening or supporting multi-disciplinar",https://app.nursefern.com,"Case Management (CM), Triage, Telehealth",NurseFern,2026-01-17T09:22:23.235811
"RN UTILIZATION MANAGEMENT REVIEWER - REMOTE (WA, OR, OR AK)",PeaceHealth,2026-01-16,Remote,Remote,Full-time,"Days, 8hr shifts","Must Be Licensed In: Alaska, Oregon, Washington",$48.52 - $72.78,"PeaceHealth is looking for a skilled and motivated Registered Nurse Utilization Management (UM) Reviewer to join our dedicated team in a Full Time, Day Shift (1.0 FTE) role. If you enjoy analytical work and are energized by helping ensure patients receive the right care at the right time, this remote opportunity may be the perfect next step in your nursing career. Why You'll Love This Role As a Utilization Management Reviewer at PeaceHealth, you will play a key part in supporting safe, high-quality, and efficient patient care across our healthcare system. This position centers on concurrent and retrospective UM reviews, leveraging clinical expertise, payer policy knowledge, and technology tools to guide patient status determinations and promote appropriate utilization of hospital resources. You'll work fully remote*, with PeaceHealth-provided computer equipment-empowered by a collaborative team, supportive leadership, and a strong organizational commitment to diversity, cultural humility, and caregiver well-being. *Must reside in Washington, Oregon, or Alaska. PeaceHealth will provide the caregiver with necessary computer equipment. It is the responsibility of the caregiver to provide Internet access. PeaceHealth's Total Rewards package supports your physical, emotional, financial, social, and spiritual wellbeing. Benefits include: Pay Range: $48.52 - $72.78/hour Full medical, dental, and vision coverage 403(b) retirement plan with employer base and matching contributions Paid time off and paid disability & life insurance (with buy-up options) Tuition reimbursement and continuing education support Robust wellness benefits, EAP, and expanded mental health programs A culture grounded in Inclusivity, Respect for Diversity, and Cultural Humility What You'll Do Coordinate accurate patient status identification and documentation Ensure correct admission status and reimbursement through certification and clinical review Gather additional clinical documentation to va",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-01-17T09:22:25.327329
CLINICAL DOCUMENTATION SPECIALIST,Rochester Regional Health,2026-01-16,Remote,Remote,Full-time,Days,Must Be Licensed In: New York,"$78,000 - $96,200","Job Title: Clinical Documentation Specialist Department: Clinical Documentation Improvement Location: Riedman Campus (Remote) Hours Per Week: Full-Time, 40 hours/week Schedule: Day Shift (8am-5pm) SUMMARY The CDS facilitates accurate documentation for severity of illness, expected risk of mortality, complexity of care and quality in the medical record. This involves extensive record review and interaction with physicians, health information management professionals, and nursing staff. ATTRIBUTES 3-5 years of adult acute care experience in med/surg., critical care, emergency room, or PACU. Registered nursing degree required, BSN preferred. Other clinical education may be considered, such as PA, NP, or MD. Previous CDS experience preferred - For Skilled Nursing Facility Only: 3 years of patient care, or CDI or Coding experience in an adult population, acute care or skilled nursing facility Registered Nursing Degree required, BSN preferred, or other clinical education may be considered such as LPN, PA, NP, or MD. OR a degree in Health Information Management RESPONSIBILITIES Reviews medical record for completeness and accuracy for severity of illness (SOI), risk of mortality (ROM), complexity of care, and quality Accurate and timely record review Recognize opportunities for documentation improvement Formulate clinically credible documentation clarifications Request documentation clarifications as appropriate for SOI, ROM, Complexity of Care, Core Measures, and Patient Safety Effective and appropriate communication with physicians Provides education to members of the patient care team regarding the CDS process. Timely follow up on all cases and resolution of those with clinical documentation clarifications Actively participate in Team Meetings Manage multiple priorities Communicates with HIM staff and resolves discrepancies Accurate input of data into department software For Skilled Nursing Facility Only: Utilize the I",https://app.nursefern.com,Clinical Documentation Integrity (CDI),NurseFern,2026-01-17T09:22:27.411652
REMOTE CLINICAL CARE COORDINATOR - RN OR LPN,Gentiva,2026-01-16,Remote,Remote,Part-time,"Days, Evenings, Weekends",Must Be Licensed In: Compact,$0 - $0,"We are looking for a Remote Clinical Care Coordinator to join our team. This work-from-home telephonic nurse role reports directly to the Director, Contact Center. The Clinical Care Coordinator is responsible for providing expert support in post-acute care navigation and serving as a knowledgeable resource on our services, including home health, hospice, and palliative care. The Clinical Care Coordinator ensures continuity of care for patients transitioning into or out of our services, determines appropriate levels of care, and educates patients and families on available post-acute care options. This position plays a critical role in connecting patients with the right services while ensuring a seamless, compassionate experience. The shift is: No benfits. Saturday, 11:30 am - 12am Sunday 1:30 pm - 10 pm Monday 8am - 5:30 pm Key Responsibilities Serve as the main point of contact for patients and families transitioning from or seeking post-acute services. Make clinical level-of-care determinations using discussions, medical records, and other clinical data. Provide patient education and guidance on home health, hospice, palliative care, Medicare coverage, billing, and other healthcare resources. Act as a customer advocate throughout the referral process to ensure timely responses and maximize admissions conversion rates. Coordinate follow-up and track referral outcomes to ensure high-quality care transitions. Utilize multiple tools and methods to provide patient options and recommendations regarding post-acute care. Assist in the admissions process, supporting patients who meet requirements and ensuring satisfaction with services. Maintain awareness of departmental performance objectives and patient satisfaction goals. About You Qualifications Associate degree required; Bachelor's degree preferred. Minimum of 3 years of post-acute care experience. Home health and hospice experience strongly preferred. Licensed Registered Nurse (preferred) or LPN wi",https://app.nursefern.com,Case Management (CM),NurseFern,2026-01-17T09:22:29.491618
REGISTERED NURSE NAVIGATOR,Prenuvo,2026-01-16,Remote,Remote,Full-time,Days,Must Be Licensed In: Compact,"$80,000 - $95,000","At Prenuvo, we are on a mission to flip the paradigm from reactive ""sick-care"" to proactive health care. Our award-winning whole body scan is fast (under 1 hour), safe (MRI has no ionizing radiation), and non-invasive (no contrast). Our unique integrated stack of optimized hardware, software, and increasingly AI, coupled with the patient-centric experience across our domestic and global clinics, have allowed us to lead the change against ""we caught it too late again"". We're transforming how patients engage with proactive healthcare-bringing clarity, compassion, and connection to every step of their journey through radiology and preventative medicine. Our team is reimagining clinical operations by integrating software, automation, and AI to scale meaningful patient care. We are seeking a full-time Registered Nurse Navigator to join our Prenuvo Medical Group. This is a remote, patient-facing role that combines direct outreach with strategic internal collaboration. You'll be a clinical voice on the frontlines calling and supporting patients as they move through the Prenuvo experience while also helping shape the systems and workflows that enable care at scale. If you're a systems-minded nurse who enjoys helping people feel seen, heard, and empowered-and you thrive in collaborative, fast-moving environments this role was designed for you. This role is fully remote. Candidates must be located in the US within registered Prenuvo locations on Central Time Zone (CST) or Pacific Time Zone (PST). Help reshape the world through proactive healthcare while working with cutting-edge technology and high performing teams with deep expertise - join us to make a difference in people's lives! What You'll Do The Registered Nurse Navigator is a hybrid clinical and operational role that blends patient-facing communication with cross-functional collaboration. You'll provide high-touch support to patients undergoing imaging procedures, while working alongside internal teams to cont",https://app.nursefern.com,"Case Management (CM), Telehealth",NurseFern,2026-01-17T09:22:33.674728
SENIOR NURSE PRACTITIONER MANAGER,Midi Health,2026-01-16,Remote,Remote,Full-time,,"Must Be Licensed In: United States, State Of Residency","$165,000 - $175,000","Senior Nurse Practitioner Manager (Senior NPM), IWC Remote (U.S.-based) | Full-Time Reports to: Clinical Director Role Summary Midi is hiring a Senior Nurse Practitioner Manager (Senior NPM) to run day-to-day care delivery execution for a distributed clinical team. This is a hands-on leadership role that includes direct patient care. You will lead Nurse Practitioner Managers and their clinician teams, ensure clinical coverage and access remain stable, enforce clinical and operational standards, and address performance issues early. You will also maintain an active clinical schedule to stay grounded in care delivery and support escalation readiness and quality oversight. This role requires high responsiveness, operational rigor, and comfort with accountability. Candidates seeking advisory-only leadership or minimal patient care should not apply. Core Responsibilities Leadership & Execution Lead and performance-manage NP Managers; set clear expectations for reliability, clinical quality, and day-to-day execution. Run the NP Manager operating cadence (manager syncs, performance check-ins, issue tracking) and ensure follow-through. Translate Clinical Director direction into clear priorities and measurable outcomes. Intervene quickly when performance, coverage, or quality issues emerge. Direct Patient Care (Required) Maintain an active clinical schedule, including patient panel, emergency, and recovery visits. Deliver care in alignment with Midi protocols, scope of practice, and documentation standards. Use direct care experience to inform coaching, escalation handling, and quality improvement. Coverage, Capacity & Operations Ensure stable scheduling, on-call coverage, time allocation, and vacation planning through manager workflows. Monitor capacity and access risk; coordinate rapid adjustments to protect patient care and clinician experience. Maintain consistent day-to-day operating expectations across the team. Clinical Oversight & Escalations Enforce ad",https://app.nursefern.com,Telehealth,NurseFern,2026-01-17T09:22:35.761449
