job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
RN Care Navigator (100% Remote for candidates located in the PST & MST time zones),Healthmap Solutions,2026-08-31,United States,Remote,Regular | Perm Employee,Regular | Perm Employee,Remote,,"Position SummaryThe Registered Nurse, Care Navigator will be responsible for case management specific to kidney health management. The Care Navigator will complete activities for the continuum of care to facilitate and promote high quality, cost-effective outcomes for patients and focus on the whole patient and care delivery coordination. Managing a set caseload of mixed acuity members, reviewing and/or obtaining member data and entry in HealthMap's Care Management documentation system (Compass), completing member health and social determinants of health screenings, medication reconciliation, creation and maintaining member-centric care plans, updates of identified problems, barriers, interventions, and goals and assistance with ongoing case management. The Care Navigator will collaborate with internal and external (physicians, nurses, and other healthcare personnel) to assure positive patient outcomes and care coordination.ResponsibilitiesHandle in and outbound calls delivering world-class service to our membersEducate kidney health and related co-morbid conditions as well as optimizing renal replacement therapy by educating members on the types of dialysis and transplant optionsEngage members into HealthMap's Kidney Health ProgramFollow up with members based on complexity and cadence by policyServe as patient advocate for responding and working to resolve concerns or barriersUtilize community resources and programs in care planningServe as liaison between the patient, the patient's support network, treating physician, and other ancillary providers as a member of an interdisciplinary care team to coordinate care, resolve nursing problems and assist patients in meeting individualized goalsNotify providers of identified patient needs based on policyComply with HIPAA privacy laws and all other federal, state, and local regulationsComply with company-defined operational policies and proceduresComply with company security policiesAccountable for individual metrics and key performance indicators and identified by the organizationNavigate technical applications - Excel, OneNote, Outlook, and WordSupport after hours and various time zones based on business needDrive patient and families in their own care and to support self-managementRequirementsActive, unrestricted RN license requiredBachelor's degree required; 6+ years of RN experience including 3+ years in case management may be considered in lieu of degreeCCM preferredThree (3) years of experience in case management preferredExperience in a dialysis center or transplant center preferredExperience with Medicare and Medicaid preferredSkillsAdvocate and energize a culture of collaboration, positivity, and motivationStrategic thinking and planningDeliver effective communication - verbal and writtenSucceed in a challenging environment with changing prioritiesTravelNo Travel#LI-Remote",https://jobs.jobvite.com/healthmapsolutions/job/oQCHAfwt,"Case Management | Care Management, Clinical Coordinator | Navigator, Entry Level, Registered Nurse | RN",Remote Nurse Connection,2026-09-06T12:40:05.717658
RN Care Navigator (EST/CST),Healthmap Solutions,2026-08-31,United States,Remote,Regular | Perm Employee,Regular | Perm Employee,Remote,,"Position SummaryThe Care Navigator will be responsible for case management specific to kidney health management. The Care Navigator will complete activities for the continuum of care to facilitate and promote high quality, cost-effective outcomes for patients and focus on the whole patient and care delivery coordination. Managing a set caseload of mixed acuity members, reviewing and/or obtaining member data and entry in HealthMap's Care Management documentation system (Compass), completing member health and social determinants of health screenings, medication reconciliation, creation and maintaining member-centric care plans, updates of identified problems, barriers, interventions, and goals and assistance with ongoing case management. The Care Navigator will collaborate with internal and external (physicians, nurses, and other healthcare personnel) to assure positive patient outcomes and care coordination.ResponsibilitiesHandle in and outbound calls delivering world-class service to our membersEducate kidney health and related co-morbid conditions as well as optimizing renal replacement therapy by educating members on the types of dialysis and transplant optionsEngage members into HealthMap's Kidney Health ProgramFollow up with members based on complexity and cadence by policyServe as patient advocate for responding and working to resolve concerns or barriersUtilize community resources and programs in care planningServe as liaison between the patient, the patient's support network, treating physician, and other ancillary providers as a member of an interdisciplinary care team to coordinate care, resolve nursing problems and assist patients in meeting individualized goalsNotify providers of identified patient needs based on policyComply with HIPAA privacy laws and all other federal, state, and local regulationsComply with company-defined operational policies and proceduresComply with company security policiesAccountable for individual metrics and key performance indicators and identified by the organizationNavigate technical applications - Excel, OneNote, Outlook, and WordSupport after hours and various time zones based on business needDrive patient and families in their own care and to support self-managementRequirementsActive, unrestricted RN license requiredBachelor's degree required; 6+ years of RN experience including 3+ years in case management may be considered in lieu of degreeCCM preferredThree (3) years of experience in case management preferredExperience in a dialysis center or transplant center preferredExperience with Medicare and Medicaid preferredSkillsAdvocate and energize a culture of collaboration, positivity, and motivationStrategic thinking and planningDeliver effective communication - verbal and writtenSucceed in a challenging environment with changing prioritiesTravelNo Travel#LI-Remote",https://jobs.jobvite.com/healthmapsolutions/job/ogFHAfwW,"Case Management | Care Management, Clinical Coordinator | Navigator, Entry Level, Registered Nurse | RN",Remote Nurse Connection,2026-09-06T12:40:05.834830
RN Care Navigator (Eastern - Remote),Healthmap Solutions,2026-08-31,United States,Remote,Regular | Perm Employee,Regular | Perm Employee,Remote,,"Position SummaryThe Care Navigator will be responsible for case management specific to kidney health management. The Care Navigator will complete activities for the continuum of care to facilitate and promote high quality, cost-effective outcomes for patients and focus on the whole patient and care delivery coordination. Managing a set caseload of mixed acuity members, reviewing and/or obtaining member data and entry in HealthMap's Care Management documentation system (Compass), completing member health and social determinants of health screenings, medication reconciliation, creation and maintaining member-centric care plans, updates of identified problems, barriers, interventions, and goals and assistance with ongoing case management. The Care Navigator will collaborate with internal and external (physicians, nurses, and other healthcare personnel) to assure positive patient outcomes and care coordination.ResponsibilitiesHandle in and outbound calls delivering world-class service to our membersEducate kidney health and related co-morbid conditions as well as optimizing renal replacement therapy by educating members on the types of dialysis and transplant optionsEngage members into HealthMap's Kidney Health ProgramFollow up with members based on complexity and cadence by policyServe as patient advocate for responding and working to resolve concerns or barriersUtilize community resources and programs in care planningServe as liaison between the patient, the patient's support network, treating physician, and other ancillary providers as a member of an interdisciplinary care team to coordinate care, resolve nursing problems and assist patients in meeting individualized goalsNotify providers of identified patient needs based on policyComply with HIPAA privacy laws and all other federal, state, and local regulationsComply with company-defined operational policies and proceduresComply with company security policiesAccountable for individual metrics and key performance indicators and identified by the organizationNavigate technical applications - Excel, OneNote, Outlook, and WordSupport after hours and various time zones based on business needDrive patient and families in their own care and to support self-managementRequirementsActive, unrestricted RN license requiredBachelor's degree required; 6+ years of RN experience including 3+ years in case management may be considered in lieu of degreeCCM preferredThree (3) years of experience in case management preferredExperience in a dialysis center or transplant center preferredExperience with Medicare and Medicaid preferredSkillsAdvocate and energize a culture of collaboration, positivity, and motivationStrategic thinking and planningDeliver effective communication - verbal and writtenSucceed in a challenging environment with changing prioritiesTravelNo Travel#LI-Remote",https://jobs.jobvite.com/healthmapsolutions/job/oLGHAfws,"Case Management | Care Management, Clinical Coordinator | Navigator, Entry Level, Registered Nurse | RN",Remote Nurse Connection,2026-09-06T12:40:05.956875
"RN, Patient Support Specialist (Remote)",EMD Serono,2026-08-30,United States,Remote,Regular | Perm Employee,Regular | Perm Employee,Remote,"$91,400 - $137,200","Work Your Magic with us!Start your next chapter and join EMD Serono.Ready to explore, break barriers, and discover more? We know you've got big plans - so do we! Our colleagues across the globe love innovating with science and technology to enrich people's lives with our solutions in Healthcare, Life Science, and Electronics. Together, we dream big and are passionate about caring for our rich mix of people, customers, patients, and planet. That's why we are always looking for curious minds that see themselves imagining the unimaginable with us.United As One for Patients, our purpose in Healthcare is to help create, improve and prolong lives. We develop medicines, intelligent devices and innovative technologies in therapeutic areas such as Oncology, Neurology and Fertility. Our teams work together across 6 continents with passion and relentless curiosity in order to help patients at every stage of life. Joining our Healthcare team is becoming part of a diverse, inclusive and flexible working culture, presenting great opportunities for personal development and career advancement across the globe.This role does not offer sponsorship for work authorization. External applicants must be eligible to work in the US.Your Role:The RN, Patient Support Specialist is a key member of the Patient Support Hub, providing individualized clinical education, product training, and ongoing support to patients and caregivers throughout the treatment journey for prescribed EMD Serono products. The NSS combines clinical nursing expertise, patient insights, and AI-enabled learnings to deliver personalized, meaningful support tailored to each patient's unique needs, circumstances, and treatment experience to optimize patient outcomes. The NSS works within established clinical protocols, program guidelines, and applicable regulatory requirements while collaborating closely with healthcare providers, Hub colleagues, and cross-functional partners. This remote position may involve up to 10% travel.Travel may be for in person attendance at departmental and cross-functional meetings to support program objectives and remain informed of organizational priorities, visits to healthcare provider offices, patient locations, or participation in external client-facing activities or conferences.Key Responsibilities:Product Support and Clinical Education:Serve as a trusted clinical resource, using professional nursing judgment and advanced insights to understand patient needs, identify potential barriers to treatment, and determine the most appropriate educational and support approach.Facilitate product and disease state education and adherence support for prescribed EMD Serono products with patients, family members, caregivers, nurses, physicians, and pharmacists across multiple therapeutic areas.Own and support cases, calls, and emails relevant to clinical case work.Leverage data and AI-enabled tools alongside clinical expertise to move beyond a one-size-fits-all model and deliver more proactive, relevant, and individualized patient engagement designed to build confidence, support adherence and persistence, and positively impact patient outcomes.Identify barriers that may affect treatment initiation, adherence, persistence, or confidence and tailor interventions accordingly.Translate insights into meaningful patient interactions and ensure recommendations are clinically appropriate and relevant.Maintain awareness of relevant disease, treatment, and patient-support considerations necessary to deliver safe and effective education.Adapt teaching methods and educational approaches based on the patient's learning needs, health literacy, confidence, and demonstrated understanding.Maintain the human connection and clinical judgment that are essential to effective patient support while utilizing AI as an enabler of nursing expertise, not a replacement for it.Clinical Quality, Compliance and Documentation:Identify and appropriately escalate potential adverse events, product complaints, safety concerns, and other reportable information.Record patient interactions, assessments, education provided, outcomes, escalations, and follow-up actions accurately and promptly in the CRM.Keep up to date with and follow standard operating procedures, work instructions, required training(s), and certifications.Compliantly adhere to HIPAA guidelines and regulations.Recognize the limits of the role and avoid diagnosing, prescribing, or providing treatment recommendations outside the authorized scope.Respond to patient questions within the nurse's scope of practice and refer out of scope clinical questions or concerns to the prescriber when additional medical input is required.Collaboration and Continuous Improvement:Maintain a collaborative approach with cross functional partners to address patient needs holistically.Collaborate with healthcare providers and Hub colleagues to create a coordinated and personalized patient experience.Communicate relevant information, trends, ...",https://careers.emdgroup.com/us/en/job/MQAEGZUS302989EXTERNALENUS/RN-Patient-Support-Specialist-Remote,"Biotech | Health Tech | Medical Device, Clinical Coordinator | Navigator, Entry Level, Pharmacy, Registered Nurse | RN",Remote Nurse Connection,2026-09-06T12:40:06.090004
