job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
CLINICAL DOCUMENT CASE MANAGER,Independence Health System,2026-01-21,Remote,Remote,Full-time,Days,Must Be Licensed In: Pennsylvania,,"Monday - Friday 7 am - 3:30 pm, fully remote Job Summary The Clinical Documentation Case Managers are experienced nurses with clinical skills and knowledge in the application of documentation compliance necessary to support patient severity and corresponding organizational reimbursement. There is an expectation of a high level of understanding of the DRG reimbursement process and ICD-10 CM coding guidelines. The position is responsible for the improvement in overall quality, accuracy and completeness of clinical documentation, and assures all documentation describes each patient's clinical condition as accurately as possible and supports the level of service provided. The incumbent assists to facilitate the required level of detail in clinical documentation by educating and communicating extensively with the Medical Staff, other members of the health care team and Medical Records coding staff and demonstrates improvement in metrics such as CMI, Core Measure compliance, volume of Medical Record coding queries, etc. Education Minimum: Graduate of a Registered Nurse Program Preferred: Bachelor Degree in Nursing Registration/Certification/Licensure : Current PA RN license Preferred: ACDIS credentialed, Certified Coding Specialist, RHIT, or RHIA Experience Minimum: Three years of current medical/surgical/acute care nursing experience or two years of inpatient coding experience. Preferred: Documentation Compliance/Coding/DRG experience. Other Requirements : N/A Status",https://app.nursefern.com,Clinical Documentation Integrity (CDI),NurseFern,2026-01-22T09:35:55.377965
TRIAGE NURSE - PART TIME (SHIFT 7:30A-1P SAT & MON),Bluebird Kids Health,2026-01-21,Remote,On-site,Part-time,Weekends,Must Be Licensed In: Florida,,"Position Description (Shift: Sat/Mon- 7:30a-1pm) Bluebird Kids Health is seeking a dedicated and compassionate Triage Nurse to join our dynamic CARES Center team. The CARES Center serves as our enterprise access and remote care hub, delivering essential resources, education, and support to children and their families. As a Triage Nurse, you will play a critical role in ensuring families have timely access to appropriate care through telephonic triage services. Reporting to the Operations Manager, you will collaborate closely with our Practice Operations team to provide seamless care coordination and clinical support, ensuring exceptional healthcare delivery across our pediatric clinics. Your contributions will directly support our mission to provide exceptional care so every child can thrive. What You'll Do Pediatric Telephone Triage: Provide telephonic triage services, offering clinical guidance or escalation to the appropriate level of care based on established protocols, ensuring timely and accurate access to care. Care Coordination: Respond to inbound inquiries, collaborate with providers, staff, and external care teams to manage patient appointments, provide patient education, and address clinical requests via the clinical inbox. Documentation: Maintain accurate, timely, and comprehensive documentation of all patient interactions in the electronic health record (EHR) system to ensure continuity of care and regulatory compliance. Clinical Support: Work in collaboration with providers to deliver clinical support during patient visits, including medication administration, point-of-care tests, office procedures, immunizations, and clinical intake. Compliance and Safety: Ensure adherence to internal policies, HIPAA regulations, and relevant local, state, and federal healthcare standards to guarantee a safe and compliant healthcare environment. Other Duties as Assigned What You'll Need High school diploma or equivalent and relevant nursing educatio",https://app.nursefern.com,Triage,NurseFern,2026-01-22T09:35:57.543643
RN REGISTERED NURSE FULL TIME PAT REMOTE AFTER TRAINING,Trinity Health,2026-01-21,Remote,On-site,Full-time,,Must Be Licensed In: New York,$36.9 - $48.68 Hourly,"Employment Type: Full time Shift: Description: Posting POSITION PURPOSE This RN position includes incorporating approved processes, systems, protocols and tools when screening incoming colleagues, providers, vendors and visitors entering Trinity Health facilities. These screening protocols follow CDC and other regulatory guidelines and internal procedures. This opportunity is located in our Preadmission Testing (PAT) department in the medical office building (MOB) on our main campus. Documents and maintains compiled screening information as necessary within the scope of the RN role. Reports to manager or identified escalation resources any issues or concerns and identifies person(s) who do not pass screening and/or compliance screening requirement guidelines per approved protocols. A Registered Nurse (RN) is a licensed health care provider who provides nursing care under the direction of a physician, or other authorized health care provider. There is no independent component to the RN role. The Nurse Practice Act defines the practice of a RN as ""performing tasks and responsibilities within the framework of case finding, health teaching, health counseling, and provision of supportive and restorative care under the direction of a registered nurse or licensed physician, dentist, or other licensed health care provider legally authorized under this title and in accordance with the commissioner's regulations."" ESSENTIAL FUNCTIONS Knows, understands, incorporates, and demonstrates the Trinity Health Mission, Vision, and Values in behaviors, practices, and decisions. As outlined in processes, practice guides and protocols and applying required systems and tools, performs specific health screening of persons entering Trinity Health facilities following established regulatory and Trinity Health guidelines and internal procedures. May check temperature (no touch) and screens for symptoms by asking colleagues, providers, vendors and visitors a series of questions or en",https://app.nursefern.com,,NurseFern,2026-01-22T09:35:59.708949
TRIAGE CLINICIAN 2,Enlyte,2026-01-21,Remote,On-site,Full-time,Days,Must Be Licensed In: Compact,$30 - $38 Hourly,"This is a full-time (40 hours per week), fully remote position with a Monday through Friday schedule, 7:00 AM - 3:30 PM CST. Qualified candidates must be located in a Compact state and hold a Compact RN License in the state in which you reside. Bilingual Spanish/English language skills are preferred. The Worker's Compensation Telephone Triage Clinician position provides inbound telephone triage services remotely to injured workers while following the individual state Worker Compensation rules and regulations. Uses clinical expertise and communication skills to triage, consult, and provide recommendations for emergent and non-emergent situations. Focuses on conveying compassion and ensuring service excellence is centered on the injured worker. Position Responsibilities: * Make safe decisions for appropriate care using critical thinking skills * Use departmental evidence-based protocols to triage patients * Build and maintain solid interdependent relationships within the team * Maintain up-to-date knowledge and skill in professional, clinical, and system areas * Demonstrate effective written and verbal communication skills Qualifications Unencumbered RN License in state of residence required, compact state strongly preferred Minimum of three years' recent RN experience in one of the following adult clinical areas: Telephone Triage, ER, Urgent Care, Medical Surgical Unit, Occupational Medicine Bilingual in Spanish Preferred Ability to obtain other state licenses as required with fees reimbursed Ability to function independently and learn in a virtual work environment Experience using Microsoft Office Suite 24 hour work week, schedules and shifts available dependent on the needs of the business, and schedules may include working every Saturday OR every Sunday This is a remote position and the successful candidate must have a safe and HIPAA compliant home office with high speed internet connection, verified by speed test. Benefits We're committed to",https://app.nursefern.com,Triage,NurseFern,2026-01-22T09:36:01.853362
COMMERCIAL UTILIZATION REVIEW NURSE/RN- REMOTE IN VA,Sentara,2026-01-21,Remote,On-site,Full-time,Days,"Must Be Licensed In: Compact, Virginia",$0 - $0 Salary,"City/State Norfolk, VA Work Shift First (Days) Overview: Sentara Health is currently hiring for a Utilization Review Nurse- Remote in VA! Status: Full-time, permanent position (40 hours) Standard working hours: 8am to 5pm EST, M-F. Location: Remote in Virginia. Job responsibilities: RN Clinician responsible for utilization management services within the scope of licensure. Conducts primary functions of prior authorization, inpatient review, concurrent review, retrospective review, medical director referrals and execution of member/provider approval and/or denial letter. Reviews provider requests for services requiring authorization. Conducts pre-certification, continued stay review, care coordination, or discharge planning for appropriateness of treatment setting reviews to ensure compliance with applicable criteria, medical policy, and member eligibility, benefits, and contracts. May manage appeals for services denied. Responsible for written and/or verbal notification to members and providers. Demonstrates proactive anticipatory discharge planning; serves as joint transition of care coordinator with case management and facilitates member care transition. Ensures medical director written decision is consistent with criteria (CMS, state, medical policy, clinical criteria). Facilitates accreditation by knowing, understanding, correctly interpreting, and accurately applying accrediting and regulatory requirements and standards. Education: BLD - Bachelor's Level Degree in Nursing preferred Certification/License: Registered Nurse License (RN) - Nursing License - Compact/Multi-State License Experience: Minimum 3 years of acute care clinical experience. Previous Utilization Review and Case Management experience a plus. Commercial Health Insurance experience preferred InterQual or Milliman experience preferred. Knowledge of NCQA preferred. Requires strong oral, written and interpersonal communication skills, problem-solving skills, facilitation s",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-01-22T09:36:06.106458
RN - CLINICAL SUPPORT CONSULTANT,MetLife,2026-01-21,Remote,Hybrid,Full-time,Days,Must Be Licensed In: State Of Residency,"$72,000 - $77,000 Salary","Description and Requirements Global Operations (Global Ops) focuses on creating positive experiences for MetLife customers and helping the company make the best use of its global resources. We're looking for unique talent with fresh perspectives that can propel innovation. In this role you will investigate disability claims. Must be within a commutable distance of the Oriskany, NY, Tampa, FL, Cary, NC, Aurora, IL, Bloomfield, CT, office location In office once a month for meetings Training - 8 - 10 weeks, M-F virtual (8 - 4pm) EST Shift: 8 hour day + 1/2 hour lunch. Start time flexible from 7 - 9am EST. Start Date: 03/2/2026 Key Responsibilities: Provides professional medical, technical, consulting advice, and recommendations in support of claims evaluation, investigation, and assessment for various claims-related departments, while managing assigned caseload of complex cases applying specialized training and knowledge to the assessment of cases and acting as a resource on clinical and technical issues. Conducts complex research, review and analysis of medical records, treatment plans and claim information. Provides recommendations regarding claimants' current potential functional abilities and develops goal-focused return-to-work plan. Assess training needs and creates, authors, and presents medical training to claim and business partner associates. Engages claimants, healthcare providers, employers, and customers to ensure strict adherence in determining functional abilities. Engages claimants, health care providers and employers in return to work potential and planning while coaching claim specialists on identifying and acting upon return to work potential. Creates effective requests for medical information which focus on clarifying medical restrictions and limitations and their impact on work functionality. Performs other related duties as assigned or required Essential Business Experience and Technical Skills: Required Moderate knowledge of",https://app.nursefern.com,Legal Nurse Consultant (LNC),NurseFern,2026-01-22T09:36:08.229011
NICU CARE MANAGER (RN),Centene,2026-01-21,Remote,Hybrid,Full-time,Days,"Must Be Licensed In: Compact, California",$0 - $0 Salary,"Hours: 8am-5pm Monday-Friday. *Must have a Compact RN License OR California State RN License. NICU Care Management Team Position Purpose: Develops, assesses, and facilitates complex care management activities for primarily physical needs members to provide high quality, cost-effective healthcare outcomes including personalized care plans and education for members and their families. Evaluates the needs of the member, barriers to accessing the appropriate care, social determinants of health needs, focusing on what the member identifies as priority and recommends and/or facilitates the plan for the best outcome Develops ongoing care plans / service plans and collaborates with providers to identify providers, specialists, and/or community resources to address member's unmet needs Identifies problems/barriers to care and provide appropriate care management interventions Coordinates as appropriate between the member and/or family/caregivers and the care provider team to ensure members are receiving adequate and appropriate person-centered care or services Provides ongoing follow up and monitoring of member status, change in condition, and progress towards care plan / service plan goals; collaborate with member, caregivers, and appropriate providers to revise or update care plan / service plan as necessary to meet the member's goals / unmet needs Provides resource support to members and care managers for local resources for various services (e.g., employment, housing, participant direction, independent living, justice, foster care) based on service assessment and plans, as appropriate Facilitate care management and collaborate with appropriate providers or specialists to ensure member has timely access to needed care or services May perform telephonic, digital, home and/or other site outreach to assess member needs and collaborate with resources Collects, documents, and maintains all member information and care management activities to ensure compliance with current s",https://app.nursefern.com,Case Management (CM),NurseFern,2026-01-22T09:36:10.329000
CARE MANAGER PRESERVICE & RETROSPECTIVE - BEHAVIORAL HEALTH,Blue Cross and Blue Shield of Minnesota,2026-01-21,Remote,Hybrid,Full-time,Days,Must Be Licensed In: Minnesota,$33.13 - $54.66 Hourly,"This job implements effective utilization management strategies including: review of appropriateness of pre and post service health care services, application of criteria to ensure appropriate resource utilization, identification of referrals to a Health Coach/case management, and identification and resolution of quality issues. Monitors and analyzes the delivery of health care services; educates providers and members on a proactive basis; and analyzes qualitative and quantitative data in developing strategies to improve provider performance/satisfaction and member satisfaction.Responds to customer inquiries and offers interventions and/or alternatives. Retrospective clinicians also evaluate appropriateness of code submission on facility and professional claims and complete unspecified code and modifier code reviews. Your Responsibilities Applies clinical experience, health plan benefit structure and claims payment knowledge to pre- service and retrospective reviews by gathering relevant and comprehensive clinical data through multiple sources. Leverages clinical knowledge, business rules, regulatory guidelines and policies and procedures to determine clinical appropriateness. Completes review of both medical documentation and claims data to assure appropriate resource utilization, identification of opportunities for Case Management, identify issues which can be used for education of network providers, identification and resolution of quality issues and inappropriate claim submission. Maintains outstanding level of service at all points of contact (e.g. members, providers, contract accounts). Maintains confidentiality of member and case information by following corporate and divisional privacy policies. Accountable for timely and comprehensive review of clinical data with concise documentation, decisions and rationale, according to regulatory standards and procedures. Recognizes and raises any trends and emerging issues to management and recommends best prac",https://app.nursefern.com,"Case Management (CM), Utilization Review & Management (UR/UM), Prior Authorization (PA)",NurseFern,2026-01-22T09:36:12.423722
MEDICAL REVIEWER II (W@H ANYWHERE),BlueCross BlueShield of South Carolina,2026-01-21,Remote,Hybrid,Full-time,Days,Must Be Licensed In: Compact,$0 - $0 Salary,"We are currently hiring for a Medical Reviewer II to join BlueCross BlueShield of South Carolina. In this role as a Medical Reviewer II, you will perform medical reviews using clinical/medical information provided by physicians/providers and established criteria/protocol sets or clinical guidelines. Documents decisions using indicated protocol sets or clinical guidelines. Provides support and review of medical claims and utilization practices. Description Location This position is full-time (40 hours/week) Monday-Friday from 9:00am-9:00pm EST and will be fully remote. What You'll Do: Performs medical claim reviews for one or more of the following: claims for medically complex services, services that require preauthorization/predetermination, requests for appeal or reconsideration, referrals for potential fraud and/or abuse, correct coding for claims/operations. Makes reasonable charge payment determinations based on clinical/medical information and established criteria/protocol sets or clinical guidelines. Determines medical necessity and appropriateness and/or reasonableness and necessity for coverage and reimbursement. Monitors process timeliness in accordance with contractor standards. Documents medical rationale to justify payment or denial of services and/or supplies. Educates internal/external staff regarding medical reviews, medical terminology, coverage determinations, coding procedures, etc. in accordance with contractor guidelines. Participates in quality control activities in support of the corporate and team-based objectives. Provides guidance, direction, and input as needed to LPN team members. Provides education to non-medical staff through discussions, team meetings, classroom participation, and feedback. Assists with special projects and specialty duties/responsibilities as assigned by management. To Qualify for This Position, You'll Need the Following: Required Education: Associates in a job-related field Degree Equivalency: Graduate of",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-01-22T09:36:14.520121
MANAGED CARE COORDINATOR I,BlueCross BlueShield of South Carolina,2026-01-21,Remote,Hybrid,Full-time,Days,"Must Be Licensed In: Compact, South Carolina",$0 - $0 Salary,"We are currently hiring for a Managed Care Coordinator I to join BlueCross BlueShield of South Carolina. In this role as a Managed Care Coordinator I, you will review and evaluate medical or behavioral eligibility regarding benefits and clinical criteria by applying clinical expertise, administrative policies, and established clinical criteria to service requests. Utilizes clinical proficiency and claims knowledge/analysis to assess, plan, implement, coordinate, monitor, and evaluate medical necessity and/or care plan compliance, options, and services required to support members in managing their health, chronic illness, or acute illness. Utilizes available resources to promote quality, cost effective outcomes. Description Location This position is full time (40 hours/week) Monday-Friday from 8:30am - 5:00pm EST and will be fully remote. What You'll Do: Performs medical or behavioral review/authorization process. Ensures coverage for appropriate services within benefit and medical necessity guidelines. Evaluates outcomes of plans, eligibility, level of benefits, place of service, length of stay, and medical necessity regarding requested services and benefit exceptions. May initiate/coordinate discharge planning or alternative treatment plans as necessary and appropriate. Ensures accurate documentation of clinical information to support and determine medical necessity criteria and contract benefits. Utilizes allocated resources to back up review determinations. Identifies and makes referrals to appropriate staff (Medical Director, Case Manager, Preventive Services, Subrogation, Quality of Care Referrals, etc.). Participates in data collection/input into system for clinical information flow and proper claims adjudication. Demonstrates compliance with all applicable legislation and guidelines for all regulatory bodies, which may include but is not limited to ERISA, NCQA, URAC, DOI (State), and DOL (Federal). Provides patient education with members and provider",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-01-22T09:36:16.622540
