job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
RN CLINICAL CONSULTATION-PART TIME,Sedgwick,2026-02-24,Remote,Remote,Part-time,,Must Be Licensed In: Compact,$34 - $36 Salary,"RN Clinical Consultation-PART TIME We are looking to add 7 part time nurses. If you can work any of these shifts, please apply. This class starts 3/30-no exceptions. The part time shifts are listed in Central Time Zone and will vary according to preference and can either be two 9hr weekend shifts, or three 6hr shifts, Sat/Sun with a weekday as well (18 hours per week) . Start times for these shifts will be: 5a- 7a- 10a- 11a- 12p- 2p- 4p- PRIMARY PURPOSE OF THE ROLE: To triage calls to assess needs, giving appropriate care advice and disposition to appropriate level of care treatment while promoting cost-effective outcomes and safely facilitate return to work. ARE YOU AN IDEAL CANDIDATE? We are looking for enthusiastic candidates who thrive in a collaborative environment, who are driven to deliver great work. Apply your medical/clinical or rehabilitation knowledge and experience to assist in the management of complex medical conditions, treatment planning and recovery from illness or injury. Work in the best of both worlds - a rewarding career making an impact on the health and lives of others, and a remote work environment. Enjoy flexibility in your career path while advocating for the most effective and efficient medical treatment for injured employees in a non-traditional setting. Enable our Caring counts mission supporting injured employees from some of the world's best brands and organizations. Be a part of a rapidly growing, industry-leading global company known for its excellence and customer service. Celebrate your career achievements and each other through professional development opportunities, continuing education credits, team building initiatives and more. Access diverse and comprehensive benefits to take care of your mental, physical, financial and professional needs. ESSENTIAL RESPONSIBLITIES MAY INCLUDE Applies all phases of the nursing process, i.e. assessment, planning, implementation and evaluation when triaging calls. Identifi",https://app.nursefern.com,Triage,NurseFern,2026-02-25T09:57:02.425146
"UTILIZATION REVIEW NURSE RN, POST-ACUTE - REMOTE IN PACIFIC TIME ZONE",UnitedHealth Group,2026-02-24,Remote,Remote,Full-time,Days,Must Be Licensed In: State Of Residency,"$60,200 - $107,400 Salary","Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data and resources they need to feel their best. Here, you will find a culture guided by inclusion, talented peers, comprehensive benefits and career development opportunities. Come make an impact on the communities we serve as you help us advance health optimization on a global scale. Join us to start Caring. Connecting. Growing together. The Utilization Review Nurse, RN is responsible for providing clinically efficient and effective Inpatient utilization management. Reviews inpatient criteria for acute hospital admissions and concurrent review and or prior authorization requests for appropriate care and setting by following evidence based clinical guidelines, medical necessity criteria and health plan guidelines. Reviews and applies hierarchy of criteria to all inpatient admission and preauthorization requests from providers that require a medical necessity determination. Is involved in assuring that the patient receives high-quality cost-effective care. Uses sound clinical judgement and managed care principles in the coordination of care. Prepares any case that does not meet medical necessity guidelines for medical appropriateness of procedure, service or treatment for review with the Medical Director for a decision. The shift is Monday through Friday 8am-5pm in Pacific Time Zone. Participation in weekend and holiday rotation is required. You'll enjoy the flexibility to work remotely * from anywhere within the U.S. as you take on some tough challenges. Primary Responsibilities: Maintains clinical expertise and knowledge of scientific progress in nursing and medical arena and incorporates this information into the clinical review and care coordination processes Performs clinical review for appropriate utiliza",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-02-25T09:57:04.524034
UTILIZATION MANAGEMENT COORDINATOR I,BlueCross BlueShield of South Carolina,2026-02-24,Remote,Remote,Full-time,Days,"Must Be Licensed In: Compact, South Carolina",$0 - $0 Salary,"We are currently hiring for a Utilization Management Coordinator I to join BlueCross BlueShield of South Carolina. In this role as a Utilization Management Coordinator I, you will perform medical/pharmacy reviews using established criteria sets and/or perform utilization management of services within the LPN/LBSW scope of practice to include but not limited to professional, durable medical equipment, home health services, and/or pharmacy requests covered under the medical plan. You will document decisions using indicated protocol sets or clinical guidelines and provide support and review of medical claims and utilization practices. Description Location This position is full-time (40 hours/week) Monday-Friday from 8:30am - 5:00pm and will be fully remote. The candidate will be required to report on-site for the first 3 days of the job and may be required to come on-site for occasional trainings, meetings, or other business needs. What You'll Do: May provide any of the following in support of utilization review practices: Performs authorization process, ensuring benefit coverage for appropriate medical/pharmacy services based on established Utilization Management guidelines and criteria. Utilizes allocated resources to back up review determination. Reviews interdepartmental requests and medical information in a timely/effective manner in order to complete utilization process. Reviews/determines eligibility, level of benefits, and medical necessity of services and/or reasonableness and necessity of services. Provides education to members and their families/caregivers. Conducts research necessary to make thorough/accurate basis for each determination made. Supports the discharge planning process by assisting and collaborating with Managed Care Coordinators as appropriate. Educates internal/external customers regarding medical reviews, medical terminology, coverage determinations, coding procedures, and UM processes, etc. in accordance with contractor guidelines.",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-02-25T09:57:10.805026
PROCESS IMPROVEMENT ENGINEER FOR HEALTH PLAN- REMOTE,Sentara,2026-02-24,Remote,Remote,Full-time,Days,Must Be Licensed In: State Of Residency,$0 - $0 Salary,"Sentara Health Plan is currently hiring a Process Improvement Engineer for Health Plan- Remote! Status: Full-time, permanent position (40 hours) Work hours: 8am to 5pm EST, M-F Location: This position is remote for candidates that live in the following states: VA, NC, AL, DE, FL, GA, ID, IN, KS, LA, ME, MD, MN, NE, NV, NH, ND, OH, OK, PA, SC, SD, TN, TX, UT, WA, WV, WI, WY! With travel to Richmond or Virginia Beach as needed. Job Responsibilities Primary responsibility of a Process Improvement Engineer is to make significant changes in clinical, operational or transformational processes with a strategic or operational focus for Sentara Health Plans. Manages multiple projects for multiple Sentara leaders simultaneously and be able to prioritize to meet tight timelines. Responsible for all aspects of the change process to include financial, operational, and human resource perspectives and to facilitate radical changes in technology, processes and people. Helps the organization maintain cost discipline/reduce costs, with secondary goals of helping operational leaders solve problems and/or design processes that are efficient and effective and improve costs, quality, safety or revenue. Helps the organization operational leaders solve problems and/or design processes that are efficient and effective and improve costs, quality, safety or revenue. Required qualifications: Bachelor's degree in Business Administration, Nursing, Engineering or related field OR 5 years of related experience in Process Improvement, Healthcare operations/management, Clinical operations/management, or Business operations/management in lieu of education REQUIRED Min 3 years of experience in Healthcare Management, Accounting/Finance and Process Improvement REQUIRED Preferred qualifications: Lean and/or Lean Six Sigma certification and/or statistics class completion preferred. Healthcare or Health Plan experience preferred. Pay Transparency: We provide market-competitive compensati",https://app.nursefern.com,Quality,NurseFern,2026-02-25T09:57:12.906724
RN MEMBER TRIAGE,Arkansas Blue Cross and Blue Shield,2026-02-24,Remote,Remote,Full-time,Days,Must Be Licensed In: Arkansas,$0 - $0 Salary,"The member triage nurse assesses members for needed resources such as community resources, vendor assistance, case management services, and other interdisciplinary services associated with Clinical Services and Population Health division (CSPH). This position is responsible for answering and routing calls to support the CSPH division, including warm transfers to/from customer service, case management, other support services and resources as appropriate. This position is also responsible for promoting communication through any other omni channels available such as mobile applications. Requirements EDUCATION Bachelor's degree in Nursing preferred. LICENSING/CERTIFICATION Registered Nurse (RN) with current active state license in good standing in the state(s) where job duties are performed required. Case Management certification preferred. EXPERIENCE Minimum four (4) years' clinical practice nursing experience in at least one of the following areas: medical-surgical nursing, surgical nursing, intensive care or critical care nursing. ESSENTIAL SKILLS & ABILITIES Excellent oral and written communication skills Detail-Oriented Proficiency using basic computer skills in Microsoft Office such as Word, Excel, and Outlook, including the ability to navigate multiple systems and keyboarding. Ability to prioritize and make sound nursing judgments through critical thinking. Ability to build collaborative relationships. Ability to interpret complex documentation. Ability to work independently with little supervision. Skills * Active Listening * Analytical Decision Making * Business Compliance * Collaborative Communications * Conflict Resolution Management * Coordinating Resources * Critical Thinking * Cross-Functional Communications * Cross-Functional Planning * Data Management * Information Interpretation * Interpersonal Relationship Management * Microsoft Excel * Microsoft Outlook * Microsoft PowerPoint * Microsoft Word * Oral Communications * Problem Sensitivity * P",https://app.nursefern.com,Triage,NurseFern,2026-02-25T09:57:15.001541
"Patient Care Coordinator RN, Holy Cross Hospital ONSITE",Kaiser Permanente,2026-02-23,,On-site,Regular | Perm Employee,Regular | Perm Employee,ON-SITE,,"Job Summary:The Patient Care Coordinator is responsible for overseeing the management and coordination of care for the acute inpatient population. The PCC collaborates with rounding MAPMG Hospital Based Service Physicians, patient/family, nursing, utlization review and other members of the healthcare team to assure continuum of patient care progression for clinical and cost-effective outcomes. The PCC facilitates and coordinates with community providers and ambulatory case managers to assist with the appropriate level and transition of care for a safe discharge and preventing a re-admission.Essential Responsibilities:Completes an initial face-to-face assessment for every admitted member to identify discharge needs within 24hrs of admission.Document in KPHC and communicate the assessment outcomes to determine the appropriate transition plan with MAPMG physician healthcare team and patient/family.Active participant in daily Care Without Delay (CWD) rounds reporting on patient progression towards the established discharge plan.Review and document discharge plan in accordance with KP discharge planning documentation policies, facility policies, and regulatory requirements.Document any updates, care progression and barriers to discharge daily, and as indicated on assigned patients.Manage timeliness of care progression with physician and nursing staff to prevent avoidable delays and or days.Collaborate with Social Worker to coordinate, long-term care, assisted living, financial assistance, and other services, as required.Send referrals/communicate with in-network vendors for coordination of post-acute levels of care such as Home Health, DME, IV infusion, SNF, Sub-Acute and Acute Rehab.Timely identification, recording, and escalation of delays in care and barriers to discharge. Provide solutions to correct delays and recognize systemic patterns that require corrective action.Assure follow up appointments and referrals to ambulatory case manager for high-risk patient population are scheduled and communicated to patient/family prior to discharge.Observe all facility safety policies and procedures (infection control, Members Rights policies, and any regulatory requirements)Participate in Quality Assurance duties and implementation of programs to improve care Quality Indicators.Maintain professionalism with all duties in an effective and timely manner as directed or assigned by designated supervisor.Consistently work cooperatively with patients, patients representatives, facility staff, physicians, consultants, and ancillary service providers.QualificationsTri-Jurisdictional license (VA, MD, DC)Basic Qualifications:ExperienceMinimum of one (1) year in an acute medical/surgical/ED or critical care nursing area.EducationAssociate Nursing degree required.License, Certification, RegistrationThis job requires credentials from multiple states. Credentials from the primary work state are required at hire. Additional Credentials from the secondary work state(s) are required post hire.Registered Nurse License (Virginia) within 6 months of hire AND Registered Nurse License (Maryland) within 6 months of hireORCompact License: Registered Nurse within 6 months of hireRegistered Nurse License (District of Columbia) within 6 months of hireBasic Life SupportAdditional Requirements:Experience using an electronic medical record systemSome awareness or knowledge of health/care reimbursement systems (Medicare Advantage, Commercial payer, Medicaid and CMS regulatory rules)Annually: Successful completion of PCC Assessment of Critical Skills, Passing score on inter-rater reliability.Must be able to effectively communicate with physicians, members and their family or representatives, and hospital staff.Ability to work independently and apply critical thinking skills for problem solving and decision making.Adheres to KP Employees Handbook and facility policies and procedures.Must have excllent time management skills to develop organized work processess in a high-volume envirornment with rapidly changing priorities.Intermediate computer skills (Microsoft Office Suite proficiency).Ability to tolerate and cope with ambiguity.Ability to pormote teamwork and to work effectively as a team member.Excellent verbal and written communication skills.Ability to interact/communicate effectively with key internal and external stake holders.Provide excellent customer service to promote excellence in the patient experience.Preferred Qualifications:Recent acute care, case management, or home health experience preferred.BSN preferred.Primary Location:Maryland-Silver Spring-Holy CrossRegular Scheduled Hours:40Shift:DayWorking Days:Week 1: Sun, Mon, Wed, Thu, Fri; Week 2: Mon, Tue, Thu, Fri, SatStart Time:08:30 AMEnd Time:05:00 PMJob Schedule:Full-timeJob Type:StandardEmployee Status:RegularJob Level:Individual ContributorJob Category:Nursing LicensedPublic Department Name:Holy Cross Hospital - UR-Discharge Planning - 1808Travel:Yes, 25 % of the TimeEmployee Gro...",https://click.appcast.io/t/VADYzk1tada79NkxoEWBRAhxvcX80-gk9JPw1eN69iYFkFFNx0ulWCa4BmzyaxEE,"Case Management | Care Management, Clinical Coordinator | Navigator, Entry Level, Home Health, Registered Nurse | RN, Sponsored",Remote Nurse Connection,2026-02-25T09:56:16.546768
Nurse Practitioner/Physician Assistant (Independent Contractor),PicnicCare,2026-02-19,,Remote,Contract,Contract Employee,Remote,,"At PicnicCare, we are transforming healthcare by bridging the gap between patient needs and clinical services through our unique integration with PicnicHealth. We empower patients by giving them control of their health data and enhancing care coordination with personalized insights. Leveraging cutting-edge technology, real-time access to comprehensive medical records, and a dedicated clinical team, we ensure patients receive proactive, personalized care. Our platform provides clear, actionable insights to help patients and their care teams make informed decisions, addressing care gaps and improving outcomes. We are building a world where healthcare is not only data-driven but deeply personalized and where every patient is empowered to be their own best advocate.Role Overview:PicnicCare is actively expanding its clinical team and recruiting multi-state licensed Registered Nurses (RNs) to support our growing Virtual Clinic. As an RN, you will collaborate with healthcare providers and assist patients in navigating their care journeys, addressing health concerns, and helping ensure seamless access to the resources they need for better health outcomes. You will have the opportunity to work in a flexible, tech-forward environment and contribute to developing innovative care solutions.Key Responsibilities:Support patient care by providing expert guidance, answering health-related questions, and facilitating care follow-upsCollaborate with the Virtual Care team to deliver high-quality, patient-centered careAssist in care coordination between patients and healthcare providersEducate patients on care plans, treatments, and preventive health practicesEnsure compliance with multi-state regulations and maintain updated licensesUtilize technology to provide efficient and empathetic remote careQualifications:Active RN license in multiple statesMinimum 2 years of clinical experience (telehealth experience a plus)Strong communication skills and ability to work in a face-paced, remote environmentProficient with a range of EHR systems and documentation requirementsCommitted to providing high quality, non-judgemental care to our patientsCompassionate, patient-first approach to careWe expect all team members to be motivated to be amazing in their roles and, ultimately, to move the PicnicCare mission forward.This is an independent contractor position.Equal Opportunity StatementPicnicHealth is committed to promoting an inclusive work environment free of discrimination and harassment. We value a diverse and balanced team where everyone can belong.",https://job-boards.greenhouse.io/picniccare/jobs/7669378002,"Advanced Practice Nurse, Triage | Telehealth",Remote Nurse Connection,2026-02-25T09:56:21.603884
Registered Nurse (Independent Contractor),PicnicCare,2026-02-19,,Remote,Contract,Contract Employee,Remote,,"At PicnicCare, we are transforming healthcare by bridging the gap between patient needs and clinical services through our unique integration with PicnicHealth. We empower patients by giving them control of their health data and enhancing care coordination with personalized insights. Leveraging cutting-edge technology, real-time access to comprehensive medical records, and a dedicated clinical team, we ensure patients receive proactive, personalized care. Our platform provides clear, actionable insights to help patients and their care teams make informed decisions, addressing care gaps and improving outcomes. We are building a world where healthcare is not only data-driven but deeply personalized and where every patient is empowered to be their own best advocate.Role Overview:PicnicCare is actively recruiting multi-state licensed Nurse Practitioners (NP) and Physician Assistants (PA) to join our growing clinical team. As part of our Virtual Clinic, you will play a key role in overseeing and managing patient care plans, providing telehealth consultations, and ensuring a holistic approach to care that addresses both clinical and non-clinical needs. You will work closely with our clinical staff, including Registered Nurses (RNs) and Medical Assistants (MAs), to support patients across their care journeys, providing guidance and helping identify priority areas. As PicnicCare grows, you will also have the opportunity to shape and refine care protocols and contribute to innovative healthcare solutions.Key Responsibilities:Conduct virtual health assessments and provide care recommendations in alignment with patient care plansOversee patient care plans in partnership with PicnicCare clinical staff to address patient health needsManage patient communications, offering expert guidance on health concerns and treatment plansHelp develop and refine remote care protocolsMaintain compliance with multi-state regulations and licensing requirementsParticipate in quality assurance initiatives to continually improve care deliveryQualifications:Active multistate NP/PA licensesMinimum 2-3 years of clinical experience, preferably in a virtual or telehealth settingStrong interpersonal and clinical skills, with an ability to connect to patients remotelyProficient with a range of EHR systems and documentation requirementsCommitted to providing high quality, non-judgemental care to our patientsCompassionate, patient-first approach to careThis role is an independent contractor positionEqual Opportunity StatementPicnicHealth is committed to omoting an inclusive work environment free of discrimination and harassment. We value a diverse and balanced team where everyone can belong.",https://job-boards.greenhouse.io/picniccare/jobs/7669911002,"Entry Level, Featured, Registered Nurse | RN, Triage | Telehealth",Remote Nurse Connection,2026-02-25T09:56:21.668516
"RN, PT, OT Licensed - Home Health Quality Management Analyst",Presbyterian Healthcare Services,2026-02-19,,Remote,Full-time,Full-time,Remote,,"Location Address:Remote OfficeSanta Fe, NM 87501Compensation Pay Range:Minimum Offer$58,073.60MaximumOffer $88,670.40Summary:Build your Career. Make a Difference. Presbyterian is hiring a skilled Home Health Quality Management Analyst to join our teamHow you grow, learn and thrive matters here.* Educational and career development options, including tuition and certification reimbursement, scholarship opportunities* Staff Safety (a wearable badge that allows nurses to quickly and discreetly call for help when safety is a concern)* Differentials for night/weekend shifts, higher education, certifications and various lead roles (for eligible positions)* Malpractice liability insurance* Loan forgiveness through theType of Opportunity: Full timeFTE: 1.00Job Exempt: YesWork Shift: Days (United States of America)Responsibilities:THIS ROLE REQUIRES ONE OF THE FOLLOWING LICENSURES':Registered Nurse,Occupational Therapist,Physical Therapist,Speech Language PathologistANDAtleast three (3) years of Home Healthcare Experiencein the last 5 years.______________________________________________________________________________In this role, you are responsible forQuality Assurance, Quality Improvement, OASIS/HIS Review, and Education Opportunities to ensure compliance with Federal and State regulations,Joint Commission Accreditationand PresbyterianHome Health and Hospice(PHH) policies and procedures.Some key responsibilities include:In conjunction with Home Health Director and Managers, analyze, plan, develop, coordinate, implement and evaluates compliance with accreditation,regulatoryandlicensing requirements,policies,proceduresand protocols, and recommends educational opportunities.In conjunction with Directors, Managers, and Supervisors, analyze, monitor, coordinate, or conduct audits and/or surveillance to assess sustained compliance with regulations, policies, procedures, and protocols to determine if documentation and practice meets current clinical standards of care. Documents findings appropriately.Research and remain up to date with current industry standards and regulations, including currentOASIS/HIS Guidance, and serve as a subject matter expert and staff resource for PHH. Collaborate with Operations to ensure accurate and consistent service provision, charting and data entry to result in timely processing of claims that meet regulatory and licensing requirements, policies and procedures and protocol requirementsAssist in evaluating, writing, and revising clinical and non-clinical policies/procedures for PHH.Collaborate withEducation Department,Directors, Managers and Supervisors to recommend and or conduct clinical education, competency andtrainingelements during orientation of new staff and ongoing support of current clinical staff.Guide and assist Directors, Managers, Supervisors and Staff with utilization of Quality Assessment and Performance Improvement (QAPI) tools and processes. Develops materials and/or tools to assist staff with utilizing QAPI processes such as: audit tools, staff and/or patient educational newsletters, handouts, or training materials.Participates on committees, councils, PHS initiatives, or projects. Perform root cause analysis and/or risk assessments of adverse clinical events and or compliant investigations and serve as the PHH liaison for environment of care, emergency preparedness, and infection control oversight.Track, trend and analyze data, and submit reports with recommendations to Directors, Managers, and Supervisors to help PHH achieve and maintain compliance with accreditation, regulatory and licensing requirements, policies, procedures and protocols, through incorporation of Outcome-based and Quality Improvement (OBQI) practices. Upon request, participates in reviews of the patients medical record and/or case conferences conducted by clinical teams, to present findings, and if necessary, offer recommendations for improvement. Coordinate mandatory regulatory reporting preparation, transmission and follow-up. Research and collaborate with staff to correct incomplete or incorrect data to finalize all required processing. Collaborate with Operations to help ensure accurate and timely processing of claims to meet regulatory requirements.Qualifications:Education:Bachelors degreerequired in one of the following: Registered Nurse, Physical Therapy, Occupational Therapy or Speech Language Pathology.Minimum 3 years of experience inhome healthin the last3 yearsrequired.Licensure in one of the following will be considered and required:Current Licensure in the State of New Mexico as aRegistered NurseCurrent Licensure in the State of New Mexico as aPhysical TherapistCurrent Licensure in the State of New Mexico as aOccupational therapistCurrent Licensure in the State of New Mexico as aSpeech Language PathologyOASIS Certificationrequired within 18 months of hire for Home Health RequiredWe're all about well-being, starting with yours.Presbyterian employees have access to a fun, engaging and un...",https://phsorg.wd1.myworkdayjobs.com/Nursing/job/Remote-Workers-New-Mexico/Home-Health-Quality-Management-Analyst_R-1051-2,"Entry Level, Home Health, Quality, Registered Nurse | RN",Remote Nurse Connection,2026-02-25T09:56:23.313466
Nurse Practitioner Nebraska REMOTE,DaVita Kidney Care,2026-02-19,"Nebraska, United States, Nebraska, United States",Remote,Regular | Perm Employee,Regular | Perm Employee,"In Person Meetings, Remote","$118,000.00 - $150,000","Posting Date02/18/20266610 S 168th StSte8, Omaha, Nebraska, 68135-5418, UnitedStates of AmericaDaVita Integrated Kidney Care (DaVita IKC) is an the integrated care division of DaVita Inc. working on DaVita's vision to provide integrated care to all ESRD patients, who are some of the most medically complex and vulnerable patient populations in the US. Our more than 600 dedicated nurses, care coordinators, nurse practitioners (NPs) and business professionals integrate and manage care for more than 20,000 patients with late-stage chronic kidney disease (CKD) and end stage renal disease (ESRD) across the US each month.We've proven that integrating care achieves the triple aim of improved patient quality of life, better outcomes and lower total cost of care. What sets DaVita IKC apart is that we not only provide great care management but we start with our heart with our patients and each other. We focus on creating both a great experience for our patients and a special place to work for our teammates.We're on a mission to revolutionize kidney care, with a vision of making integrated care the standard of care for all renal patients. To help us achieve our vision, we're investing extensively in developing both our model of care and our team. When you join DaVita IKC, you're joining a compassionate team committed to quality patient care. Through our commitment to training, growth and quality we consistently achieve superior clinical outcomes while giving teammates the opportunity to excel in an award-winning environment that enables them to thrive both professionally and personally.Are you a Nurse Practitioner ready totransform livesand make a real difference for patients with complex kidney conditions? DaVita IKC is looking for a passionate NP to join remotely our team inNebraska, helping patients navigate a challenging healthcare system while receivingholistic, integrated care.Position Details:REMOTE in Nebraska:work-from-home (telehealth) and occasional travel to meetings.Clinical Care & Evaluation:Theprimary responsibilityis completingComprehensive Health Evaluations (CHEs) to assess and manage comorbid conditions while addressing medical, social, emotional, and financial needs. Reduce hospitalizations and improve patient outcomes.Care Management & Disease Progression:Manage CKD and ESKD patients, focusing on slowing disease progression, reducing costs, and preventing readmissions. Utilize prescriptive authority, medication management, and diagnostic interpretation in collaboration with nephrologists and interdisciplinary teams.Clinical Leadership:Lead the clinical team to ensure care coordination aligns with medical treatment plans and addresses both medical and psychosocial needs.Schedule & Benefits:Monday-Friday, full-time, self-managed schedule with the ability toaccommodate patient and nephrology partner availability-flexibility is key. No nights, weekends, or on-call. Competitive pay, excellent benefits, CEU/CME reimbursement, paid license renewals, and more.Requirements:Passion for caring for patients with complex, chronic illnessesWillingness to adapt as the program evolvesMinimum 2 years' experience as a Nurse Practitioner (NP)Current, unrestricted NP license in state of practice; DEA license or eligibility within 90 days, additional state licenses could be requiredCurrent CPR/BLS certificationValid driver's license and insurance in the stateIntermediate computer skills (MS Word, Excel, Outlook)Strong clinical judgment, autonomous decision-making, and expertise in managing complex comorbiditiesPositive, solution-focused attitude, committed to improving patient and team outcomesHome office, high-speed internet, and reliable transportationPreferred Qualifications:5+ years' experience as a Family NP, Primary Care NP, or in Internal Medicine, Cardiology, Nephrology, or Endocrinology.Experience in Value-Based Care or Population Health, including Medicare Advantage documentation and Health Risk AssessmentsExperience managing population health with a focus on reducing hospitalizationsPrior experience with Cerner or similar EHR systemsHere is what you can expect when you join our Village:A ""community first, company second"" culture based on Core Values that really matter.Clinical outcomes consistently ranked above the national average.Award-winning education and training across multiple career paths to help you reach your potential.Performance-based rewards based on stellar individual and team contributions.A comprehensive benefits package designed to enhance your health, your financial well-being and your future.Dedication, above all, to caring for patients suffering from chronic kidney failure across the nation.Join us as we pursue our vision ""To Build the Greatest Healthcare Community the World has Ever Seen.""Why wait? Explore a career with DaVita today.Go toto learn more or apply.What We'll Provide:More than just pay, our DaVita Rewards package connects teammates to what matters most. Teammates are eligible...",https://davita.wd1.myworkdayjobs.com/DKC_External/job/09505---Nebraska-Remote/Nurse-Practitioner-Nebraska-REMOTE_R0446026,Regular | Perm Employee,Remote Nurse Connection,2026-02-25T09:56:24.978668
