job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
"Case Manager Utilization RN, Per Diem Day",Kaiser Permanente,2026-09-22,"Downey, California, United States",On-site,Regular | Perm Employee,Regular | Perm Employee,ON-SITE,,"Job Summary:Works collaboratively with an MD to coordinate and screen for the appropriateness of admissions and Continued stays. Makes recommendations to the physicians for alternate levels of care when the patient does not meet the medical necessity for Inpatient hospitalization. Interacts with the family, patient and other disciplines to coordinate a safe and acceptable discharge plan. Functions as an indirect caregiver, patient advocate and manages patients in the most cost effective way without compromising quality. Transfers stable non-members to planned Health care facilities. Responsible for complying with AB 1203, Post Stabilization notification. Complies with other duties as described. Must be able to work collaboratively with the Multidisciplinary team, multitask and in a fast pace environment.Essential Responsibilities:Plans, develops, assesses and evaluates care provided to members.Collaborates with physicians, other members of the multidisciplinary health care team and patient/family in the development, implementation and documentation of appropriate, individualized plans of care to ensure continuity, quality and appropriate resource use.Recommends alternative levels of care and ensures compliance with federal, state and local requirements.Assesses high risk patients in need of post-hospital care planning.Develops and coordinates the implementation of a discharge plan to meet patients identified needs; communicates the plan to physicians, patient, family/caregivers, staff and appropriate community agencies.Reviews, monitors, evaluates and coordinates the patients hospital stay to assure that all appropriate and essential services are delivered timely and efficiently.Participates in the Bed Huddles and carries out recommendations congruent with the patients needs.Coordinates the interdisciplinary approach to providing continuity of care, including Utilization management, Transfer coordination, Discharge planning, and obtaining all authorizations/approvals as needed for outside services for patients/families.Conducts daily clinical reviews for utilization/quality management activities based on guidelines/standards for patients in a variety of settings, including outpatient, emergency room, inpatient and non-KFH facilities.Acts as a liaison between in-patient facility and referral facilities/agencies and provides case management to patients referred.Refers patients to community resources to meet post hospital needs.Coordinates transfer of patients to appropriate facilities; maintains and provides required documentation.Adheres to internal and external regulatory and accreditation requirements and compliance guidelines including but not limited to: TJC, DHS, HCFA, CMS, DMHC, NCQA and DOL.Educates members of the healthcare team concerning their roles and responsibilities in the discharge planning process and appropriate use of resources.Provides patients with education to assist with their discharge and help them cope with psychological problems related to acute and chronic illness.Per established protocols, reports any incidence of unusual occurrences related to quality, risk and/or patient safety which are identified during case review or other activities.Reviews, analyses and identifies utilization patterns and trends, problems or inappropriate utilization of resources and participates in the collection and analysis of data for special studies, projects, planning, or for routine utilization monitoring activities.Coordinates, participates and or facilitates care planning rounds and patient family conferences as needed.Participates in committees, teams or other work projects/duties as assigned.Basic Qualifications:ExperienceTwo (2) years combined RN experience in an acute care setting or case management required.EducationCompletion of an accredited RN training program that allows graduates to take RN license exam.License, Certification, RegistrationRegistered Nurse License (California)Basic Life SupportAdditional Requirements:Demonstrated ability to utilize/apply the general and specialized principles, practices, techniques and methods of Utilization review/management, discharge planning or case management.Working knowledge of regulatory requirements and accreditation standards (TJC, Medicare, Medi-Cal, etc.).Demonstrated ability to utilize written and verbal communication, interpersonal, critical thinking and problem-solving skills.Demonstrated ability in planning, organizing, conflict resolution and negotiating skills.Computer literacy skills required.Preferred Qualifications:Bachelors degree in nursing or healthcare related field.",https://click.appcast.io/t/j2Iej0IWhwMILygy-P8RheG40rUm8wKHljBayeoEEM04ZTFiPoA05dKDJKmJx56ToYLwrs0bQwctwq8fEDs8iA==,"Case Management | Care Management, Registered Nurse | RN, Sponsored, Utilization Management | Utilization Review",Remote Nurse Connection,2026-09-22T13:55:44.105199
Hybrid Clinical Educator - North Territory,Inizio Engage,2026-09-22,United States,Remote,Regular | Perm Employee,Regular | Perm Employee,"Field Nurse, Remote with Travel",,"Inizio Engage has a long-standing partnership with a leading research-driven pharmaceutical company, across Commercial, Patient Solutions and Medical Affairs businesses.The Hybrid Clinical Educator plays an integral role within the Patient Services and Support organization, providing education and personalized support to patients and caregivers navigating treatment with a rare disease injectable therapy.In this field-based role, the Clinical Educator will use approved materials to provide disease-state and product education, reinforce treatment understanding, and connect patients and caregivers with available support services throughout their treatment journey. Engagement may take place in person, by phone, or virtually, with frequent domestic travel may be required and may fluctuate based on program needs.The ideal candidate brings a strong patient-first mindset, exceptional communication skills, and a values-driven approach grounded in integrity, empathy, and service.This is your opportunity to join Inizio Engage and represent a top pharmaceutical company!Why You'll Love Working HereWe believe great people deserve great support-at work and beyond. That's why we offer a rewards experience designed to help you thrive personally, professionally, and financially:Competitive pay that recognizes your experience, expertise, and impactComprehensive benefits including medical, dental, and vision coverage; accrued paid time off; 401(k) with company match; disability and life insurance; and paid maternity and paternity leaveCompany-paid holidays so you can rest, recharge, and focus on what matters mostRecognition programs, contests, and awards that celebrate your contributionsContinuous growth opportunities through learning, leadership development, and career advancement supportA collaborative culture where your ideas are valued and your work makes a differenceWe're also proud to be recognized for creating an exceptional employee experience:Best Place to Work in BioPharma - 2022, 2023, 2025Certified Great Place to Work - 2021, 2023, 2025, 2026Learn more:",https://click.appcast.io/t/TA6mI1Fl1qFNQ4X7OET-D6XVv-4b_DWUhejmiRpDRrRlBYZ4cNEfs4DYvBxWG_TH,"Biotech | Health Tech | Medical Device, Entry Level, Nurse Educator, Registered Nurse | RN, Sponsored",Remote Nurse Connection,2026-09-22T13:55:44.263048
NURSE COORDINATOR PEDIATRICS,LifeBridge Health,2026-09-21,Remote,On-site,Full-time,Days,Must Be Licensed In: Maryland,$40.12 - $62.19 Hourly,"Performs in collaboration with appropriate clinical personnel, participates in the coordination of clinical practice activities in the office through the development and implementation of educational and orientation programs and clinical problem solving. Demonstrates the knowledge and skills necessary to provide care appropriate to the patient. Works in partnership with other staff members and physicians to proactively identify and provide for patient needs in accordance with LifeBridge Health customer service standards and expectations along with The Joint Commission's standards and expectations. THIS IS A FLOATING POSITION BETWEEN ALL PEDIATRIC AMBULATORY PRACTICES (GI, ENDOCRINOLOGY, NEUROLOGY, HEMATOLOGY, ONCOLOGY, AND GENERAL PRACTICE ,ALL AT SINAI HOSPITAL) KEY RESPONSIBILITIES: Works as a collaborative member of the clinical team to ensure quality clinical services and patient care operations. Initiates communication resulting in efficient delivery of patient care. Participates in the development, implementation and presentation of ongoing educational and patient care programs utilizing the nursing process. Coordinates assignments of preceptors for new personnel and provides clinical guidance and support as needed. Serves as a preceptor when required. Oversees and participates with assignments and monitors work of designated staff. Serves as clinical resource person to nursing staff, physicians, and other health care team members with regard to nursing practices/techniques and issues of concern. Works to maximize patient flow and utilization of the patient templates. Attends divisional meetings and advisory committee meetings as an active member. Provides direct and indirect patient care, optimizing patient safety. Assists in formulating, evaluating and revising guidelines for clinical practice, policies, procedures, protocols, etc. Orients and trains assigned staff on revised policies, procedures and processes. To function as advisor, resource, and leader f",https://app.nursefern.com,Case Management (CM),NurseFern,2026-09-22T13:56:56.726219
REGISTERED NURSE - ORTHOPEDIC PROGRAM COORDINATOR,SSM Health,2026-09-21,Remote,On-site,Full-time,Days,Must Be Licensed In: Missouri,$0 - $0 Salary,"It's more than a career, it's a calling MO-SSM Health Saint Louis University Hospital 1201 Grand Worker Type: Regular Job Highlights: Join a team where your work matters-every moment, every patient, every community. At SSM Health, you'll be empowered to grow, supported to thrive, and inspired to make a lasting impact. Department: Orthopedic Clinic, St Louis University Hospital Schedule: Monday - Friday 8:00 am - 4:30p Apply today. SSM Health - We bring out the incredible in you, everyday. Job Summary: Provides coordination of the activities and flow of work for the assigned clinical program. Job Responsibilities and Requirements: PRIMARY RESPONSIBILITIES Facilitates the development, implementation and evaluation of program services and initiatives. Plans, implements, evaluates, and coordinates appropriate patient care. Maintains program documentation and review to support regulatory and compliance regulations. Assists with determining appropriate training for the staff and developing the learning program. Collaborates with advanced practice providers to ensure quality outcomes. Collaborates with others to assist with problem identification and resolution, cost containment issues, implementation of new services, and systems/performance measures. May participate in injury prevention initiatives and/or activities. Works in a constant state of alertness and safe manner. Performs other duties as assigned. EDUCATION Bachelor's degree in Nursing or equivalent combination of education and experience EXPERIENCE Three years' registered nurse experience PHYSICAL REQUIREMENTS Frequent lifting/carrying and pushing/pulling objects weighing 0-25 lbs. Frequent sitting, standing, walking, reaching and repetitive foot/leg and hand/arm movements. Frequent use of vision and depth perception for distances near (20 inches or less) and far (20 feet or more) and to identify and distinguish colors. Frequent use of hearing and speech to share information through ora",https://app.nursefern.com,"Case Management (CM), Quality",NurseFern,2026-09-22T13:56:58.833606
TRANSITION OF CARE RN,Habitat Health,2026-09-21,Remote,Remote,Full-time,Days,Must Be Licensed In: California,$48 - $77 Hourly,"The Transitions of Care RN is a centralized, remote role within the Clinical Operations team, responsible for managing acute discharge planning and transitions of care case management for PACE participants across Habitat Health's Centers. This nurse serves as a key clinical liaison during care transitions - including acute/unplanned hospitalizations, skilled nursing facility stays, and emergency department visits - ensuring safe, timely, and well-coordinated returns to the community. The Transitions of Care RN partners closely with interdisciplinary care teams (IDTs), inpatient facility staff, and community partners to minimize gaps in care, reduce length of stay, prevent avoidable readmissions, and support each participant's individual goals and preferences. Core Responsibilities & Expectations for the Role: Discharge Planning & Transitions Management Initiate and manage discharge planning for PACE participants admitted to hospitals, skilled nursing facilities (SNFs), or the emergency department Coordinate with inpatient care teams, IDT members, and external network providers to facilitate smooth, timely transitions back to home or community settings Ensure all post-discharge services - including transportation, DME, home health, medications, home care, and follow-up appointments - are arranged and confirmed prior to discharge Case Management & Care Coordination Monitor participants post-discharge through proactive outreach and follow-up calls to assess status, identify concerns, and support care plan adherence Identify and address social determinants of health (SDOH) and other barriers that may complicate transitions or increase readmission risk Collaborate with the IDT to update care plans and communicate changes in participant status or needs Transition care back to the empaneled IDT following discharge Communication & Documentation Serve as the primary point of contact between inpatient facilities and the PACE IDT during acute and post-acute",https://app.nursefern.com,Case Management (CM),NurseFern,2026-09-22T13:57:00.924265
CARE MANAGER- TELEPHONIC NURSE - PART TIME EVENINGS & WEEKENDS,Humana,2026-09-21,Remote,Remote,Part-time,Days,Must Be Licensed In: Compact,"$71,100 - $97,800 Salary","Shift/availability details: Part time 20 hours a week. The schedule is Monday, Tuesday, Thursday and Friday from 5:30pm-8:30pm EST as well as Saturday from 8am-4:30pm EST. Required to work a rotating holiday schedule. Available to train on days or times outside of the shift advertised. Schedule and shift changes may be required based on patient care needs and business demands. In this position, you will work-from-home in a remote setting as a telephonic Registered Nurse. As a Care Manager, Telephonic Nurse, you will report directly to the Manager, Care Management. You will help to ensure optimal continuity of care for patients transitioning into and out of our services. You will be responsible for being knowledgeable regarding post-acute levels of care, and an expert regarding CenterWell Home Health services including home health, hospice, and palliative care. You will communicate with the CenterWell Home Health clinical team and help facilitate patient follow-up for patients in need of (additional) services. Essential Functions: Be a CenterWell Home Health representative in supporting patients who have been discharged from service or for those who may need post-acute services. Navigate healthcare options; care services post-acute offerings, Medicare coverage, billing issues, and accessing healthcare resources. Use a variety of tools and methods to quickly provide patient options and education including but not limited to sites of service, specialty offerings, post-acute care, and other related questions. Handle a variety of customer issues including location lookup, directions, and complaints. Make clinical level of care determination based on discussion, medical records, and any other important clinical data. Match these needs to a service site location or, if not available, look up and provide alternative services. Be a customer advocate throughout the referral process to ensure timely response and to maximize referral to admission conversion rate. Fol",https://app.nursefern.com,Case Management (CM),NurseFern,2026-09-22T13:57:03.027640
NURSE DISABILITY CONSULTANT,Lincoln Financial,2026-09-21,Remote,Remote,Full-time,Days,"Must Be Licensed In: Compact, Nebraska","$66,750 - $106,800 Salary","We are excited to be seeking a highly motivated Nurse Disability Consultant to our clinical organization. This position will be responsible for reviewing, analyzing, and interpreting medical information available for disability claims. Background Details As a Nurse Disability Consultant, you will act as a clinical resource for Group Protection benefit specialists and claim professionals. You will evaluate medical information to clarify diagnoses, evaluate the severity of medical conditions, validate medical restrictions and limitations, and estimate duration of recovery. You will provide coaching and guidance to claims regarding medical management. If this sounds like a role for you, please read on! What you'll be doing You will maintain knowledge on current and emerging developments/trends, assess the impact, and collaborate with management to incorporate new trends and developments in current and future solutions. You will evaluate medical information to clarify diagnoses, evaluate the severity of medical conditions, validating medical restrictions and limitations, and estimating duration of recovery. You will clarify, interpret and/or evaluate medical information to assess appropriateness of current and ongoing restrictions / limitations and level of impairment You will identify pertinent clinical facts and answers questions in collaboration with benefits specialists and physician consultants You will act as a clinical resource to Group Protection claim professionals during claim meetings and as needed. You will recommend specific medical information needed to evaluate ongoing levels of impairment and to facilitate optimal claim management. You will make appropriate referrals to external clinical resources (i.e. IME, FCE, Peer Reviews). You will discuss complex medical issues with health care providers as needed and documents outcomes of discussion. You will coordinate and partner with Vocational Rehabilitation Coordinators (VRC) and others to support with",https://app.nursefern.com,Case Management (CM),NurseFern,2026-09-22T13:57:07.202206
WORKERS COMPENSATION - TELEPHONIC NURSE CASE MANAGER (REMOTE),Berkley Medical Management Solutions (BMMS),2026-09-21,Remote,Remote,Full-time,Days,Must Be Licensed In: State Of Residency,"$75,000 - $88,000 Salary","As a Telephonic Nurse Case Manager, you will assess, plan, coordinate, monitor, evaluate and implement options and services to facilitate timely medical care and return to work outcomes of injured workers. Coordinate and implement medical case management to facilitate case closure Timely and comprehensive communication with with employers, adjusters and the injured workers. Assess appropriate utilization of medical treatment and services available through contact with physicians and other specialist to ensure cost effective quality care Review and analyze medical records and assess data to ensure appropriate case management process occurs while providing recommendations to achieve case progress and movement to closure Responsible for assigned caseloads, which may vary in numbers, territory and/or by state jurisdiction Acquire and maintain nursing licensure for all jurisdictions as business needs require Coordinate services to include home services, durable medical equipment, IMEs, admissions, discharges, and vocational services when appropriate and evaluate cost effectiveness and quality of services Document activities and case progress using appropriate methods and tools following best practices for quality improvement Reviewing job analysis/job description with all providers to coordinate and implement disability case management. This includes coordinating job analysis with employer to facilitate return to work. Engage and participate in special projects as assigned by case management leadership team Occasionally attend on site meetings and professional programs Foster a teamwork environment Maintaining and updating evidence based medical guidelines (such as Official Disability Guidelines, MD Guidelines and all required state regulated guidelines) in reference to the injured worker treatment plan and work status. Obtain and maintain applicable state certifications and/or licensures in the state where job duties are performed. Obtain case management professional c",https://app.nursefern.com,Case Management (CM),NurseFern,2026-09-22T13:57:09.296393
OUTPATIENT CLINICIAN RN REVIEWER-3,Point32Health,2026-09-21,Remote,Remote,Full-time,Days,Must Be Licensed In: Massachusetts,"$89,540.79 - $134,311.19 Salary","The Clinical Reviewer, Precertification RN, is a licensed Registered Nurse that is expected to function independently in her / his role and is responsible for managing a clinically complex caseload of varied requests for services. The Clinical Reviewer is responsible for determining medical necessity and benefit coverage for Point32Health members.The Clinical Reviewer ensures consistent and timely disposition of coverage decisions as required by product specific compliance and regulatory time frames. The Clinical Reviewer functions as a member of the Precertification / Outpatient Utilization Management (UM) team and works under the general direction of the Precertification Team Manager or department Director. The Clinical Reviewer is expected to demonstrate the ability to work independently as well as collaboratively within a team environment. The Clinical Reviewer will be expected to demonstrate sound clinical and health plan business knowledge in their decision-making processes, on behalf of the health plan. Job Description Key Responsibilities/Duties - what you will be doing: Provides all aspects of clinical decision making and support needed to perform utilization management, medical necessity determinations and benefit determinations using applicable coverage documents, purchased clinical guidelines or Medical Necessity Guidelines for clinically complex services / coverage requests in a consistent manner and within established, product specific time frames. Collaborates with Medical Directors when determination to deny a request is indicated, advising the Medical Directors on standard business processes, ensuring those processes are followed or variances to the process are escalated, if needed, and agreed to and well documented. Coaches letter writers to assure that appropriate medical necessity language is clearly defined in the denial letter. Communicates frequently through the day with physicians, practices, facilities, and/or allied health providers. Co",https://app.nursefern.com,"Case Management (CM), Utilization Review & Management (UR/UM), Prior Authorization (PA), Quality",NurseFern,2026-09-22T13:57:11.390821
"OBSTETRIC BEHAVIORAL HEALTH NURSE - WEEKEND EVENING SHIFT (FRI-SUN, 5P-1A ET)",Pomelo Care,2026-09-21,Remote,Remote,Full-time,Nights,Must Be Licensed In: Compact,"$46,800 - $49,800 Salary","Your North Star: Complete initial intake and crisis consultation to support the coordination of perinatal behavioral health care and support to improve patient outcomes.This role reports to the Behavioral Health Lead and is open to any candidates located in the continental US. Reporting to the Behavioral Health Lead, in this role you will have the following responsibilities: Conduct initial patient risk assessments and triage based on urgency and severity of mental health conditions. Collaborate with a multidisciplinary team of healthcare professionals, including, obstetricians, APPs, nurses, care coordinators and therapists. Develop and implement individualized care plans for patients, taking into account their unique needs and circumstances. Provide psychoeducation to patients and their families about perinatal mental health conditions and treatment options. Monitor patients' progress and adjust care plans as necessary. Advocate for patients' rights and ensure that care is delivered in a way that respects their autonomy and dignity. Participate in ongoing professional development and training to stay up-to-date with the latest research and best practices in perinatal mental health nursing. Qualifications: Registered Nurse with an unrestricted multi-state compact license and residence in a nursing compact state required 4+ years experience in a hospital and/or healthcare practice, serving maternal-child health populations Experience or advanced training in psychiatric nursing, perinatal mental health or a related field Experience working with pregnant and postpartum individuals and their families Strong communication and interpersonal skills. Ability to work in a fast-paced, metrics-driven environment Commitment to patient-centered care and a holistic approach to mental health. Who you are: An agile, adaptable thinker who embraces change Fully internet-connected and equipped to work remotely via video, phone, and text Understand the prevalence of and role that bir",https://app.nursefern.com,Triage,NurseFern,2026-09-22T13:57:13.482131
