job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
"RN, CASE MANAGER- REMOTE",Duly,2026-05-18,Remote,Remote,Full-time,Days,Must Be Licensed In: Illinois,"$67,000 - $101,000 Salary","RN Case Manager - Remote Full-Time, 40 hours per week. Monday through Friday, 8:00 a.m. to 4:30 p.m.; flexibility to work later as needed Benefits: Comprehensive medical, dental, and vision benefits that include healthcare navigation assistance and medical coverage at 100% (after deductible) when utilizing a Duly provider. Employer provided life and disability insurance. $5,250 Tuition Reimbursement per year. Immediate 401(k) match. 40 hours paid volunteer time off. A culture committed to community engagement and social impact. Up to 12 weeks parental leave at 100% pay and a financial benefit for adoption and surrogacy for non-physician team members once eligibility requirements are met. The RN Case Manager - Care Ally works in collaboration with physicians, patients and families to promote quality outcomes for patients with complex medical needs. The Case Manager is responsible for increasing efficient utilization of health care services; identifying chronic or catastrophic cases through the case management process and initiating intensive case management according to program guidelines. The Case Manager is responsible for managing patients in all health care settings to assure the appropriate level-of-care is provided, to prevent inpatient re-admissions and ensure that the patients' medical, environmental and psychosocial needs are met over the continuum of care. The Nurse Case Manager acts as an advocate through the coordination and communication with the health care team and family regarding care planning and implementation of recovery goals. In addition, the case manager will assess and coordinate resources available to patients and maximize the use of health care benefits. Responsibilities Analyze data collected from the predictive modeling tools to identify eligible patients for the Case Management Program. Enroll and manage a case load of patients with complex medical needs, completing case management attestations and initial assessments in ac",https://app.nursefern.com,Case Management (CM),NurseFern,2026-05-19T12:12:52.172582
REMOTE REGISTERED NURSE -NIGHT SHIFT (WEEKENDS) RPM ALERTS,Cortex,2026-05-18,Remote,Remote,Part-time,"Evenings, Nights","Must Be Licensed In: Compact, California, Hawaii, Illinois",$0 - $0 Hourly,"Part-Time | Fully Remote Schedule: Friday, Saturday, and Sunday Shift Options (EST): 7:00 PM - 1:00 AM 1:00 AM - 7:00 AM 7:00 PM - 7:00 AM Position Overview We are seeking a dedicated and compassionate Remote Registered Nurse (RN) to join our Remote Patient Monitoring (RPM) team for overnight weekend coverage. This is a fully remote position focused on delivering high-quality patient support, monitoring, triage, and engagement through telephonic outreach and virtual care services. The ideal candidate is highly reliable, detail-oriented, comfortable working independently, and passionate about delivering exceptional patient care remotely. Candidates must hold an active Compact RN license and be licensed in California (CA), Illinois (IL), Hawaii (HI) Key Responsibilities Provide high-quality remote nursing support and monitoring services to patients enrolled in RPM programs. Conduct patient outreach, wellness check-ins, symptom assessments, and escalation support as appropriate. Maintain professional, empathetic, and patient-centered interactions via phone to build trust and rapport. Identify and escalate patient concerns, abnormal readings, or urgent clinical situations according to established protocols. Accurately and thoroughly document all patient encounters in accordance with program requirements, clinical guidelines, and compliance standards. Collaborate with internal care teams, providers, and healthcare professionals to ensure continuity of care and timely communication. Follow established workflows, standard operating procedures, and escalation pathways. Utilize EMRs, communication systems, and software platforms effectively to manage patient information and workflows. Qualifications & RequirementsRequired Active Compact (Multi-State) RN License Active RN licenses in: California (CA) Illinois (IL) Hawaii (HI) Minimum of 2+ years of RN clinical experience preferred. Strong computer proficiency and ability to navigate multiple systems simultaneously. Ex",https://app.nursefern.com,"Triage, Remote Patient Monitoring (RPM)",NurseFern,2026-05-19T12:12:54.342329
REGISTERED NURSE (PER DIEM),Concentra,2026-05-18,Remote,Remote,PRN/Per Diem,,"Must Be Licensed In: New York, Texas",$50 - $60 Hourly,"Concentra has an immediate need for an experienced and passionate PRN remote RN for our client's site in New York. This position offers an opportunity to work with a dynamic worksite and make an impact on employee health, wellness, and safety! Coverage Opportunities: Monday - Friday 6AM-2PM, 2PM-10PM, and 10PM-6AM. Saturday - Sunday 6AM-6PM Pay Range: $50-60/hr Assists site with First Aid calls Essential Duties and Responsibilities THE DETAILS Escorts patients to exam room, prepares patients for examination and treatment and assists the practitioner, as requested Draws blood and prepares appropriate paperwork for laboratory pick-up Performs urine drug screens, using proper chain of custody; ensures preparation for pick-up and shipment to appropriate laboratory Maintains exam rooms, lab area and treatment rooms clean and stocked, maintaining inventory of supplies and re-orders as needed Assists in medical record maintenance by keeping health, administrative, and program records onsite, safeguarding confidentiality of employee health information Performs front office clerical duties such as answering telephones, check-in, check-out and record processing Dispenses medications as directed by practitioner and in accordance with state regulations Maintains and operates all clinical equipment, including calibration and record keeping in accordance with current policy and procedures Performs ancillary testing and tasks as ordered by the Center Medical Director ( PFT, EKG, injections, audiograms, blood draws) in accordance with established policies and procedures This job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities and activities may change at any time with or without notice SERVICE MENTALITY Provides excellent customer service to all patients, clients and peers while incorporating Orange Book values Dedicated to excee",https://app.nursefern.com,"Triage, Telehealth",NurseFern,2026-05-19T12:12:56.449002
RN -REGULATORY QUALITY CLINICAL CARE,Presbyterian,2026-05-18,Remote,On-site,Full-time,Days,Must Be Licensed In: New Mexico,$0 - $0,"Location Address: 9521 San Mateo NE Albuquerque, NM 87113-2237 Compensation Pay Range: Minimum Offer $0.00 Maximum Offer $0.00 Summary: Build your Career. Make a Difference. Presbyterian is hiring a skilled Regulatory Quality RN Clinical Care-Intermediate How you grow, learn and thrive matters here. * Educational and career development options, including tuition and certification reimbursement, scholarship opportunities * Staff Safety (a wearable badge that allows nurses to quickly and discreetly call for help when safety is a concern) * Differentials for night/weekend shifts, higher education, certifications and various lead roles (for eligible positions) * Malpractice liability insurance * Loan forgiveness through the New Mexico Higher Education Department * EPIC electronic charting system Type of Opportunity: Full time FTE: 1.00 Job Exempt: Yes Work Shift: Days (United States of America) Responsibilities: Presbyterian is seeking a Regulatory Quality RN Clinical Care-Intermediate Responsible for PH Quality of Clinical Care (QOCC) activities. Investigates complaints alleging inappropriate Physical Health (PH) clinical care or alleged inappropriate behavior by a physician or other health care practitioner/provider. Applies the knowledge of a registered nurse to determine the key factors in each case and whether the standard of care has been met, documenting and summarizing findings for all parties regarding investigative findings. Collaborates on quality of clinical care work with PHP Business Partners including Medical Directors, Provider Network Operations, Credentialing, Care Coordination, Critical Incidents Team, and Legal counsel. Assists the provider peer review process which assesses and reviews the quality of patient and member care provided by practitioners and facilities. Some key responsibilities include: With guidance, reviews, responds to, and researches complaints related to quality of medical care utilizing a high level of knowledge and s",https://app.nursefern.com,,NurseFern,2026-05-19T12:13:00.749726
"PATIENT CARE COORDINATOR RN, PART TIME, HOLY CROSS HOSPITAL",Kaiser Permanente,2026-05-18,Remote,On-site,Part-time,Days,"Must Be Licensed In: Compact, Maryland, Virginia",$45.43 - $58.89 Hourly,"Description: Job Summary: The Patient Care Coordinator is responsible for overseeing the management and coordination of care for the acute inpatient population. The PCC collaborates with rounding MAPMG Hospital Based Service Physicians, patient/family, nursing, utlization review and other members of the healthcare team to assure continuum of patient care progression for clinical and cost-effective outcomes. The PCC facilitates and coordinates with community providers and ambulatory case managers to assist with the appropriate level and transition of care for a safe discharge and preventing a re-admission. Essential Responsibilities: Completes an initial face-to-face assessment for every admitted member to identify discharge needs within 24hrs of admission. Document in KPHC and communicate the assessment outcomes to determine the appropriate transition plan with MAPMG physician healthcare team and patient/family. Active participant in daily Care Without Delay (CWD) rounds reporting on patient progression towards the established discharge plan. Review and document discharge plan in accordance with KP discharge planning documentation policies, facility policies, and regulatory requirements. Document any updates, care progression and barriers to discharge daily, and as indicated on assigned patients. Manage timeliness of care progression with physician and nursing staff to prevent avoidable delays and or days. Collaborate with Social Worker to coordinate, long-term care, assisted living, financial assistance, and other services, as required. Send referrals/communicate with in-network vendors for coordination of post-acute levels of care such as Home Health, DME, IV infusion, SNF, Sub-Acute and Acute Rehab. Timely identification, recording, and escalation of delays in care and barriers to discharge. Provide solutions to correct delays and recognize systemic patterns that require corrective action. Assure follow up appointments and referrals to amb",https://app.nursefern.com,"Case Management (CM), Utilization Review & Management (UR/UM)",NurseFern,2026-05-19T12:13:02.861880
CASE MANAGER RN,LifeBridge Health,2026-05-18,Remote,Remote,Full-time,Days,Must Be Licensed In: Maryland,$40.12 - $62.19 Hourly,"Case Manager RN Sign On Bonus Potential: 10,000 Randallstown, MD NORTHWEST HOSPITAL NW CARE MANAGEMENT Full-time w/Weekend Commitment - Day/Evening Shift - 8:30am-5:00pm RN OTHER 94858 $40.12-$62.19 Experience based Posted: April 3, 2026 Apply Now Save Job Saved Summary This role requires 5/8's one week and 4/8's the following JOB SUMMARY: The Inpatient Care Manager, in collaboration with the clinical team and medical provider, provides discharge planning coordination and intervention. The Care Manger strives to promote patient wellness, improved care outcomes, efficient utilization of health services and minimize denials of payment among a patient population with complex health needs. REQUIREMENTS: Basic professional knowledge; equivalent to a Bachelor's degree; working knowledge of theory and practice within a specialized field. BSN required from CCNE accredited schools. This requirement will be lifted for LBH candidates employed as a Utilization Review Nurse, Clinical Care Coordinator, Patient Care Integrator or RN Case Manager. Additional Information Who We Are: LifeBridge Health is a dynamic, purpose-driven health system redefining care delivery across the mid-Atlantic and beyond, anchored by our mission to ""improve the health of people in the communities we serve."" Join us to advance health access, elevate patient experiences, and contribute to a system that values bold ideas and community-centered care. What We Offer: Impact: Join a team that values innovation and outcomes, delivering life-saving care to our youngest and most vulnerable patients. Growth: Opportunities for professional development, including tuition reimbursement and developing foundational skills for neonatal critical care leadership and advanced certification. Support: A culture of collaboration with resources like unit-based practice councils and advanced clinical education support - improving both workflow efficiency and patient outcomes and allowing you to work at the top of yo",https://app.nursefern.com,Case Management (CM),NurseFern,2026-05-19T12:13:04.959414
CASE MANAGER SPECIALTY RN - OB/GYN - TEMPORARY,Kaiser Permanente,2026-05-18,Remote,On-site,Full-time,Days,Must Be Licensed In: California,$60.79 - $74.4 Hourly,"Description: Job Summary: Works collaboratively with an assigned panel of physicians to manage the patients specialized needs. The managing team does differ according to the chronic disease. Duties include assessment to identify member needs and development of specific care management plan to address needs. In conjunction with the Physician, implements care/treatment plan by coordinating access to health services across multiple providers/ disciplines, monitors care, makes determination to arrange transportation and transfer patient if indicated, identifies cost-effective measures, makes recommendations for alternative levels of care and utilization of resources, promotes self-care management and ensures paper work is completed. Is an indirect caregiver. Complies with other duties as described. Must be able to work collaboratively with the Multidisciplinary team. Essential Responsibilities: Evaluates and identifies members needs. Interfaces with Primary Care Physicians, Specialists and various disciplines on the development of case management plans/programs. Monitors and evaluates the effectiveness of the case management plans and modifies as necessary. Coordinates the interdisciplinary approach to providing continuity of care, including utilization management, transfer coordination, discharge planning and obtaining all authorizations/approvals/transfers as needed for outside services for patients/families. Acts as a clinical liaison, per their specialty, with outside agencies such as County CCS, non-plan facilities, outside providers, employers and/or workers compensation carriers and third party administrators. Prepares reports, communicates program changes to appropriate staff and develops protocols in accordance with state regulations. Acts as a patient advocate and educator to assure that the patient has the knowledge to care for his/her condition and patient is educated and empowered to be responsible for participating in the plan of care. Develops individ",https://app.nursefern.com,Case Management (CM),NurseFern,2026-05-19T12:13:07.060737
"NURSE PRACTITIONER 100% VIRTUAL, CAREBRIDGE (PALLIATIVE CARE)",Elevance Health,2026-05-18,Remote,Remote,Full-time,Days,"Must Be Licensed In: Arizona, Florida, Indiana, Iowa, Kansas, Ohio",$0 - $0 Salary,"Nurse Practitioner 100% Virtual, CareBridge (Palliative Care) Job Description: CareBridge Advance Practice Provider, Nurse Practitioner (Palliative Care) Sign on Bonus: $5,000 Seeking Nurse Practitioners licensed in Arizona, Kansas, Iowa, Indiana, Ohio, and Florida must have an active RN Compact license. Virtual: This role enables associates to work virtually full-time, except for required in-person training sessions, providing maximum flexibility and autonomy. This approach promotes productivity, supports work-life integration, and ensures essential face-to-face onboarding and skill development. Alternate locations may be considered if candidates reside within a commuting distance from an office. Please note that per our policy on hybrid/virtual work, candidates not within a reasonable commuting distance from the posting location(s) will not be considered for employment, unless accommodation is granted as required by law. Carebridge Health is a proud member of the Elevance Health family of companies within our Carelon business. Carebridge Health exists to enable individuals in home and community-based settings to maximize their health, independence, and quality of life through home care and community-based services. Location: Arizona, Kansas, Iowa, Indiana, Ohio, and Florida Work Shift: Monday - Friday, 8:00 am to 5:00 pm CST and rotating on-call The Advance Practice Provider, Nurse Practitioner (Palliative Care) is responsible for collaborating with company physicians, the patient's other physicians and providers, and their family members to develop complex plans of care in accordance with the patient's health status and overall goals and values. Provides clinical and non-clinical support to patients. How you will make an impact Primary duties may include but are not limited to: Provides primary and urgent health care via telephone and tele video modalities to patients who receive home and community-based services through state Medicaid programs, dua",https://app.nursefern.com,Telehealth,NurseFern,2026-05-19T12:13:11.278461
RN CASE MANAGER,WebTPA,2026-05-18,Remote,Remote,Full-time,Days,Must Be Licensed In: Compact,$0 - $0 Salary,"The RN Case Manager primary responsibility is to create, implement, and monitor treatment plans to assist patients/members in meeting their healthcare goals. You would use knowledge of healthcare and social services to assess needs and provide interdisciplinary care options in treatment planning for the member. This would include understanding the member's healthcare benefits and healthcare best practices needed for effective treatment planning. What Will You Be Doing: Case Management process includes assessing the member's health status and care coordination needs. Can include inpatient review and discharge planning, as well as possible outpatient management. Contact with patient, family, physicians, additional health care providers, and community resources. Contact with provider business offices and with the employer/client may also be required. Identification of alternative treatment plans, which would have to be approved by all parties. These alternative care plans will be based on quality care within cost containment guidelines, allowing available claims dollars to be used in the most judicious manner possible. Assessment of the clinical status and resultant sequela to coordinate the most appropriate service to meet the individual's health care needs. The Case Manager will then monitor the health status and the impact of the treatment plan for each client. The Case Manager will be responsible for altering the care plan as deemed appropriate by the dynamic, ever-changing client needs. Identification of services, resources, providers, and facilities that could best serve members in a timely and cost-effective manner, to promote optimum value for the client and reimbursement source. Development and implementation of Case Management goals, both short and long term, with documented care plans. Utilize technology/resources to evaluate the cost-effectiveness of the elected treatment plan, pre-implementation and post-implementation. This outcome measurement wi",https://app.nursefern.com,Case Management (CM),NurseFern,2026-05-19T12:13:13.374272
"CLINICAL REVIEWER, NURSE PRACTITIONER/PHYSICIAN ASSISTANT (ONCOLOGY)(EVENING HOURS PREFERRED)",Evolent,2026-05-18,Remote,Remote,Full-time,Days,Must Be Licensed In: State Of Residency,$68 - $73 Hourly,"The Nurse Practitioner/Physician Assistant (ARNP/NP/PA) Oncology is responsible for support and assistance for all Oncology administrative and clinical utilization management and quality improvement functions under the auspices of the office of the Chief Medical Officer. ESSENTIAL DUTIES AND RESPONSIBILITIES: Conducts initial clinical review of incoming cases, rendering authorization approval based on established clinical criteria or escalating to a Field Medical Director if authorization cannot be approved during initial review. Responsible for acting as a clinical liaison to providers, clients, and patients as directed by the office of the Chief Medical Officer. Responsible for clinical conversations with providers and their office staff regarding medical necessity decisions. Responsible for maintaining and operating the Guideline Directed Treatment plans including communicating with offices regarding treatment recommendation. Responsible for communicating need for additional clinical information to ordering providers. Responsibility for prepping cases which cannot be approved and which the provider will not modify or withdraw for P2P discussions with one of the Oncologists. Responsible for coordinating with UM staff to ensure timely and accurate communication of clinical decisions. Responsible for completion of UM projects and participation in site visit reviews. Respect and maintain HIPAA confidentiality guidelines. Responsible for maintaining availability to clinical and non-clinical administrative staff during performance of initial and second level screening Acts as an interdepartmental liaison between all offices, departments, and committees. Serve as subject matter expert and participate in meetings as assigned with practices and/or payers. Will work with the Director of Clinical Operations to ensure client satisfaction. Perform all peer clinical review activities while located in a state or territory of the United States. Acts with honor",https://app.nursefern.com,"Data Abstraction, Quality",NurseFern,2026-05-19T12:13:15.471248
