job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
WOMEN'S HEALTH SPECIALIST - NURSE PRACTITIONER CREDENTIAL,Sword Health,2026-05-13,Remote,Remote,Full-time,Days,"Must Be Licensed In: State Of Residency, United States","$85,000 - $140,000 Salary","At Sword, we're building AI to heal billions and unlock humanity's full potential. In doing so, we're pioneering AI Care, a fundamentally new approach to healthcare built for medical reasoning, safety, and real-time treatment, not generic technology applied after the fact. As both a clinical-centric frontier AI lab and an applied AI platform, Sword is reimagining how care is delivered at scale, removing traditional barriers like appointments, waiting rooms, and stigma so more people can access the care they need-and ultimately get back to lives lived in full.Since 2020, Sword has expanded across physical therapy, women's health, cardiometabolic, and mental health, and is now moving beyond the session to a fully AI-native, 24/7 care program that brings physical activity, therapeutic exercise, psychotherapy, nutrition, and behavior change into one connected experience. More than 700,000 members across three continents have completed over 10 million AI sessions, helping 1,000+ enterprise clients avoid more than $1 billion in unnecessary healthcare costs. Backed by 42 clinical studies, 44+ patents, and more than $500 million raised from leading investors including Khosla Ventures, General Catalyst, and Founders Fund, Sword is defining a new standard for healthcare. Sword Health is seeking a specialist trained as a Nurse Practitioner with menopause certification (MSCP) to join the Bloom team. As a specialist-led, AI-powered women's health platform, Bloom brings together the right clinical expertise across every life stage because women's health compounds, overlaps, and evolves, and the care she receives should too. This role is central to delivering on that vision. In this remote, variable-hour role, you will serve women in the Menopause and Midlife pathways. You bring the expert guidance, and Bloom's AI handles detection and routing. AI Proficiency at Sword Health AI fluency is a core expectation at Sword Health. Every candidate is assessed against our three-level fr",https://app.nursefern.com,"Quality, Telehealth",NurseFern,2026-05-14T11:14:18.627003
RN QUALITY COORDINATOR - CRITICAL CARE,HCA,2026-05-13,Remote,On-site,Full-time,Days,Must Be Licensed In: North Carolina,$0 - $0,"Introduction Experience the HCA Healthcare difference where colleagues are trusted, valued members of our healthcare team. Grow your career with an organization committed to delivering respectful, compassionate care, and where the unique and intrinsic worth of each individual is recognized. Submit your application for the opportunity below:RN Quality Coordinator supporting the Critical Care service line at Mission Hospital. Benefits Mission Hospital offers a total rewards package that supports the health, life, career and retirement of our colleagues. The available plans and programs include: Comprehensive medical coverage that covers many common services at no cost or for a low copay. Plans include prescription drug and behavioral health coverage as well as free telemedicine services and free AirMed medical transportation. Additional options for dental and vision benefits, life and disability coverage, flexible spending accounts, supplemental health protection plans (accident, critical illness, hospital indemnity), auto and home insurance, identity theft protection, legal counseling, long-term care coverage, moving assistance, pet insurance and more. Free counseling services and resources for emotional, physical and financial wellbeing 401(k) Plan with a 100% match on 3% to 9% of pay (based on years of service) Employee Stock Purchase Plan with 10% off HCA Healthcare stock Family support through fertility and family building benefits with Progyny and adoption assistance. Referral services for child, elder and pet care, home and auto repair, event planning and more Consumer discounts through Abenity and Consumer Discounts Retirement readiness, rollover assistance services and preferred banking partnerships Education assistance (tuition, student loan, certification support, dependent scholarships) Colleague recognition program Time Away From Work Program (paid time off, paid family leave, long- and short-term disability coverage and leaves of absence) E",https://app.nursefern.com,Quality,NurseFern,2026-05-14T11:14:20.748164
"RN - MDS COORDINATOR - RNC - FULL TIME - DAYS (UTICA, NY)",Mohawk Valley Health System,2026-05-13,Remote,On-site,Full-time,Days,Must Be Licensed In: New York,"$67,000 - $108,000 Salary","Job Summary The RN - MDS Coordinator will play a crucial role in ensuring accurate and timely completion of Minimum Data Set (MDS) assessments, collaborating with interdisciplinary teams to enhance resident care plans, and maintain compliance with regulatory requirements. Identifies resident acuity and needs, helping to determine specific care needs, and coordinates interdisciplinary care planning schedule and process. Core Job Responsibilities Coordinates completion of the MDS assessment process with the appropriate participation from other health care professionals according to CMS guidelines. Collaborates with the interdisciplinary team to develop individualized care plans based on MDS assessments. Schedules required MDS updates with care team, checks for completion and submits to CMS. Checks CMS reports to ensure submissions are complete. Creates care conference schedules and care plan schedules to ensure timely interdisciplinary care planning meetings, and to establish assessment reference period to assure accurate assessments. Tracks insurance dates. Schedules end of Medicare MDS when appropriate. Notifies billing, interdisciplinary care team and pharmacy of any changes. Monitors for any resident changes in condition that may change scores to increase reimbursement. Ensures completion of daily Medicare documentation and Medicare (re)certifications. Initiates and monitors appeals to Livanta. Prepares CMI (Case Mix Index) calculations and certifications for the State. Reviews and prepares QAPI reports from iQIES and CASPER. Evaluates care programs and initiates changes as necessary to ensure compliance with regulatory requirements. Communicates State and Federal regulatory revisions to facility management to maintain awareness/compliance. Performs audits, analyzes data and assists with plan of action to correct identified deficiencies. Reviews/analyzes QI/QM data for trends and indicators of negative outcome and initiates corrective action. Coordinates the pro",https://app.nursefern.com,,NurseFern,2026-05-14T11:14:22.853796
REGISTERED NURSE - CLINICAL EDUCATOR,SSM Health,2026-05-13,Remote,On-site,Full-time,Days,Must Be Licensed In: Wisconsin,$0 - $0,"It's more than a career, it's a calling. WI-SSM Health St. Mary's Hospital - Madison Worker Type: Regular Job Summary: Assesses, plans, implements and evaluates educational activities planning for an assigned service or population. Job Responsibilities and Requirements: PRIMARY RESPONSIBILITIES Collaborates with nurse managers and staff to assess learning needs and competencies. Develops, implements, and evaluates educational plans/programs and utilizes methods, measurements and tools to evaluate achievement of learning goals. Identifies and/or develops teaching tools and instructional materials. Maintains training record of educational activities in the Learning Management System or similar system. Applies the existing body of evidence-based practice and scientific knowledge in health care to nursing practice, ensuring that nursing care is delivered based on patient's age-specific needs and clinical needs. As an SSM Health nurse, I will demonstrate the professional nursing standards defined in the professional practice model. Uses the ANA Code of Ethics for Nurses to guide his/her response to the current and evolving health and nursing needs of our patients and our patient populations. Performs other duties as assigned. EDUCATION Bachelor's degree EXPERIENCE Three years' registered nurse experience PHYSICAL REQUIREMENTS Frequent lifting/carrying and pushing/pulling objects weighing 0-25 lbs. Frequent sitting, standing, walking, reaching and repetitive foot/leg and hand/arm movements. Frequent use of vision and depth perception for distances near (20 inches or less) and far (20 feet or more) and to identify and distinguish colors. Frequent use of hearing and speech to share information through oral communication. Ability to hear alarms, malfunctioning machinery, etc. Frequent keyboard use/data entry. Occasional bending, stooping, kneeling, squatting, twisting and gripping. Occasional lifting/carrying and pushing/pulling objects weighing 25-50 lbs. Rare",https://app.nursefern.com,Case Management (CM),NurseFern,2026-05-14T11:14:24.952117
RN CALL CENTER - FT EVENINGS,Sanford,2026-05-13,Remote,Remote,Full-time,"8hr shifts, 9hr shifts",Must Be Licensed In: Wisconsin,$35 - $48 Hourly,"Facility: Remote WI Location: Remote, WI Address: Shift: Evening Job Schedule: Full time Weekly Hours: 32.00 Salary Range: $35.00 - $48.00 Department Details Every 3rd Weekend Rotation, 8 or 9 hour shifts available; Flexibility, 100% remote work after a week on site in Marshfield Job Summary Responsible for providing telehealth services involving all ages of patients. This includes telephone triage; health information and education; and physician and service referral and other specialty access lines using established protocols, approved references, and specific medical resources. Demonstrates knowledge in decision-making for a diverse client population with a wide range of problems and acuity. Performs effectively in answering caller inquiries and crisis intervention following established protocols with appropriate communication and documentation. Performs ongoing, systematic assessment and data collection, focusing on physiological, psychological and cognitive status. Provides educational and resource referrals based on patient needs. Instructs patients in an articulate and professional manner based on expressed needs and available resources. Demonstrates awareness of legal issues in all aspects of telephone triage. Documents health information accurately. Qualifications Bachelor's Degree in nursing preferred. Graduate from an accredited nursing program preferred, including, but not limited to, American Association of Colleges of Nursing (AACN), Accreditation Commission for Education in Nursing (ACEN), and National League for Nursing Commission for Nursing Education Accreditation (NLN CNEA). Currently holds an unencumbered RN license with the State Board of Nursing where the practice of nursing is occurring and/or possess multistate licensure if in a Nurse Licensure Compact (NLC) state. Nurses performing nursing practice over the telephone require licensure in the states where the patients being served reside. Any additional state licensure requirements mus",https://app.nursefern.com,Triage,NurseFern,2026-05-14T11:14:27.055646
REGISTERED NURSE TRIAGE CALL AGENT PATIENT SERVICE CENTER PRN,Intermountain Health,2026-05-13,Remote,Remote,PRN/Per Diem,,Must Be Licensed In: State Of Residency,$36.71 - $56.17 Hourly,"The RN in the Clinical Communication Call Center ensures a superior customer service experience for all who interact with the Clinical Communication Call Center. The RN provides consultation, education, and strategic guidance related to patient questions and health needs via a phone, email, text or other communication method. The Registered Nurse has responsibility to provide accurate, safe and relevant information and support to the patients who are contacting Intermountain for advice or have been recently discharged. Key responsibilities for incoming calls include receiving, triaging and responding to telephone calls/contact from patients and family members. Outbound calls for patients discharged from a hospital, emergency department or outpatient surgical center. Both services will require the ability to assess patients by phone, provide recommendations, offer referral, education and when necessary, direct them to the appropriate level of care. ** Please note that a video interview through Microsoft Teams will be required as well as potential onsite interviews and meetings. ** We are committed to offering flexible work options where approved and stated in the job posting. However, we are currently not considering candidates who reside or plan to reside in the following states: California, Connecticut, Hawaii, Illinois, New York, Pennsylvania, Rhode Island, Vermont, Washington Posting Specifics Benefits Eligible: No Shift Details: PRN - Work week is Monday - Friday 8:00 am - 5:00 pm MST. PRN caregivers are expected to support staff on an as needed basis and help cover - sick calls, vacations, period of increased operational need. PRN Caregivers are expected to attempt to work a minimum of 8 hours per week. Orientation for all PRN staff will be full time, 5 8 hours shifts per week. This orientation period will be a minimum of 2 months or until the caregiver is competent in independent triage. Unit/Location: Fully remote. Ideal Candidate would have an Inter",https://app.nursefern.com,Triage,NurseFern,2026-05-14T11:14:29.168179
SR. VIRTUAL UTILIZATION REVIEW SPECIALIST,Ensemble,2026-05-13,Remote,Remote,Full-time,12hr shifts,Must Be Licensed In: Compact,$32.65 - $53 Hourly,"CAREER OPPORTUNITY OFFERING: Bonus Incentives Paid Certifications Tuition Reimbursement Comprehensive Benefits Career Advancement This position pays: RN pay scale $39.40 - $53/hr based on experience LPN pay scale $32.65 - $46.90/hr based on experience **Must have current unrestricted LPN or RN compact licensure and willing to obtain single state licensure in Oregon and Alaska** We are seeking Senior Virtual Utilization Review Specialists in Pacific Time and Mountain Time to join our team. The schedules we are offering include: Weekday work schedule: Three - 12 hour shifts per week with rotating weekends and holidays Training will be Monday - Friday, 8 hour shifts Essential job function include: Resource Utilization Utilizes proactive triggers (diagnoses, cost criteria, and complications) to identify potential over/under utilization of services Initiates appropriate referral to physician advisor in a timely manner Understands proper utilization of health care resources and assists with identifying barriers to patient progress and collaborates with the interdisciplinary team Collaborates with financial clearance center, patient access, financial counselors and/or business office regarding billing issues related to third party payers Medical Necessity Determination Conducts medical necessity review of all admissions. Utilizes approved clinical review criteria to determine medical necessity for admissions including appropriate patient status and continued stay reviews, possibly from an offsite location Provides inpatient and observation (if indicated) clinical reviews for commercial carriers to the Financial Clearance Center (FCC) within one business day of admission Communicates all medical necessity review outcomes to in-house care management staff and relevant parties as needed Collaborates with the in-house staff and/or physician to clarify information, obtain needed documentation, present opportunities and educate regarding appropriate l",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-05-14T11:14:33.363107
UTILIZATION MANAGEMENT RN,Humana,2026-05-13,Remote,Remote,Full-time,Days,Must Be Licensed In: Compact,"$71,100 - $97,800 Salary","As a Utilization Management Nurse, you will use clinical knowledge skills. These skills will be applied towards interpreting criteria, policies, and procedures. The goal is to provide the best and most appropriate treatment, care, or services for members. You will coordinate and communicate with providers, members, or other parties to facilitate care and treatment. You will understand department, segment, and organizational strategy and operating goals, including their linkages to related areas. You will report to a Utilization Management Manager. This is a remote position. Use your skills to make an impact Required Qualifications Active Registered Compact Nurse license (RN) in the home state with no disciplinary action and ability to obtain non compact licensure 3+ years of Medical Surgery, Heart, Lung or Critical Care Nursing clinical experience in Acute care (skilled or rehab clinical settings) Work rotation and possible holiday coverage required Preferred Qualifications Utilization management experience BSN or Bachelor's degree in a related field Health Plan experience Previous Medicare or Medicaid Experience Bilingual English and Spanish Additional Information To ensure Home or Hybrid Home/Office employees' ability to work effectively, the self-provided internet service of Home or Hybrid Home/Office employees must meet the following criteria: At minimum, a download speed of 25 Mbps and an upload speed of 10 Mbps is required; wireless, wired cable or DSL connection is suggested. Satellite, cellular and microwave connection can be used only if approved by leadership. Employees who live and work from Home in the state of California, Illinois, Montana, or South Dakota will be provided a bi-weekly payment for their internet expense. Humana will provide Home or Hybrid Home/Office employees with telephone equipment appropriate to meet the business requirements for their position/job. Work from a dedicated space lacking ongoing interruptions to protect member P",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-05-14T11:14:37.554274
Nurse Case Manager I - NICU,Elevance Health,2026-05-08,,Remote,Regular | Perm Employee,Regular | Perm Employee,"In Person Meetings, Remote, Training On-Site",,"Anticipated End Date:2026-05-21Position Title:Nurse Case Manager I - NICUJob Description:Nurse Case Manager I - NICUVirtual: This role enables associates to workvirtually full-time, except for required in-person training sessions, providing maximum flexibility and autonomy. This approach promotes productivity, supports work-life integration, and ensures essential face-to-face onboarding and skill development.Alternate locations may be considered if candidatesresidewithin a commuting distance from an office.Please note that per our policy on hybrid/virtual work, candidates not within a reasonable commuting distance from the posting location(s) will not be considered for employment, unlessaccommodationis granted as required by law.TheNurse Case Manager I - NICUwill be responsible for performing care management within the scope of licensure for members with complex and chronic care needs by assessing, developing, implementing, coordinating, monitoring, and evaluating care plans designed to optimize member health care across the care continuum. Performs duties telephonically or on-site such as at hospitals for discharge planning.Schedule:8AM-5PM CST, Monday through Friday.No weekends or holidays.How you will make an impact:Ensures member access to services appropriate to their health needs.Conducts assessments to identify individual needs and a specific care management plan to address objectives and goals as identified during assessment.Implements care plan by facilitatingauthorizations/referralsas appropriate within benefits structure or through extra-contractual arrangements.Coordinates internal and external resources to meet identified needs.Monitors and evaluates effectiveness of the care management plan and modifies as necessary.Interfaces with Medical Directors and Physician Advisors on the development of care management treatment plans.Negotiates rates of reimbursement, as applicable.Assists in problem solving with providers, claims or service issues.Minimum Requirements:Requires BA/BS in a health related field and minimum of 3 years of clinical experience; or any combination of education and experience, which would provide an equivalent background.Current, unrestricted RN licensein applicable state(s) required.Multi-state licensure is requiredif this individual is providing services in multiple states.For URAC accredited areas the following applies: Requires BA/BS and 3 years of clinical care experience; or any combination of education and experience, which would provide an equivalent background. Current and active RN license required in applicable state(s). Multi-state licensure is required if this individual is providing services in multiple states.Preferred Skills, Capabilities and Experiences:Certification as a Case Manager is preferred.Certification as a Case Manager and a BS in a health or human services related field preferred.Previous NICU experience preffered.Previous Mother/Baby experience preferred.For candidates working in person or virtually in the below locations, the salary* range for this specific position is $73,920 to $110,880.Location: Illinois.In addition to your salary, Elevance Health offers benefits such as a comprehensive benefits package, incentive and recognition programs, equity stock purchase and 401k contribution (all benefits are subject to eligibility requirements). The salary offered for this specific position is based on a number of legitimate, non-discriminatory factors set by the Company. The Company is fully committed to ensuring equal pay opportunities for equal work regardless of gender, race, or any other category protected by federal, state, and local pay equity laws.* The salary range is the range Elevance Health in good faith believes is the range of possible compensation for this role at the time of this posting. This range may be modified in the future and actual compensation may vary from posting based on geographic location, work experience, education, and/or skill level. Even within the range, the actual compensation will vary depending on the above factors as well as market/business considerations. No amount is wages or compensation until such amount is earned, vested, and determinable under the terms and conditions of the applicable policies and plans. The amount and availability of any bonus, commission, benefits, or any other form of compensation and benefits that are allocable to a particular employee remains in the Company's sole discretion unless and until paid and may be modified at the Company's sole discretion, consistent with the law.Job Level:Non-Management ExemptWorkshift:Job Family:MED > Licensed NursePlease be advised that Elevance Health only accepts resumes for compensation from agencies that have a signed agreement with Elevance Health. Any unsolicited resumes, including those submitted to hiring managers, are deemed to be the property of Elevance Health.Who We AreElevance Health is a health company dedicated to improving lives and communi...",https://elevancehealth.wd1.myworkdayjobs.com/ant/job/MO-ST-LOUIS-100-S-4TH-ST/Nurse-Case-Manager-I---NICU_JR188296?utm_source=remotenurseconnection&utm_medium=jobboard,"Case Management | Care Management, Critical Care, Entry Level, Pediatrics, Registered Nurse | RN",Remote Nurse Connection,2026-05-14T11:13:40.088793
"Ambulatory Telehealth RN, Full Time, First Shift",UC Health,2026-05-08,"Cincinnati, OH",Hybrid,Regular | Perm Employee,Regular | Perm Employee,Hybrid,,"Job DescriptionThe Ambulatory Telehealth RN is responsible for providing comprehensive nursing care through remote telehealth services. This position involves patient assessment, triage, care coordination, patient education, population health management, and patient navigation in UC Health ambulatory clinics using telehealth technology. The Ambulatory Telehealth RN plays an integral role in the management of patients' care and is expected to collaborate with UC Health providers and staff to ensure high quality patient centered care.LocationCincinnati, OH, United StatesQualificationsMinimum Required: Associate's Degree - Nursing. Preferred: Bachelor's Degree - Nursing. | LICENSE & CERTIFICATION: Current Registered Nurse (RN) license in the state of Ohio. Basic Life Support (BLS) certification preferred. | Minimum Required: 2 years nursing experience, preferred if experience includes a combination of acute or long-term care nursing experience and ambulatory or outpatient nursing experience. Previous experience in telehealth preferred.At UC Health, we're proud to have the best and brightest teams and clinicians collaborating toward our common purpose: to advance healing and reduce suffering.As the region's adult academic health system, we strive for innovation and provide world-class care for not only our community, but patients from all over the world. Join our team and you'll be able to develop your skills, grow your career, build relationships with your peers and patients, and help us be a source of hope for our friends and neighbors.UC Health is an EEO employer.ResponsibilitiesPATIENT POPULATION - (CLINICAL ONLY):Engages in population appropriate communication.Has knowledge of growth and development milestones and tasks.Gives clear instructions to patients/family regarding treatment.Involves family/guardian in the assessment, initial treatment and continuing care of the patient.Identifies any physical limitations of the patient and deploys intervention when necessary.Recognizes and responds appropriately to patients/families with behavioral health problems.Interprets population related data and plans care appropriately.Identifies and responds appropriately to different needs resulting from, unique psychological needs or those associated with religious / cultural norms. Performs treatments, administers medication or operates equipment safely.Recognizes and responds to signs/symptoms of abuse or neglect.Patient Assessment & InterventionsConduct initial patient assessments via telehealth platforms.Utilizes the nursing process (assess, diagnose, plan, implement, and evaluate) to address patients' concerns completely.Monitor patients' conditions and progress remotely.Manages inbound calls from patients, families, and UC Health care team members.Adheres to established policies and procedures for the nurse triage and/or escalation process.Initiate and implement individualized patient care plans in collaboration with other healthcare providers based on clinical assessments, disease process, and patient's identified psychosocial needs.Maintains and expands knowledge of nurse telehealth processes and clinical expertise regarding population servedAble to recognize abnormal labs or results and collaborate with care team when changes are identified.Anticipate changing needs of patients and families based on care plan and act proactively to reduce delays in care, reduce financial toxicity, and increasing patient satisfaction.Coordinate care plans in collaboration with healthcare providers.Facilitate referrals to specialists and other ancillary health services.Patient EducationEducate patients and their families about health conditions, treatment plans, medications, and self-care techniques.Offer guidance on managing chronic conditions and preventative care.Reassess for understanding and re-educate as needed.Supports patients and families in understanding telehealth processesDocuments outcomes of patient/family/designee teaching and response appropriately.Documentation & CommunicationMaintain accurate, timely, and professional documentation of patient interactions utilizing electronic platforms and according to system and departmental protocols.Ensure compliance with regulatory and organizational standards; maintains confidentiality of information and data security.Utilizing MIDAS effectively to report system patient safety concerns.Communicate effectively with patients and healthcare providers regarding test results, treatment plans, and follow-up care.Address patient concerns and provide support and guidance to address questions and concerns via remote platforms.Evaluate needs and escalate patient issues to appropriate team members utilizing technological avenues.Utilizing all technology platforms, collaborates with social workers, dietitians, and other healthcare professionals to address the needs of patients.Documents plan of care reflective of collaborative practice with other health care team members.Follows up wit...",https://eswt.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/22548,"Entry Level, Registered Nurse | RN, Triage | Telehealth",Remote Nurse Connection,2026-05-14T11:13:40.186298
