job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
"Utilization Specialist, Remote Florida",Concierge Home Care,2026-03-30,,Remote,Regular | Perm Employee,Regular | Perm Employee,Remote,,"Join the Team at Concierge Home Care - Where Care Changes Lives!At Concierge Home Care, we believe in the power of home health care to change lives-for patients and team members alike. Our mission, ""Caring for people who care for people,"" is the foundation of who we are and what we do. Guided by our values- Integrity, Caring, Quality, Service, Innovation, and Team -we are dedicated to delivering compassionate, high-quality care that empowers patients to heal in the comfort of their own homes.Since we opened our doors in 2015, Concierge Home Care has grown to serve over 57 counties across Florida, offering incredible opportunities for growth and career advancement.Location:This is a remote position, M-F, supporting home health care quality assurance, butmust live in Florida.Your Role As a Utilization Review SpecialistEnsure quality assurance by reviewing and evaluating OASIS documentation and care plans.Verify clinical documentation for accuracy and compliance with regulatory guidelines.Collaborate with Branch Directors, Clinical Managers, and Field Clinicians to support high-quality patient care.Maintain up-to-date knowledge of home health regulations to ensure compliance and best practices.QualificationsOASIS Certification (required).Coding Certification (required)Minimum of 2 years of home health experience (required).Unencumbered Florida RN License (required).Ability to review a high volume of documents with accuracy and efficiency.Self-motivated with the ability to work independently in a remote environment.Weekday positions require the ability to work 1 weekend per month.Experience with EMR systems such as Wellsky/Kinnser (preferred).Familiarity with platforms like SHP (preferred).Why Choose Concierge Home Care?Whether you're new to home health or an experienced professional, you'll have access to the tools and support needed to excel.Flexible Scheduling Options:Weekdays Monday - FridayAnd when it comes to what we offer, we've got you covered:Professional Development:Ongoing training, mentorship opportunities, and support for career development.Comprehensive Benefits:Enjoy three weeks of PTO and annually increases to four weeks after five years.Earn quarterly bonuses based off individual and team performance.Plan for the future with our 401(k) options .Employee Assistance Program (EAP), pet insurance, legal assistance, and employee referral bonuses.Health, dental, vision, and HSA options.Mileage reimbursement or company vehicle (per company policy).Data plan reimbursement.Take the First StepJoin Concierge Home Care and make a meaningful impact! Apply today to begin an exciting and rewarding career where care truly changes lives.https://conciergehomecare.com/careers/Your application for employment may require a successful completion of an AHCA Level 2 background screening. For more information regarding Care Provider Background Screenings conducted by Clearinghouse, please visit the FL Clearinghouse website at https://info.flclearinghouse.com .",https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=ce2f2d73-4f05-4dc0-bee5-c701d2b36516&jobId=557950&lang=en_US,"Coding, Home Health, Registered Nurse | RN, Utilization Management | Utilization Review",Remote Nurse Connection,2026-04-05T09:39:47.676847
"Nurse Practitioner/Physician Assistant - Primary Care - Acworth, GA",Wellstar Health System,2026-03-30,"Acworth, GA",Hybrid,Regular | Perm Employee,Regular | Perm Employee,Hybrid,,"How would you like to work in a place where your contributions and ideas are valued? A place where you can serve with compassion, pursue excellence and honor every voice? At Wellstar, our mission is simple, yet powerful: to enhance the health and well-being of every person we serve. We are proud to have become a shining example of what's possible when the brightest professionals dedicate themselves to making a difference in the healthcare industry, and in people's lives.Work ShiftDay (United States of America)Wellstar Medical Group seeking a Certified Nurse Practitioner or Physician Assistant to join Wellstar Acworth, an outpatient Primary Care Practice located in Acworth, GA. Candidates must be able to work alongside other providers and independently.The APRN/PA will support the mission, vision, values, and goals of the WellStar Health System by focusing on clinical excellence through the provision of quality, consistent, patient-centered care.Core Responsibilities And Essential FunctionsClinical FunctionsClinician shall provide quality care to all patients under his/her service in a safe and efficient manner.Provider shall collaborate to develop and utilize Evidence Based Medicine (EBM) protocols for targeted diagnosis.Provider agrees to cooperate with, participate in, and comply with, the quality assurance, risk management and peer review programs, grievance procedures and utilization control mechanisms implemented by the Medical Group and its Affiliates.Job duties may include but are not limited to the following:Conducts thorough medical histories, performs complete physical examinations, initiates appropriate lab orders, radiology tests or other diagnostic tests required for evaluation of illness, and evaluate lab data on new and former clinic patients and hospital admissions to establish a record of the patient's current health status and to develop a working diagnosis and treatment plan.Must be able to work as a part of multidisciplinary care teams.Educates patients regarding their disease and treatment plans.May serve as clinical preceptor for PA/APRN students and other health professionals.Refers patients to specialists as appropriate for consultation or for specialized health resources and treatment.Must have the ability to work remotely to provide virtual healthcare.Other duties as assigned and appropriate by training and experience.Required For All JobsPerforms other duties as assigned.Complies with all WellStar Health System policies, standards of work, and code of conduct.Join us and discover the support to do more meaningful work-and enjoy a more rewarding life. Connect with the most integrated health system in Georgia, and start a future that gives you more.",https://careers.wellstar.org/us/en/job/WHWWHSUSJR48336EXTERNALENUS/Nurse-Practitioner-Physician-Assistant-Primary-Care-Acworth-GA,Regular | Perm Employee,Remote Nurse Connection,2026-04-05T09:39:47.785750
Bilingual Remote LPN (Care Navigator),HealthSnap,2026-03-30,,Remote,Regular | Perm Employee,Regular | Perm Employee,Remote,,"Position Overview:We are hiring Bilingual LPNs in multiple states to support patients who are enrolled in chronic care management and/or remote patient monitoring programs. This is done in partnership with the patients' care team which may include primary or specialty physician practices or healthcare systems. Successful candidates will bring experience in educating patients on chronic diseases such as hypertension and diabetes. This is a full-time position that operates Monday through Friday, 9:00 am to 5:30 p.m. Eastern Time, unless otherwise specified.As a Care Navigator, you will be trained in HealthSnap's remote patient monitoring platform and will be responsible for communicating with enrolled patients in conjunction with the patients' care team. Care Navigators typically have an assigned group of patients for which the Care Navigator is responsible for assisting throughout the month. Care Navigators also assist with other patients or patient tasks as assigned.Above all else, you will play an essential role in establishing a relationship with assigned patients that allows you to empower them to manage their chronic illnesses and improve their health.**Compact Nursing License required unless otherwise specified**Key Responsibilities:Patient Support:Complete phone consultations with patients enrolled in care management and/or remote patient monitoring programs, providing support and education about their chronic conditions.Education and Empowerment:Educate patients about their health conditions and empower them with lifestyle and behavior strategies to actively manage their chronic conditions. Assist patients to set and reach goals in line with their provider-approved care plans.Documentation:Maintain accurate and up-to-date patient records, ensuring all interactions and care plans are documented per protocol.Problem Solving:Address patient concerns and barriers to care, working to find practical solutions to improve patient adherence and outcomes.Communication:Provide clear, compassionate, and effective communication to patients. Follow approved workflows regarding communicating patient needs to their providers.Continuous Improvement:Participate in training sessions, team meetings, and quality improvement initiatives to enhance the care navigation process and patient experience.Evaluation and Responding:Respond to remotely transmitted patient data such as blood pressure, blood glucose, weight, and pulse oximetry according to approved partner workflows.Qualifications:Education:A current, valid, and in good standing Multistate/Compact Nursing License (LPN/LVN)Additional state licenses may be required and will be reimbursed by HealthSnapExperience:3+ years of experience in primary care practice, cardiology, internal medicine, home care, or chronic care management/remote patient monitoringSkills:Strong communication and interpersonal skillsExcellent organizational and time management abilitiesProficiency in using electronic health records (EHR) and care management softwareAbility to work independently and as part of a teamEmpathy and a patient-centered approach to careTechnical Requirements:Reliable internet connection and HIPAA-compliant work area and proficiency with virtual communication tools (e.g., Zoom, Slack)Benefits:Competitive salary and benefits packageOpportunity for professional growth and developmentCollaborative and inclusive work environmentMeaningful work that makes a positive impact on healthcare accessibility and outcomeCompensation:Compensation is based on candidate's experience and the region in which the candidate lives.We embrace diversity and are an equal-opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran. No matter your background, your orientation, or your identity expression, if you are passionate about improving the future of healthcare through lifestyle change, we want to hear from you!",https://ats.rippling.com/healthsnapcareers/jobs/99e74ce0-c28b-4ce8-be85-7bc69c6a6dc5,"Clinical Coordinator | Navigator, Entry Level, Home Health, Licensed Practical Nurse | LPN | LVN, RPM | Remote Patient Monitoring",Remote Nurse Connection,2026-04-05T09:39:47.896717
Remote LPN (Care Navigator),HealthSnap,2026-03-30,,Remote,Regular | Perm Employee,Regular | Perm Employee,Remote,,"Position Overview:We are hiring LPNs in multiple states to support patients who are enrolled in chronic care management and/or remote patient monitoring programs. This is done in partnership with the patients' care team which may include primary or specialty physician practices or healthcare systems. Successful candidates will bring experience in educating patients on chronic diseases such as hypertension and diabetes. This is a full-time position that operates Monday through Friday, 9:00 am to 5:30 p.m. Eastern Time, unless otherwise specified.As a Care Navigator, you will be trained in HealthSnap's remote patient monitoring platform and will be responsible for communicating with enrolled patients in conjunction with the patients' care team. Care Navigators typically have an assigned group of patients for which the Care Navigator is responsible for assisting throughout the month. Care Navigators also assist with other patients or patient tasks as assigned.Above all else, you will play an essential role in establishing a relationship with assigned patients that allows you to empower them to manage their chronic illnesses and improve their health.**Compact Nursing License required unless otherwise specified**Key Responsibilities:Patient Support:Complete phone consultations with patients enrolled in care management and/or remote patient monitoring programs providing support and education about their chronic conditions.Education and Empowerment:Educate patients about their health conditions and empower them with lifestyle and behavior strategies to actively manage their chronic conditions. Assist patients to set and reach goals in line with their provider-approved care plans.Documentation:Maintain accurate and up-to-date patient records, ensuring all interactions and care plans are documented per protocol.Problem Solving:Address patient concerns and barriers to care, working to find practical solutions to improve patient adherence and outcomes.Communication:Provide clear, compassionate, and effective communication to patients. Follow approved workflows regarding communicating patient needs to their providers.Continuous Improvement:Participate in training sessions, team meetings, and quality improvement initiatives to enhance the care navigation process and patient experience.Evaluation and Responding:Respond to remotely transmitted patient data such as blood pressure, blood glucose, weight, and pulse oximetry according to approved partner workflows.Qualifications:Education:A current, valid, and in good standing Multistate/Compact Nursing License (LPN/LVN)Additional state licenses may be required and will be reimbursed by HealthSnapExperience:3+ years of experience in primary care practice, cardiology, internal medicine, home care, or chronic care management/remote patient monitoringSkills:Strong communication and interpersonal skillsExcellent organizational and time management abilitiesProficiency in using electronic health records (EHR) and care management softwareAbility to work independently and as part of a teamEmpathy and a patient-centered approach to careTechnical Requirements:Reliable internet connection and HIPAA-compliant work area and proficiency with virtual communication tools (e.g., Zoom, Slack)Benefits:Competitive salary and benefits packageOpportunity for professional growth and developmentCollaborative and inclusive work environmentMeaningful work that makes a positive impact on healthcare accessibility and outcomesCompensation:Compensation is based on candidate's experience and the region in which the candidate lives.We embrace diversity and are an equal-opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran. No matter your background, your orientation, or your identity expression, if you are passionate about improving the future of healthcare through lifestyle change, we want to hear from you!",https://ats.rippling.com/healthsnapcareers/jobs/f7e715d8-8f07-4f6e-a8cc-9c9c77c2ca07,"Clinical Coordinator | Navigator, Entry Level, Home Health, Licensed Practical Nurse | LPN | LVN, RPM | Remote Patient Monitoring",Remote Nurse Connection,2026-04-05T09:39:49.422442
