job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
CASE MANAGER,Premera Blue Cross,2026-06-12,Remote,Remote,Full-time,Days,"Must Be Licensed In: Compact, Washington","$80,200 - $143,100 Salary","Premera Blue Cross, a nationally recognized leader in the practice of integrated case management, is looking to expand our growing team of Case Managers. Our comprehensive, whole-person health assessment helps to identify member actionable barriers and develop obtainable goals that will eventually lead to self-care. In the interim, case managers employ an integrated case management approach that recognizes making lifestyle changes is not simple and meets members where they are. We also monitor progress toward goals and facilitate the coordination of providers as needed. Our market-differentiated approach has helped thousands of members make meaningful improvements to their daily habits, health, and overall well-being. What you will get in this role: The opportunity to help members in a meaningful and impactful way. We know that helping people is important to you. The opportunity to learn and grow. You will be working with folks who literally wrote the book on integrated case management. The opportunity to have an impact. Your work improves the lives of our members and enables us to operate more impactfully. The opportunity to thrive in a career. We offer a supportive and safe environment where clinicians can work to the top of their licensure. The opportunity to take pride. We know your work is important just as you do. What you will do: Engage target members (those who are facing medical, mental health and/or substance utilization disorders) and build a relationship that will support open and constructive dialog on sensitive topics. Conduct initial holistic health assessments that help build an understanding of a member's specific situation and needs and identify any social determinants of health (SDOH) and cultural influences that may impact potential lifestyle changes. Create a space where a case manager and member can collaborate, along with relevant caregivers and providers, to develop a member-centric case management plan that",https://app.nursefern.com,Case Management (CM),NurseFern,2026-06-12T12:20:55.888633
TELEHEALTH NURSE (FULL-TIME),OpenLoop,2026-06-11,Remote,Remote,Full-time,,Must Be Licensed In: Compact,$0 - $0 Salary,"This is an incredible opportunity to support RN operations in a fast-paced, innovative company that puts the patient at the center of everything we do. This role is for a clinical care professional who delivers nursing care using telemedicine modalities and provides support to the RN team. Registered nurses are members of an interdisciplinary care team working as staff clinicians with OpenLoop. You'll be at the forefront of healthcare delivery, providing vital support to patients over the phone. Your role will involve assessing patient needs, offering medical advice, coordinating care plans, ensuring optimal health outcomes, and providing an outstanding patient experience. In addition to providing direct patient care, this role will provide administrative and operational support for the RN Team in close partnership with the RN Manager. The RN Team Lead will be a resource for complex patient needs,assist with quality assurance, reporting and analytics, support training, and participate in other projects to ensure continuous improvement of RN Team operations. This position offers an opportunity to make a meaningful impact on patient satisfaction and quality of care while contributing to the continuous improvement of healthcare services. If you are a dedicated RN with a passion for patient advocacy, compassionate and patient centered communication, technology, fast-paced and innovative environments, and driving operational excellence, we encourage you to apply for this rewarding position. Responsibilities Receive inbound calls, make outbound calls, and complete scheduled RN visits to assist patients with clinical questions or concerns. Provide medication administration support, recommendations for managing side effects, and care plan support. Conduct outbound calls to communicate patient lab results. Engage with patients in a courteous and empathetic manner, demonstrating sensitivity to their healthcare needs and concerns. Complete detailed documentation of pa",https://app.nursefern.com,Telehealth,NurseFern,2026-06-12T12:21:00.122852
REGISTERED NURSE - OUTPATIENT - UROLOGY - AMBULATORY REFERRAL REVIEW,Indiana University Health,2026-06-11,Remote,Hybrid,Full-time,Days,Must Be Licensed In: Indiana,$0 - $0 Salary,"Join our dynamic healthcare team as a Registered Nurse specializing in Ambulatory Referral Review, supporting the Urology service line. This innovative role leverages your clinical expertise to coordinate and manage patient care referrals from an off-site, system-wide call center. Working Monday through Friday during the day shift with flexible hours, this remote/hybrid position offers a balanced work environment with comprehensive training to ensure your success. Work Environment: This position is primarily remote, with initial hybrid training to ensure seamless onboarding and integration into the team. Key Responsibilities: Utilize the nursing process (assessment, diagnosis, outcome identification, planning, implementation, and evaluation) to review inbound patient care referrals efficiently and accurately. Analyze electronic health records, test results, and clinical documentation in accordance with specialty care protocols and scheduling workflows. Assess patient acuity and prioritize scheduling based on clinical needs. Collaborate closely with specialty physicians and interdisciplinary teams to ensure patients receive timely, appropriate care. Maintain adherence to organizational policies, ensuring quality and compliance in referral management. Qualifications: Associate's Degree is required. Bachelor's Degree is preferred. Requires 0-3 years of relevant experience. 2+ years of Urology experience preferred. Requires that the RN has graduated from a nationally accredited nursing program. Requires an active Registered Nurse (RN) license in the state of Indiana or an active Nurse Licensure Compact (NLC) RN license. Requires basic life support (BLS) certification through the AHA annually. Other advanced life support certifications may be required per unit/department specialty according to patient care policies. Requires the ability to assess patients without face-to-face interaction. Why Join Us? Be part of a forward-thinking healthcare organ",https://app.nursefern.com,"Utilization Review & Management (UR/UM), Prior Authorization (PA)",NurseFern,2026-06-12T12:21:06.425383
"CLINICAL QUALITY IMPROVEMENT SPECIALIST, REGISTERED NURSE (ONSITE 4 DAYS/WEEK)",VNS Health,2026-06-11,Remote,Hybrid,Full-time,Days,"Must Be Licensed In: New Jersey, New York","$85,000 - $106,300 Salary","Overview Leads interdepartmental Quality Improvement (QI) initiatives focused on promoting high-quality, safe, and equitable member care. Serves as a clinical and operational resource to QI committees, workgroups, and leadership. Analyzes outcomes, HEDIS/CAHPS/Stars performance, and trend data to identify opportunities for improvement in care coordination, quality, and member experience. Designs, implements, and evaluates QI programs aligned with DOH, CMS, and NCQA standards. Collaborates across departments-including Care Management, Utilization Management, Provider Relations, Compliance, and Analytics-to sustain continuous improvement, advance health equity, and ensure regulatory readiness. What We Provide Referral bonus opportunities Generous paid time off (PTO), starting at 30 days of paid time off and 9 company holidays Health insurance plan for you and your loved ones, Medical, Dental, Vision, Life Disability Employer-matched retirement saving funds Personal and financial wellness programs Pre-tax flexible spending accounts (FSAs) for healthcare and dependent care Generous tuition reimbursement for qualifying degrees Opportunities for professional growth and career advancement Internal mobility, generous tuition reimbursement, CEU credits, and advancement opportunities What You Will Do Conducts clinical assessment including and not limited to, medication reconciliations, post-discharge transitions of care assessment and follow-up post emergency department assessment Collaborates across departments to ensure compliance with DOH, CMS, and NCQA requirements. Coaches teams in applying continuous improvement methodologies (PDSA, LEAN, RCA) to achieve strategic objectives and national benchmarks for quality, satisfaction, and cost. Partners with analytics and program teams to identify trends and address performance gaps. Performs clinical reviews with network providers to validate diagnoses, address care gaps, and support accurate HEDIS/QARR document",https://app.nursefern.com,Quality,NurseFern,2026-06-12T12:21:08.539376
RN CARE MANAGER - HOURLY- PER DIEM,BoldAge PACE,2026-06-11,Remote,On-site,PRN/Per Diem,Days,Must Be Licensed In: Ohio,$0 - $0,"Join BoldAge PACE and Make a Difference! Why work with us? A People First Environment: We make what is important to those we serve important to us. Make an Impact: Enhance the quality of life for seniors. Professional Growth: Access to training and career development. BE PART OF OUR MISSION! Are you passionate about helping older adults live meaningful, independent lives at home with grace and dignity? BoldAge PACE is an all-inclusive program of care, personalized to meet the individual health and well-being needs of our participants. Our approach is simple: We listen to our participants and their caregivers to truly understand their needs and desires. Registered Nurse Care Manager SUMMARY: The RN Care Manager is responsible for assessing the care needs of participants, provides nursing and healthcare interventions, and evaluates outcomes of care of participants on an ongoing basis. In collaboration with the interdisciplinary team (IDT), develops plans of care to meet participants' needs. Delegates tasks to clinic, center, and homecare aides according to participant needs and care plans. Collaborates and communicates with the primary care provider, clinic staff, and other members of the IDT. Provides care to participants in the clinic, center, and participant homes as needed. ESSESNTIAL DUTIES AND RESPONSIBILITIES: Provide high quality clinical care and serves as a member of the PACE interdisciplinary team (IDT). Provide nursing care in the center, clinic, contracted facilities, and participants' homes according to each participant's plan of care. (NJ: in accordance with the State of New Jersey Nursing Practice Act, N.J.S.A. 45:11-23 et seq., as interpreted by the New Jersey State Board of Nursing, and written job descriptions. Services provided shall be documented in the participant's medical record). Participate in 24/7 ""on-call"" process for triage of participants and their needs. Assess, plan, and coordinate participants' home care services. Provide input",https://app.nursefern.com,Case Management (CM),NurseFern,2026-06-12T12:21:10.635354
PSYCHIATRIC MENTAL HEALTH NURSE PRACTITIONER,,2026-06-11,Remote,Remote,Part-time,,Must Be Licensed In: New York,$75 - $95 Hourly,"Neura Health is expanding its care model into behavioral health, and we're looking for our first Psychiatric Mental Health Nurse Practitioner (PMHNP) to help us build this vertical from the ground up. Given the high prevalence of co-morbid psychiatric conditions among our neurology patient population - including anxiety, depression, OCD, and PTSD alongside diagnoses like migraine, epilepsy, and memory disorders - this role is both clinically vital and strategically critical. As the first PMHNP, you will provide high-quality telehealth psychiatric care to Neura patients, working within our multidisciplinary care team. This is a part-time contract role (minimum 8 hours per week) with significant growth potential as we scale our behavioral health vertical. Multi-state licensure is strongly preferred - the more states you are licensed in, the greater your impact. Responsibilities Conduct comprehensive telehealth psychiatric evaluations, diagnoses, and treatment planning for Neura's neurology patient population Prescribe and manage psychiatric medications, monitoring for efficacy and side effects in the context of neurological co-morbidities Collaborate closely with Neura's neurologists, nurse practitioners, and care coaches to deliver integrated, whole-patient care Document all clinical encounters in the EMR accurately and in a timely manner, adhering to Neura's documentation standards Participate in care team case reviews, clinical huddles, and ongoing quality improvement initiatives Maintain multi-state licensure and practice within your licensed states; actively pursue additional state licensure as the patient panel grows Dedicate a minimum of 8 clinical hours per week to Neura, with the expectation to scale hours as the behavioral health vertical expands Help shape and inform Neura's behavioral health clinical protocols, workflows, and patient experience as our first PMHNP hire Stay current with evidence-based practices in psychiatry, telepsychiatry, and the inte",https://app.nursefern.com,Telehealth,NurseFern,2026-06-12T12:21:12.739213
"PALLIATIVE CARE NURSE, TELEPHONIC - REMOTE NORTH CAROLINA ONLY",UnitedHealth Group,2026-06-11,Remote,Remote,Full-time,Days,Must Be Licensed In: North Carolina,"$60,200 - $107,400 Salary","The Supportive Care Liaison II identifies palliative care needs and facilitates transitions to hospice when appropriate. This role partners with clinical teams and palliative operations to conduct telephonic assessments, educate patients and families, complete referrals, support care coordination and promote strong interdisciplinary collaboration. If you are located in North Carolina, you will have the flexibility to work remotely* as you take on some tough challenges Primary Responsibilities: Conduct telephonic palliative assessments and determine next steps (example: schedule provider visits, consult palliative physician, arrange follow-ups, hospice referral or escalate cases). Complete hospice informational sessions telephonically with Optum patients and families, including providing education and information about the hospice benefit, discussing hospice readiness and eligibility criteria and offering quality hospice providers in the area. Coordinate accurate and appropriate documentation to support referrals and care transitions. Support Optum providers with hospice transitions and overcoming barriers to hospice admission including, but not limited to, hospice eligibility reviews. Serve as a palliative and hospice subject matter expert (SME) for Optum markets Collaborate closely with palliative physicians and the interdisciplinary care team. Document in real time using the EMR systems (Ubiquity, Pathway, Athena). Build and maintain strong internal and external relationships. Analyze reports to proactively identify palliative patients needing palliative assessments, follow-ups or escalation. Contribute to palliative care performance improvement initiatives. Support advance care planning documentation as needed. You'll be rewarded and recognized for your performance in an environment that will challenge you and give you clear direction on what it takes to succeed in your role as well as provide development for other roles you may be interested in. Required",https://app.nursefern.com,"Case Management (CM), Triage",NurseFern,2026-06-12T12:21:16.929161
TELEPHONIC NURSE PRACTITIONER (PART-TIME) - FLORIDA LICENSE REQUIRED,UnitedHealth Group,2026-06-11,Remote,Remote,Full-time,"Evenings, Weekends","Must Be Licensed In: State Of Residency, Florida","$109,500 - $164,000 Salary","Telephonic After-Hours Call - Evenings, Nights & Rotating Weekends Required Part-Time (20 Hours) Optum Home & Community Care, part of the Optum family of businesses, is creating something new in health care. We are uniting industry-leading solutions to build an integrated care model that holistically addresses an individual's physical, mental and social needs - helping patients access and navigate care anytime and anywhere. As a team member of our Optum team, together in an interdisciplinary care environment, we help patients navigate the health care system and connect them to key support services. This preventive care can help patients stay well at home. We're connecting care to create a seamless health journey for patients across settings. Join us to start Caring. Connecting. Growing together. The Telehealth Urgent Care program is a comprehensive integrated care delivery program. The National On Call advanced practice clinician (APC) is responsible for providing telephonic/telehealth care and direction to patients, caregivers and facility staff providing 24/7 coverage including holidays. In this remote role you will provide virtual care for patients in various settings. This excellent opportunity affords a collaborative role bringing enormous satisfaction in the care and comfort of our patients. In this role you will have the ability to achieve work life balance. Optum is transforming care delivery with innovative and personal care. As one of the largest employers of APCs, Optum offers unparalleled career development opportunities. Scheduling: This is a Part Time, work from home position requiring various shift coverage with a mix of weekday, weeknights, weekend, and holiday coverage. While shift times can vary, we provide coverage to members 24/7 including all company recognized holidays. Flexibility and the ability to adapt are a must as you will cross cover multiple markets and teams Availability and Coverage expectations for this role 24/7 coverage Posi",https://app.nursefern.com,Telehealth,NurseFern,2026-06-12T12:21:19.029388
"CARE MANAGER, TELEPHONIC NURSE 2",Humana,2026-06-11,Remote,Remote,Full-time,"Days, Evenings",Must Be Licensed In: State Of Residency,"$71,100 - $97,800 Salary","In this pivotal role, you will support our Patient Management Program, focusing on individuals with specialized and complex health conditions, including autoimmune disorders, pulmonary diseases, neuromuscular disorders, infectious diseases, cancers, and other rare conditions. As a Care Manager, Telephonic Nurse 2, your primary responsibility is to conduct comprehensive telephonic assessments and evaluations of members, with a strong emphasis on medication therapy management. You will provide detailed education on medication administration, potential side effects, and adherence strategies to promote optimal therapeutic outcomes. Key responsibilities include: Delivering telephonic, patient-centered care in a structured call-center environment throughout the shift Providing medication education, including administration techniques, side effect management, and adherence support Developing and implementing individualized care plans tailored to each member's clinical needs Monitoring patient progress through ongoing assessments and follow-up interactions Collaborating within established protocols and utilizing advanced telecommunication systems to ensure consistent, high-quality care delivery The ideal candidate will bring strong clinical expertise, exceptional communication skills, and the ability to work independently in a structured, phone-based setting. This role requires comfort with sustained telephonic engagement and a commitment to delivering compassionate, patient-focused care. This position offers the opportunity to make a meaningful impact on the lives of patients with complex and rare conditions while working in a supportive, professional, and mission-driven environment. Use your skills to make an impact There is a set schedule that is provided daily with inbound and outbound tasks to perform. This position is for 10am-6:30pm EST three days a week M-F, and two days a week hours of 11:30am-8pm EST. There will be a Friday late night requirement on a rot",https://app.nursefern.com,Case Management (CM),NurseFern,2026-06-12T12:21:21.136022
"Clinical Refill Coordinator, RN (Obesity Medicine)",Ilant Health,2026-06-06,United States,Remote,Regular | Perm Employee,Regular | Perm Employee,Remote,,"The Company:Ilant Health is a value-based healthcare provider focused on cardiometabolic obesity, a group of interconnected conditions that drive over $700 billion in annual U.S. healthcare expenses. We are dedicated to increasing access to treatment while reducing the total cost of care for employers and payers. We are not just a provider, we are a technology-enabled practice driven by analytics. Our mission is to ""de-average"" care, using proprietary algorithms to match Members with the right interventions at the right time, while establishing habits that support treatment success and sustained outcomes. By combining clinical rigor with a consumer-grade digital experience, we drive life-changing outcomes and measurable ROI.We serve as the single, integrated front door for comprehensive care, delivering a full continuum of evidence-based solutions, spanning bariatric surgery, pharmacotherapy, and intensive behavioral therapy. Crucially, we personalize care for every Member through a dedicated multidisciplinary care team, empowered by our advanced digital platform. This ecosystem includes specialized tools for our providers and a fully accessible Member Portal (web and mobile) for our Members.The Role:The Role:The Clinical Refill Coordinator, RN plays a vital support role within our Obesity Medicine care team. You will manage the day-to-day clinical workflow around obesity medication refills, serve as a knowledgeable first point of contact for member clinical questions, and help ensure continuity of care across a high-volume patient population. This role is ideal for a clinically confident RN who thrives in a fast-paced, protocol-driven environment and is passionate about obesity medicine.Key Responsibilities:Refill management: Review and process refill requests for GLP-1 agonists and other obesity medications per standing orders and clinical protocols; escalate to prescribing providers as appropriate.Member clinical support: Respond to inbound member inquiries via phone and secure messaging regarding medication side effects, dosing questions, injection technique, and general weight management guidance.Care team collaboration: Partner closely with physicians, NPs, and PAs to flag clinical concerns, coordinate prior authorizations, and support seamless handoffs for members requiring elevated care.Documentation:Maintain accurate, timely records of all member interactions and clinical decisions in the EHR in accordance with nursing standards and organizational policies.Qualifications:Active RN license under the Nurse Licensure Compact (NLC)2+ years clinical nursing experienceExperience with obesity medications (GLP-1s, Qsymia, Contrave, etc.)Comfort with high-volume phone and messaging workflowsProficiency with EHR platforms (Healthie a plus)Benefits and Perks:We believe great work happens when people are supported, trusted, and given the flexibility to thrive. Here's what you can expect when you join our team:Fully remote environment - work from anywhere while maintaining meaningful collaboration with a distributed teamComprehensive health benefits - medical, dental, and vision coverage to support you and your familyPaid time off - 2 weeks of PTO to rest, recharge, and take the time you needFlexible floating holiday - one additional day each year to celebrate what matters most to youPaid sick leave - 5 sick days so you can prioritize your health when needed11 paid company holidays throughout the year401(k) retirement plan to help you invest in your futureHealthcare and Dependent Care FSA options for additional tax-advantaged savings",https://careers.kula.ai/ilant-health/jobs/37566?utm_source=remotenurseconnection&utm_medium=jobboard,"Clinical Coordinator | Navigator, Entry Level, Registered Nurse | RN, Weight Management",Remote Nurse Connection,2026-06-12T12:20:14.920417
