job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
Triage Nurse,Medix,2026-01-22,,Remote,Contract,Contract Employee,"Remote, Training On-Site",,"About the jobWe're actively seeking an experienced RN for aremote phone triage rolesupporting pediatric and family patients across multiple clinic locations. After a briefon-site training (1-3 days for equipment pickup), this position isfully remotewith a flexible schedule.What You'll Do:Provide professional medical advice to patients and families by phoneEducate patients on medical conditions and next stepsSchedule follow-up appointmentsDocument all interactions in the EMRMeet ER follow-up benchmarks and quality measuresDeliver outstanding patient serviceRequirements:Active Oregon RN licenseMust Reside in OregonBSN or accredited nursing degree1.5+ years of triage nursing experienceBLS/CPR within 30 days of startEMR experience Preferred: Pediatrics or Family Practice | PALS or PEARSIf you're passionate about patient care and looking for a remote, flexible RN opportunity, we'd love to connect. Reply directly to apply or ask questions!",https://www.linkedin.com/jobs/view/4355260636,"Entry Level, Pediatrics, Registered Nurse | RN, Sponsored, Triage | Telehealth",Remote Nurse Connection,2026-01-23T09:32:21.986492
RN CLINICAL DOCUMENTATION SPECIALIST- REMOTE,Ochsner Health,2026-01-22,Remote,On-site,Full-time,Days,Must Be Licensed In: Louisiana,,"We've made a lot of progress since opening the doors in 1942, but one thing has never changed - our commitment to serve, heal, lead, educate, and innovate. We believe that every award earned, every record broken and every patient helped is because of the dedicated employees who fill our hallways. At Ochsner, whether you work with patients every day or support those who do, you are making a difference and that matters. Come make a difference at Ochsner Health and discover your future today! This job facilitates the improved integrity of medical record documentation. Presents opportunities and educates providers on quality clinical documentation and serves as a resource for providers and administrative staff to ensure the clinical documentation within the medical record is accurate and compliant in accordance with internal operating guidelines and regulatory standards (CMS, OIG, ACDIS). Performs daily evaluation of medical record documentation to include provider notes, lab results, diagnostic information and treatment plans, and communicates with providers face to face or via query forms to clarify or obtain missing, unclear or conflicting documentation. Demonstrates and understanding of complications, co-morbidities, severity of illness, risk or mortality, case mix index, secondary diagnoses, and the impact of procedures on the final Diagnosis Related Group (DRG) and demonstrates the ability to impart this knowledge to providers, to gather and analyze information pertinent to documentation findings and outcomes. To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable qualified individuals with disabilities to perform the essential duties. This job description is a summary of the primary duties and responsibilities of the job and position. It is not intended to be",https://app.nursefern.com,Clinical Documentation Integrity (CDI),NurseFern,2026-01-23T09:33:04.458082
1099 PCM RN - REMOTE (ONGOING OPPORTUNITIES),Cortex,2026-01-22,Remote,On-site,Contract,,Must Be Licensed In: Compact,,"Full job description Pay: $27.00 per hour / $13.50 per completed PCM case (30 min = 1 PCM case) Job Description: Join our ongoing network of Remote Registered Nurses (RNs) specializing in Principal Care Management (PCM). We are continuously recruiting qualified 1099 RNs to support patients as opportunities arise. This remote contractor role is open to qualified applicants, and onboarding is scheduled based on patient care demand. As a PCM RN, you will manage chronic patient caseloads, provide high-quality telephonic care, and contribute to a positive care team environment. Key Responsibilities: Manage a monthly patient caseload and ensure timely completion of charts Provide exceptional telephonic care, building rapport and trust with patients Accurately document patient interactions following established SOPs Collaborate with the team and contribute to a positive work environment Qualifications: Valid Compact (multi-state) US RN license Experience in PCM or similar fields is a plus Spanish speaking is a plus Must have or obtain self-employed Professional Liability Insurance Strong computer skills and proficiency with healthcare technology Excellent verbal and written communication skills Ability to maintain professionalism and positivity in all patient interactions Dedicated, quiet workspace and high-speed, reliable internet Reliable, up-to-date computer or laptop with headset Requirements: Compact State RN License (Required) RN License (Required) Self-employed Professional Liability Insurance (Required) Language: English (Required) Job Type: Part-time / Contractor / Remote Pay: $27.00 per hour Work Location: Remote",https://app.nursefern.com,,NurseFern,2026-01-23T09:33:06.598357
CLINICAL REVIEW MANAGER FEP,BlueCross BlueShield of Tennessee,2026-01-22,Remote,On-site,Full-time,Days,"Must Be Licensed In: Compact, Tennessee",,"The FEP team is hiring a Clinical Review Nurse to support the Federal Employee Program (FEP) through BlueCross BlueShield of Tennessee. The Federal Employee Program (FEP) with BlueCross BlueShield of Tennessee provides health insurance coverage to eligible federal employees, retirees, and their families, delivering benefits through the nationwide Blue Cross Blue Shield network. This role conducts comprehensive clinical reviews of medical service requests using established criteria and supports utilization management activities such as precertifications, appeals, and retrospective reviews. The Clinical Review Nurse applies sound clinical judgment and contractual guidelines to promote appropriate care, collaborates with the Medical Director on escalated cases, facilitates care coordination through referrals, and supports administrative review processes to ensure compliance with clinical standards and policies. If this opportunity aligns with your experience and interests, we encourage you to apply! Required Qualifications License: Active Registered Nurse (RN) license in the state of Tennessee or a compact state participating in the Nurse Licensure Compact (NLC). Experience: Minimum of 3 years of clinical experience required. Preferred Skills and Competencies Strong critical thinking and clinical decision-making skills. Knowledge of utilization management, appeals, and medical review processes. Familiarity with medical coding standards. Ability to manage workflows across multiple platforms. Job Responsibilities Initiate referrals to ensure appropriate coordination of care. Seek the advice of the Medical Director when appropriate, according to policy. Assists non-clinical staff in performance of administrative reviews Performing comprehensive provider and member appeals, denial interpretation for letters, retrospective claim review, special review requests, and UM pre-certifications and appeals, utilizing medical appropriateness criteria, clinical judgement, and",https://app.nursefern.com,"Case Management (CM), Utilization Review & Management (UR/UM)",NurseFern,2026-01-23T09:33:08.716867
RN PHARMACY,Sedgwick,2026-01-22,Remote,On-site,Full-time,,Must Be Licensed In: State Of Residency,"$60,000 - $65,000 Salary","RN Pharmacy PRIMARY PURPOSE OF THE ROLE: To utilize evidence-based tools to evaluate the prescribed medications to ensure patient safety and quality standards are in alignment with best practice standards. ARE YOU AN IDEAL CANDIDATE? We are looking for enthusiastic candidates who thrive in a collaborative environment a are driven to deliver great work. Apply your RN clinical knowledge and experience to provide pharmacy utilization management services to ensure safety, enhance recovery and reduce time out of work. Work in the best of both worlds - a rewarding career making an impact on the health and well-being of others in a remote work environment. Enjoy flexibility and autonomy in your daily work and your career path while advocating for the most effective and efficient medical treatment for injured employees in a non-traditional setting. Enable our Caring Counts mission supporting injured employees from some of the world's best brands and organizations. Be a part of a rapidly growing, industry-leading global company known for its excellence and customer service. Celebrate your career achievements and each other through professional development opportunities, continuing education credits, team building initiatives and more. Access diverse and comprehensive benefits to take care of your mental, physical, financial and professional needs. ESSENTIAL RESPONSIBLITIES MAY INCLUDE Performs clinical assessments via information in pharmacy reports and medical files; assesses patient situation which may include psychosocial needs. Evaluates patient drug usage to ensure alignment with evidence-based treatment guidelines. Collaborate effectively with physicians, claims examiners, clients, vendors, supervisors and other parties as needed. Acts as a resource in consulting with the client, nursing staff and claims examiners regarding pharmacy issues. Performs prospective and retrospective drug utilization management reviews. Maintains patient privacy and confidentialit",https://app.nursefern.com,"Case Management (CM), Utilization Review & Management (UR/UM)",NurseFern,2026-01-23T09:33:10.879792
CARDIOVASCULAR DATA ABSTRACTOR/LPN/RN- REMOTE,Sentara,2026-01-22,Remote,Remote,Full-time,Days,Must Be Licensed In: Virginia,$0 - $0 Salary,"City/State Virginia Beach, VA Work Shift First (Days) Overview: Sentara Health is hiring for a Cardiovascular Data Abstractor/LPN/RN- Remote! Status: Full-Time, permanent position (40 hours) Standard working hours: 8am to 5pm EST, MF Location: This position will be in-person at Sentara Park 1300 throughout onboarding (based on experience and performance) and will have the opportunity to transition to remote in Virginia Beach, Norfolk, Portsmouth, Chesapeake, Suffolk and surrounding areas. Job summary: Performs clinical auditing and data abstraction of patient records in support of Sentara hospitals clinical improvement and patient safety initiatives, regulatory requirements and CMS national initiatives. Results of audits and identified trends are reviewed with Clinical Nurse Specialists, unit-assigned clinical staff, Performance Improvement staff, and physician quality task forces. Education: TS - Trade School Graduate- Licensed Practical Nurse OR N-3YR - RN-Diploma (Non-degree) and above Certification/Licensure: Licensed as an LPN or RN REQUIRED Experience: Knowledge of anatomy and disease processes REQUIRED Nursing- 2 years Cardiovascular experience preferred Sentara Health, an integrated, not-for-profit health care delivery system, celebrates more than 135 years in pursuit of its mission - ""we improve health every day."" Sentara is one of the largest health systems in the U.S. Mid-Atlantic and Southeast, and among the top 20 largest not-for-profit integrated health systems in the country, with 34,000 employees, 12 hospitals in Virginia and Northeastern North Carolina, including 10 hospitals with the prestigious Magnet recognition, and the Sentara Health Plans division which serves more than 1 million members in Virginia and Florida. Sentara is recognized nationally for clinical quality and safety and is strategically focused on innovation and creating an extraordinary health care experience for our patients and members. Sentara was named a Healt",https://app.nursefern.com,Data Abstraction,NurseFern,2026-01-23T09:33:13.040939
MINUTECLINIC VIRTUAL CARE PROVIDER PRN,CVS Health,2026-01-22,Remote,Remote,PRN/Per Diem,,Must Be Licensed In: Tennessee,$37.66 - $81.11 Hourly,"We're building a world of health around every individual - shaping a more connected, convenient and compassionate health experience. At CVS Health, you'll be surrounded by passionate colleagues who care deeply, innovate with purpose, hold ourselves accountable and prioritize safety and quality in everything we do. Join us and be part of something bigger - helping to simplify health care one person, one family and one community at a time. Per Diem requirement - must be able to provide a minimum of 9 hours of availability per week. Qualified candidates must hold a current, unrestricted license in Tennessee and must live within three (3) driving hours to Knoxville or Nashville, TN. If hired, must be willing to obtain additional licensure. The MinuteClinic Telehealth Nurse Practitioner (Provider) delivers patient care services through a remote technology platform. You will work in collaboration with a dedicated team of professionals as you independently provide holistic, evidenced based care inclusive of accurate assessment, diagnosis, treatment, management of health problems, health counseling, and disposition planning for our patients ranging in age 18 months and above. Encounters are documented utilizing an electronic health record (EHR). MinuteClinic Telehealth providers report directly to the Enterprise Initiative Lead. WORKING ENVIRONMENT: Dedicated virtual care providers must meet minimum requirements for remote care delivery, including: broadband connectivity, a quiet setting with a neutral background to conduct visits from, and the ability to uphold patient privacy per CVSH guidelines. While performing the duties of the job, the employee is regularly required to interact with customers in a remote manner, site, write, operate the computer and phone, speak intelligibly, and hear patient responses. Specific vision abilities include the ability to view and read a computer screen and other electronic devices Responsibilities: Provide holistic, evidenced",https://app.nursefern.com,Telehealth,NurseFern,2026-01-23T09:33:15.151784
CASE MANAGEMENT COORDINATOR (PEDIATRIC FOCUS),BlueCross BlueShield of South Carolina,2026-01-22,Remote,Remote,Full-time,Days,Must Be Licensed In: South Carolina,$0 - $0 Salary,"We are currently hiring for a Case Management Coordinator to join BlueCross BlueShield of South Carolina. In this role as a Case Management Coordinator, care management interventions focus on improving care coordination and reducing the fragmentation of the services the recipients of care often experience, especially when multiple health care providers and different care settings are involved. Taken collectively, care management interventions are intended to enhance client safety, well-being, and quality of life. These interventions carefully consider health care costs through the professional care manager's recommendations of cost-effective and efficient alternatives for care. Thus, effective care management directly and positively impacts the health care delivery system, especially in realizing the goals of the ""Triple Aim,"" which include improving the health outcomes of individuals and populations, enhancing the experience of health care, and reducing the cost of care. The professional care manager performs the primary functions of assessment, planning, facilitation, coordination, monitoring, evaluation, and advocacy. Integral to these functions is collaboration and ongoing communication with the client, client's family or family caregiver, and other health care professionals involved in the client's care. Description Location This position is full-time (40 hours/week) Monday-Friday from 8:00am-5:00pm EST and will be fully remote. The candidate must reside in South Carolina. What You'll Do: Provides active care management, assesses service needs, develops and coordinates action plans in cooperation with members, monitors services and implements plans, to include member goals. Evaluates outcomes of plans, eligibility, level of benefits, place of service, length of stay, and medical necessity regarding requested services and benefit exceptions. Ensures accurate documentation of clinical information to support and determine medical necessity criteria and cont",https://app.nursefern.com,Case Management (CM),NurseFern,2026-01-23T09:33:19.364424
"ADVANCED PRACTICE PROVIDER - CENTER FOR POLAR MEDICAL OPERATIONS (CPMO), 6-9 MONTHS LOCUM TO WORK IN ANTARCTICA",UTMB Health,2026-01-22,Remote,On-site,Full-time,,"Must Be Licensed In: State Of Residency, Any State, United States",$0 - $0 Salary,"Minimum Qualifications: Graduation from an Accredited Physician Assistant or Nurse Practitioner Program and current licensure to practice from any U.S. state with a minimum of two years' experience in a primary care or emergency medicine practice. License/Certificate: ACLS DEA (if applicable) Preferred Work Experience: Emergency Medicine background, and/or extensive trauma/family medicine background. Job Description: Responsible for providing clinical care to United States Antarctic Program (USAP) participants in collaboration with the station physician and under approved protocols; manages the medical aspects of care in the observation, assessment, diagnosis, intervention, evaluation, rehabilitation, care and counsel, and health teachings of persons who are ill, injured or infirm or experiencing changes in normal health processes; and in the promotion and maintenance of health of prevention of illness in a remote clinical setting to include isolated field camps. Work Schedule: 6-9 month locum to work in ANTARCTICA. Equal Employment Opportunity UTMB Health strives to provide equal opportunity employment without regard to race, color, religion, age, national origin, sex, gender, sexual orientation, gender identity/expression, genetic information, disability, veteran status, or any other basis protected by institutional policy or by federal, state or local laws unless such distinction is required by law. As a Federal Contractor, UTMB Health takes affirmative action to hire and advance protected veterans and individuals with disabilities",https://app.nursefern.com,,NurseFern,2026-01-23T09:33:21.472125
"RN II, PRIMARY NURSE CARE",Horizon Blue Cross Blue Shield,2026-01-22,Remote,Remote,Full-time,Days,"Must Be Licensed In: Compact, New Jersey","$79,100 - $105,945 Salary","This position is responsible for performing RN duties for the Primary Nurse population using established guidelines to ensure appropriate level of care, as well as, planning for the transition to the continuum of care and developing a member centric plan of care. Primary Nurses will outreach to high risk members and will work to engage members in preventative care opportunities & screenings when possible. This position will perform duties and types of care management as assigned by management. Serves as a mentor/trainer to new RN's and other staff as needed. Positions involving ASO accounts may require some travel for on-site availability. Responsibilities: Assesses member's clinical need against established guidelines and/or standards to ensure that the services provided are medically appropriate to member's needs and aligned with the benefit structure. Facilitates response to gaps in care and identified high risk members to appropriate settings of care for annual wellness visits including collaboration with treating provider. Evaluates the necessity, appropriateness and efficiency of medical services and procedures provided for both acute and chronic health care needs. Develops, coordinates and assists in implementation of individualized plan of care for members and identification of barriers towards Self-Management and optimal wellness. Coordinates with members, family, physician, hospital and other external customers with respect to the appropriateness of care from diagnosis to outcome. Coordinates the delivery of high quality, cost-effective care supported by clinical practice guidelines established by the plan addressing the entire continuum of care including transitional care. Monitors member's medical care activities, regardless of the site of service, and outcomes for appropriateness and effectiveness. Advocates for the member/family among various sites to coordinate resource utilization and evaluation of services provided. Encourages member par",https://app.nursefern.com,Case Management (CM),NurseFern,2026-01-23T09:33:23.577003
