job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
SCA NURSE ADVICE LINE RN - REMOTE,UnitedHealth Group,2026-05-20,Remote,Remote,Full-time,"Days, Evenings, 8hr shifts, 10hr shifts, 12hr shifts, Nights",Must Be Licensed In: Compact,$28.94 - $51.63 Hourly,"As an SCA Nurse Advice Line RN, you will play a critical role in delivering high-quality, evidence-based care to Beneficiaries across the globe. Using advanced clinical decision support tools, you will provide real-time health education and symptom triage through phone, chat, and video platforms-helping individuals make informed decisions about their health when they need it most. This is a dynamic, fast-paced role ideal for nurses who thrive on variety, critical thinking, and meaningful patient interaction-all in a virtual environment. This position will work as part of a 24/7 Call Center line and we have full-time positions available. Training, regardless of schedule will be 40 hours per week for 4 weeks during regular daytime business hours, Monday - Friday. You'll enjoy the flexibility to work remotely from a compact state* as you take on some exciting challenges. Available shifts listed below and will either be a 5X8, 4X10 or 3X12 schedule. Shifts Available (noted in Central Time Zone). Day shift schedules: 5am - 1:30pm - Sun, Mon, Thurs, Fri, Sat 5:30am - 2pm - Sun, Mon, Tues, Wed, Thurs 6:30am-7pm - Sun, Mon, Sat 6:30am - 5pm - Sun, Thurs, Fri and Sat 9am - 7:30pm - Sun, Mon, Fri and Sat Evening shift schedules: 1:30pm - 12am - Sun, Wed, Fri, Sat 1:30pm - 12am - Mon, Tues, Fri, Sat 1:30pm - 12am - Mon, Thurs, Fri, Sat 2:30pm - 1am - Mon, Thurs, Fri, Sat 3:30pm - 12am - Sun, Mon, Thurs, Fri, Sat 3:30pm - 12am - Sun, Mon, Tues, Fri, Sat 3:30pm - 12am - Sun, Mon, Tues, Wed, Thurs 11am - 7:30pm - Sun, Mon, Tues, Wed, Thurs Primary Responsibilities: Clinical Competence Provide symptom triage and health education for patients of all ages using evidence-based protocols Assess a wide range of medical concerns and guide patients toward appropriate care Documentation and Care Delivery Provide high-quality clinical services within scope of practice and in alignment with established team processes and protocols Conduct comprehensive assessments, including th",https://app.nursefern.com,Triage,NurseFern,2026-05-21T12:14:58.180453
"CALL CENTER NURSE RN, HOUSECALLS - BILINGUAL - REMOTE",UnitedHealth Group,2026-05-20,Remote,Remote,Full-time,Days,Must Be Licensed In: Compact,"$60,200 - $107,400 Salary","The HouseCalls Clinical Support Team (HCCST) supports Advanced Practice Clinicians in the HouseCalls program by providing telephonic consultation to plan members post HouseCalls visit. This position is completely telephonic in a call center environment. Goals of the program include providing a one-time outreach to members for follow up post HouseCalls visit to provide education and clarification on any concerns raised during their HouseCalls visit. The main objective of this program is to ensure successful transition of care from the HouseCalls Advanced Practice Clinician back to the members Primary Care Provider. This team includes nurse care managers and social workers. The Nurse Care Manager (NCM) will report directly to the Manager/or Director of Clinical Operations of HCCST. The NCM interacts via telephonic consult with members and providers to assist with education and clarification on any concerns raised during the HouseCalls visit and ensure the member has/or assist in obtaining an appointment with the provider to transition care. They work to ensure members receive quality customer service by answering questions, addressing concerns, providing education, providing resource information, and entering referrals. The schedule is Monday through Friday from 9AM to 5:30PM Eastern or 9AM to 5:30PM Central respectively. Primary Responsibilities: Perform telephonic outreach to members identified by the Advance Practice Clinician for specific referral related issues Ensure member has scheduled appointment with Primary Care Provider (PCP)/specialty provider; help scheduling appointment, if needed Refer members to internal departments such as Social Work, or Clinical Help Desk when appropriate Gather clinical information telephonically from patient/family Assist patients/members with urgent needs requiring acute intervention that arise during the call Identify triggers for hospitalization and barriers to meeting healthcare goals as they arise during the call Com",https://app.nursefern.com,Triage,NurseFern,2026-05-21T12:15:00.275662
RN CASE MANAGER - REMOTE IN ARIZONA,UnitedHealth Group,2026-05-20,Remote,Remote,Full-time,Days,Must Be Licensed In: Arizona,$28.94 - $51.63 Hourly,"The RN Case Manager will be the primary care manager for a panel of members with complex medical/behavioral needs. Care coordination activities will focus on supporting member's medical, behavioral, and socioeconomic needs to promote appropriate utilization of services and improved quality of care. If you reside in the state of Arizona, you will have the flexibility to work remotely* as you take on some tough challenges. Primary Responsibilities: Engage members telephonically to complete a comprehensive needs assessment, including assessment of medical, behavioral, functional, cultural, and socioeconomic needs Develop and implement person centered care plans to address needs including management of chronic health conditions, health promotion and wellness, social determinants of health, medication management and member safety in alignment with evidence-based guidelines Partner and collaborate with internal care team, providers, and community resources/partners to implement care plan Provide education and coaching to support member self-management of care needs and lifestyle changes to promote health Support proactive discharge planning and manage/coordinate Care Transition following ER visit, inpatient or Skilled Nursing Facility (SNF) admission Advocate for members and families as needed to ensure the member's needs and choices are fully represented and supported by the health care team You'll be rewarded and recognized for your performance in an environment that will challenge you and give you clear direction on what it takes to succeed in your role as well as provide development for other roles you may be interested in. Required Qualifications: Current, unrestricted independent licensure as a Registered Nurse in Arizona 4+ years of clinical experience 1+ years of experience with MS Office, including Word, Excel, and Outlook Reside in Arizona Preferred Qualifications: BSN, Master's Degree or Higher in Clinical Field CCM certification 1+ years of community c",https://app.nursefern.com,Case Management (CM),NurseFern,2026-05-21T12:15:04.492221
(US) CLINICAL AI NURSE SME - 3 MONTH CONTRACT,PointClickCare,2026-05-20,Remote,Remote,Part-time,,Must Be Licensed In: State Of Residency,$37.5 - $40.4 Hourly,"At PointClickCare our mission is simple: to help providers deliver exceptional care. And that starts with our people. As a leading health tech company that's founder-led and privately held, we empower our employees to push boundaries, innovate, and shape the future of healthcare. With the largest long-term and post-acute care dataset and a Marketplace of 400+ integrated partners, our platform serves over 30,000 provider organizations, making a real difference in millions of lives. We also reinvest a significant percentage of our revenue back into research and development, ensuring our employees have the resources to innovate and make a lasting impact. Recognized by Forbes as a top private cloud company and honored as one of Canada's Most Admired Corporate Cultures, we offer flexibility, growth opportunities, and meaningful work. At PointClickCare, we empower our people to be the architects of a smarter healthcare future; one that is human-first and accelerated by AI to create meaningful and lasting change. Employees harness AI as a catalyst for creativity, productivity, and thoughtful decision-making. By integrating AI tools into our daily workflows, collaboration is enhanced, outcomes are improved, and every team member has the proficiency to maximize their impact. It all starts with our hiring practices where we uncover AI expertise that complements our mission, and we continue to invest in training and development to nurture innovation throughout the employee journey. Join us in redefining healthcare - so it doesn't just survive, it thrives. To learn more about PointClickCare, check out Life at PointClickCare and connect with us on Glassdoor and LinkedIn. This is a part-time contract opportunity that may serve as a supplemental engagement for individuals currently in full-time roles. The position offers flexible scheduling, with a commitment of up to 28 hours per week. - The role is largely (95%) completing labeling of PointClickCare clinical notes for",https://app.nursefern.com,Nurse Consultant,NurseFern,2026-05-21T12:15:06.591158
REGISTERED NURSE-CLINIC - PHONE TRIAGE PRN,SSM Health,2026-05-20,Remote,Remote,PRN/Per Diem,Days,Must Be Licensed In: Missouri,$0 - $0 Salary,"It's more than a career, it's a calling MO-REMOTE Worker Type: PRN Job Highlights: Phone Triage RN- Clinic Remote - Supports (13) Pediatric Clinics Triage role performs essential clinical and operational functions, including:  Patient triage  Appointment scheduling  Fax folder management  Results management  Medication refills  Completion of forms  Outbound calls to patients with clinician guidance Job Summary: Provides direct nursing care in accordance with established policies, procedures and protocols of the healthcare organization. Job Responsibilities and Requirements: PRIMARY RESPONSIBILITIES Implements and monitors patient care plans. Monitors, records and communicates patient condition as appropriate. Serves as a primary coordinator of all disciplines for well-coordinated patient care. Notes and carries out physician and nursing orders. Assesses and coordinates patient's discharge planning needs with members of the healthcare team. May round with physician in an inpatient setting. Applies the existing body of evidence-based practice and scientific knowledge in health care to nursing practice, ensuring that nursing care is delivered based on patient's age-specific needs and clinical needs as described in the department's Scope of Service. As an SSM Health nurse, I will demonstrate the professional nursing standards defined in the professional practice model. Uses the ANA Code of Ethics for Nurses to guide his/her response to the current and evolving health and nursing needs of our patients and our patient populations. Works in a constant state of alertness and safe manner. Performs other duties as assigned. EDUCATION Graduate of accredited school of nursing or education equivalency for licensing EXPERIENCE No experience required PHYSICAL REQUIREMENTS Constant use of speech to share information through oral communication. Constant standing and walking. Frequent lifting/carrying and pushing/pulling objects weighing 0-25 lbs. Frequent",https://app.nursefern.com,Triage,NurseFern,2026-05-21T12:15:08.695602
CLINICAL DOCUMENTATION INTEGRITY REGISTERED NURSE RN - REMOTE,Conifer,2026-05-20,Remote,Remote,Full-time,Days,Must Be Licensed In: Texas,"$72,508.8 - $108,763.2 Salary","Responsible for reviewing medical records to facilitate and obtain appropriate physician documentation for any clinical conditions or procedures to support the appropriate severity of illness, expected risk of mortality, and complexity of care of the patient, by improving the quality of the physicians' clinical documentation. Exhibits a sufficient knowledge of clinical documentation requirements, MS-DRG Assignment, and clinical conditions and/or procedures. Educates members of the patient care team regarding documentation guidelines, including the following: attending physicians, allied health practitioners, nursing, and case management. ESSENTIAL DUTIES AND RESPONSIBILITIES Include the following. Others may be assigned. 1. Record Review: *Completes initial medical records reviews of patient records within 24-48 hours of admission for a specified patient population to: (a) evaluate documentation to assign the principal diagnosis, pertinent secondary diagnoses, and procedures for accurate MS-DRG assignment, risk of mortality and severity of illness; and (b) record in business partner designated CDI tool and/or host medical record system. *Conducts follow-up reviews of patients every 24-48 hours or as needed up through discharge to support assigned working MS-DRG assignment upon patient discharge, as necessary. *Formulate physician queries regarding missing, unclear, or conflicting health record documentation by requesting and obtaining additional documentation within the health record, as necessary. *Collaborates with providers, case managers, nursing staff and other ancillary staff regarding documentation and to resolve physician queries prior to discharge. 2.CDI *Communicates/Completes Clinical Documentation Integrity (CDI) activities and coding issues (lacking documentation, physician queries, etc.) for appropriate follow-up, provider education and DRG Miss-Match reconciliation. *Assists with Provider education, rounding and communication regarding open",https://app.nursefern.com,Clinical Documentation Integrity (CDI),NurseFern,2026-05-21T12:15:12.875641
TELEPHONIC CARE MANAGER (RN) - SPECIAL NEEDS PLANS (SNP),UPMC,2026-05-20,Remote,Remote,Full-time,Days,Must Be Licensed In: Pennsylvania,$34.49 - $56.83 Hourly,"Are you an experienced nurse with a background in case management? Are you interested in the opportunity to work from home? UPMC Health Plan is looking for you! We are hiring a full-time Telephonic Care Manager to support the Special Needs Plan team. This position will be predominantly working from home and will work standard EST daylight hours, Monday through Friday. Preference will be given to candidates with a Pennsylvania or Compact RN license. The Telephonic Care Manager is responsible for care coordination and health education for identified Health Plan members through telephonic collaboration with members and their caregivers and providers. Identifies members' medical, behavioral, and social needs and barriers to care. Develops a comprehensive care plan that assists members to close gaps in preventive care, addresses barriers to care, and supports the member's self-management of chronic illness based on clinical standards of care. Collaborates and facilitates care with other medical management staff, other departments, providers, community resources and caregivers to provide additional support. Members are followed by telephone or other electronic communication methods. Title and salary will be determined based upon education and nursing experience for Sr. Professional Care Manager within the Insurance Services Division. Responsibilities: Present complex members for review by the interdisciplinary team summarizing clinical and social history, healthcare resource utilization, case management interventions. Update the plan of care following review and communicate recommendations to the member and providers. Contact members with gaps in preventive health care services and assist them to schedule required screening or diagnostic tests with their providers. Review member's current medication profile; identify issues related to medication adherence, and address with the member and providers as necessary. Refers member for Comprehensive Medication Review as",https://app.nursefern.com,Case Management (CM),NurseFern,2026-05-21T12:15:14.970229
"MANAGER, TELEPHONIC NURSE CASE MANAGEMENT",Panera,2026-05-20,Remote,Remote,Full-time,Days,Must Be Licensed In: Compact,"$87,753 - $103,239 Salary","The Nurse Case Manager serves as the clinical resource within the Risk Management & Safety team, providing telephonic nurse case management to support injured employees through the workers' compensation process from initial injury through return to work. This role applies clinical expertise to evaluate the appropriateness of medical treatment, facilitate timely access to quality care, coordinate return-to-work planning, and drive optimal outcomes for both the injured employee and the organization. The Nurse Case Manager works collaboratively with treating physicians, the Third Party Administrator (TPA), adjusters, legal counsel, managers, and HR to ensure claims progress efficiently, medical costs are appropriate, and injured employees are supported throughout recovery. This position requires a current Registered Nurse license with multistate compact privileges, strong clinical judgment, and deep familiarity with workers' compensation medical management across multiple jurisdictions. Duties & Responsibilities Provide telephonic nurse case management on new and open workers' compensation claims, within established timeframes. Evaluate the nature and severity of injuries, review medical documentation, and assess treatment plans for clinical appropriateness, necessity, and alignment with evidence-based treatment guidelines (e.g., ODG, ACOEM, state-specific guidelines). Identify claims requiring nurse case management intervention based on clinical red flags, including delayed recovery, comorbidities, complex diagnoses, surgical recommendations, opioid prescriptions, and psychosocial barriers to return to work. Maintain ongoing communication with injured employees to monitor recovery progress, address concerns, reinforce compliance with treatment plans, and provide education on their condition and the recovery process. Coordinate with treating physicians to clarify diagnoses, discuss treatment plans, obtain functional capacity information, and advocate for appropriate",https://app.nursefern.com,Case Management (CM),NurseFern,2026-05-21T12:15:17.061851
PATIENT NAVIGATOR RN,LifeBridge Health,2026-05-20,Remote,On-site,Full-time,Days,Must Be Licensed In: Maryland,$40.12 - $62.19 Hourly,"Patient Navigator RN Sign On Bonus Potential: Up to 10,000.00 Westminster, MD CARROLL HOSPITAL KAHLERT CANCER CENTE Full-time - Day shift - 8:30am-5:00pm RN OTHER 95655 $40.12-$62.19 Posted: April 29, 2026 Apply Now Save Job Saved Summary Job Summary RN Patient Navigator - Oncology Location: Carroll Hospital, Westminster, MD Schedule: Full-Time | Monday - Friday | 8:00 AM - 4:30 PM Carroll Hospital is seeking a compassionate and experienced Registered Nurse to serve as a Patient Navigator within our Oncology Department. This role plays a critical part in guiding patients and families through the cancer care continuum-providing education, advocacy, and coordination of care. Join a dedicated, mission-driven oncology team that values collaboration, empathy, and excellence in patient care. Key Responsibilities: Identify and Address Barriers to Care: Proactively recognize and mitigate obstacles to care through referrals to supportive services such as financial aid, social work, language assistance, rehabilitation, and other medical providers. Facilitate Shared Decision-Making: Use evidence-based tools, clinical guidelines, and patient goals to support collaborative care planning. Ensure clear communication among cancer care team members to prevent delays or fragmentation of care. Educate and Support Patients & Families: Provide tailored education and resources on diagnosis, treatment options, side effects, follow-up care, and transitions in care. Coordinate Palliative Care Services: Support timely integration of palliative care for symptom management and care planning throughout treatment. Survivorship Planning: Develop personalized survivorship care plans and provide resources and education for patients post-treatment. Contribute to Program Development: Participate in process improvement, data collection, and meeting cancer program accreditation standards. Collaborate with program administration on quality initiatives. Dose Modification Support: Assess lab",https://app.nursefern.com,Case Management (CM),NurseFern,2026-05-21T12:15:27.526048
Medical Reviewer III (Medicare/DME),Empower AI,2026-05-14,,Remote,Regular | Perm Employee,Regular | Perm Employee,Remote,,"OverviewEmpower AI is AI for government. Empower AI gives federal agency leaders the tools to elevate the potential of their workforce with a direct path for meaningful transformation. Headquartered in Reston, Va., Empower AI leverages three decades of experience solving complex challenges in Health, Defense, and Civilian missions. Our proven Empower AI Platform provides a practical, sustainable path for clients to achieve transformation that is true to who they are, what they do, how they work, with the resources they have. The result is a government workforce that is exponentially more creative and productive. For more information, visit [www.Empower.ai](http://www.Empower.ai).Empower AI is proud to be recognized as a 2024 Military Friendly Employer by Viqtory, the publisher of G.I. Jobs. This designation reflects the company's commitment to hiring and supporting active-duty and veteran employees.ResponsibilitiesEmpower AI:As a casualMedical Review Specialist III(Medical Reviewer III) for Empower AI, Inc., you will perform Medicare comprehensive medical record and claims review to make payment determinations forMedicare Durable Medical Equipment (DME).Perform projects or duties as assigned as a Medical Review Specialist. You will serve as a critical component in meeting our mission of providing excellent services to our clients. Your experience ensures an exciting and rewarding opportunity to be at the forefront of activities related to implementing healthcare reform on a national level.In assuming this position, you will be a critical contributor to meeting Empower AI's mission: To deliver innovative, cost-effective solutions and services that enable our customers to rapidly adapt to dynamic environments.Highlights ofResponsibilities:Perform comprehensive medical record and claims review to make payment determinations based on Insurance coverage, coding, and utilization of services and practice guidelines for Medicare DME.Performs first and second level of Medical Review in determination of claims payment reviewConducts in-depth claims analysis utilizing ICD-10-CM, CPT-4, and HCPCS Level II coding principlesUtilize electronic health information imaging and input medical review decisions by electronic database module.Utilize internet and intranet sources for policy verification.Utilize Microsoft Office suite and other software templates as associated source input for claims review.Make clinical judgment decisions based on clinical experience when applicable.Responsible for review of Medicare DME claims.Meeting quality and production standards.Ensuring departmental compliance with quality managements system and ISO requirements.Completes other projects or duties as assigned by the Medical Review Lead SpecialistQualificationsRequirements:Must be a Registered Nurse obtained by either a Bachelor's degree - OR - Associate's degree - OR - Diploma in Nursing. At least four (4) years claims knowledge either from billing, reviewing, or processing of Durable Medical Equipment.At least three (3) years clinical experience as a Registered Nurse.Minimum two (2) years federal and local policy applications in relation to Medicare insurance procedures for medical necessity for Physician Office practices, Laboratory, and Ambulance Services.Current licensure as a Registered Nurse in one or more of the 50 states or D.C.Ability to keep sensitive and confidential material private.Must have no adverse actions pending or taken against him/her by any State or Federal licensing board or program and must have no conflict of interest (COI).Preferred Education and Experience:Physician Office, Hospital, Suppler, or Clinic providing DME equipment care/servicesPrior work as a Medicare Contractor Medical Review Nurse or Commercial Insurance for DMEOptional - Bilingual (Spanish) - Fluency in reading and understanding Spanish language especially as it relates to medical records is a plus!Physical Requirements:This position requires the ability to perform the below essential functions:Sitting for long periodsStanding for long periodsAbout Empower AIAll hiring and promotion decisions at Empower AI are based on merit to bring the best talent available to contribute to our firm's overall success. It is the policy of Empower AI not to discriminate against any applicant for employment, or employee because of age, color, sex, disability, national origin, race, religion, or veteran status. Empower AI is a VEVRAA Federal Contractor.",https://careers-empowerai.icims.com/jobs/8718/medical-reviewer-iii-medicare-dme/job?utm_source=remotenurseconnection&utm_medium=jobboard,"Coding, Registered Nurse | RN, Revenue Integrity, Utilization Management | Utilization Review",Remote Nurse Connection,2026-05-21T12:14:34.645885
