job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
LICENSED REGISTERED NURSE (TEMP-TO-HIRE),Arine,2026-07-21,Remote,Remote,Contract,Days,Must Be Licensed In: State Of Residency,$39 - $60 Hourly,"Pronunciation: a:rine [uh-reen]. Noun: Arine is a name of Basque origin meaning ""light."" Arine illuminates the possibilities with medication management to deliver comprehensive economic and health outcomes. Based in San Francisco, Arine is a rapidly growing healthcare technology and clinical services company with a mission to ensure individuals receive the safest and most effective treatments for their unique and evolving healthcare needs. Frequently, medications cause more harm than good. Incorrect drugs and doses costs the US healthcare system over $528 billion in waste, avoidable harm, and hospitalizations each year. Arine is redefining what excellent healthcare looks like by solving these issues through our software platform (SaaS). We combine cutting edge data science, machine learning, AI, and deep clinical expertise to introduce a patient-centric view to medication management, and develop and deliver personalized care plans on a massive scale for patients and their care teams. Arine is committed to improving the lives and health of complex patients that have an outsized impact on healthcare costs and have traditionally been difficult to identify and address. These patients face numerous challenges including complicated prescribing issues across multiple medications and providers, medication challenges with many chronic diseases, and patient issues with access to care. Backed by leading healthcare investors and collaborating with top healthcare organizations and providers, we deliver recommendations and facilitate clinical interventions that lead to significant, measurable health improvements for patients and cost savings for customers. Why is Arine a Great Place to Work?: Outstanding Team and Culture - Our shared mission unites and motivates us to do our best work. We have a relentless passion and commitment to the innovation required to be the market leader in medication intelligence. Making a Proven Difference in Healthcare - We are saving patient",https://app.nursefern.com,Case Management (CM),NurseFern,2026-07-21T11:09:25.454601
PERSONAL HEALTH ADVOCATE,,2026-07-21,Remote,Remote,Full-time,Days,Must Be Licensed In: State Of Residency,$0 - $0 Salary,"Why is Health Advocate a great place to work? For starters, Health Advocate employees enjoy helping people every single day. Employees are given the training they need to do their jobs well, and they work with supervisors and staff who are supportive and friendly. Employees have room to grow, and many of Health Advocate's supervisors are promoted from within the company. Join our award winning team! 2025: Stevie Awards for Sales & Customer Service: Customer Service Department of the Year - Healthcare, Pharmaceuticals, and Related Industries, Bronze Winner 2024: Excellence in Customer Service Awards: Organization of the Year (Small) Stevie Awards for Sales & Customer Service: Customer Service Department of the Year - Healthcare, Pharmaceuticals, and Related Industries, Bronze Winner Best in Biz Awards: Most Customer-Friendly Company of the Year - Medium and large category (Silver) As part of Teleperformance in the US, we were also named #95 in the 2024 'Fortune 100 Best Companies to Work For' in the USA by Great Places to Work (GPTW) Your Mission: What Success Looks Like Your primary accountability and Personal Health Advocate, RN is to deliver high-quality, member-centered clinical advocacy while meeting service, quality, and case management standards. Success in this role includes consistently achieving:  Member Advocacy & Clinical Guidance Receive inbound member calls related to a wide range of healthcare issues (e.g., infertility, chronic disease, medications, diagnoses) Assess needs and determine the best course of action while adhering to established policies, procedures, and performance indicators (KPIs) Take ownership of member cases by going beyond the initial request and encouraging continued engagement  Education, Trust & Relationship-Building Educate members on their medical conditions, diagnostic testing, test results, and available treatment options Explain complex medical and benefit-related information clearly and",https://app.nursefern.com,Case Management (CM),NurseFern,2026-07-21T11:09:27.596019
"UTILIZATION REVIEW CLINICIAN (RN, PT, OT) - REMOTE",WellSky,2026-07-21,Remote,Remote,Full-time,"Days, Evenings",Must Be Licensed In: State Of Residency,$0 - $0 Salary,"*This role will require the successful candidate to work one of two available shifts: Monday to Friday, 1pm to 10pm Central (2pm to 11pm Eastern), OR Saturday through Tuesday, 7am to 6pm Central. The Utilization Review Clinician is responsible for reviewing medical records to determine medical necessity. This includes conducting patient evaluations, managing admissions and informational visits, and ensuring timely post-discharge follow-ups with completed assessments to help prevent acute care readmissions. In this role, you will also review requests for post-acute services promptly, using established clinical guidelines and coverage criteria to assess appropriateness. You'll collaborate with physicians, healthcare providers, and both internal and external stakeholders to support improved health outcomes. By applying clinical expertise, you'll coordinate care with facilities and providers, follow standard operating procedures and organizational policies, and consult with peer reviewers, Medical Directors, or delegated clinical reviewers to ensure care is medically appropriate, high-quality, and cost-effective throughout the medical management process. The ideal candidate will have working knowledge of Microsoft Office applications (e.g., Word, Excel) and be comfortable using clinical decision support tools and operational software. Join us in shaping the future of healthcare - apply today! Key Responsibilities: Conduct prior authorization reviews and/or continued stay reviews for post-acute care services by applying clinical guidelines and escalating cases to medical directors as needed Approve services in compliance with health plan guidelines, contractual agreements, and medical necessity criteria Collaborate with case managers, physicians, and medical directors to ensure appropriate levels of care and seamless care transitions Participate in team meetings, educational activities, and interrater reliability testing to maintain review consistency and profes",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-07-21T11:09:29.682845
CLINICAL TRIALS SUPPORT CENTER NURSE NAVIGATOR,Blood Cancer United,2026-07-21,Remote,Remote,Full-time,Days,Must Be Licensed In: State Of Residency,"$95,000 - $103,000 Salary","How many people can answer the question, ""What do you do for a living?"" with the answer, ""I help find cures for cancer."" At Blood Cancer United, employees take our mission seriously. Whether you work in one of our regions, are an accountant at the national office or a specialist in our Information Resource Center, you work each day on making our bold goal a reality: to enable patients with blood cancer to gain more than one million years of life by 2040. Join us and give new meaning to the word, ""job."" Summary: Provides expert, patient-centered clinical trial navigation and education to patients with blood cancer, caregivers, and healthcare providers. Conducts comprehensive nursing assessments to identify appropriate clinical trial opportunities and helps patients overcome barriers to enrollment by utilizing clinical expertise, specialized clinical trial databases, and collaboration with trial sites and sponsors to assess potential eligibility. Educates patients and caregivers about blood cancer diagnoses, standard-of-care treatments, and clinical trial options, empowering them to make informed treatment decisions throughout their cancer journey. Collaborates closely with Blood Cancer United's Information Resource Center (IRC) and other internal teams to connect patients and families with disease-specific education, financial assistance, psychosocial support, and additional resources that improve access to care and clinical trials. Duties and Responsibilities: Independently maintain own caseload of patients seeking information about clinical trials; this includes assessing, educating, and objectively presenting information to patients about available treatment options, including clinical trials Provide accurate and timely documentation of patient/caregiver related interactions and shared resources Use problem solving skills to help patients overcome obstacles to enrollment Collaborates with Blood Cancer United Information Resource Center (IRC) staff to",https://app.nursefern.com,Case Management (CM),NurseFern,2026-07-21T11:09:31.793390
REGISTERED NURSE UTILIZATION REVIEW,Ascension,2026-07-21,Remote,Remote,Full-time,Days,"Must Be Licensed In: Compact, Texas","$84,060.91 - $118,668.99 Salary","Location: Remote Facility: Ascension Network Services Department: Utilization Management Schedule: Days l Full Time Salary range: $84,060.91 - $118,668.99per year (Texas) | Pay ranges vary based on candidate geographic location Life at Ascension: Where purpose meets opportunity Ascension is a leading nonprofit Catholic health system with a culture and associate experience grounded in service, growth, care and connection. We empower our 97,000+ associates to bring their skills and expertise every day to reimagining healthcare, together. Recognized as one of the Best 150+ Places to Work in Healthcare and a Military-Friendly Gold Employer, you'll find an inclusive and supportive environment where your contributions truly matter. Benefits that help you thrive Comprehensive health coverage:medical, dental, vision, prescription coverage and HSA/FSA options Financial security & retirement: employer-matched 403(b), planning and hardship resources, disability and life insurance Time to recharge: pro-rated paid time off (PTO) and holidays Career growth: Ascension-paid tuition (Vocare), reimbursement, ongoing professional development and online learning Emotional well-being: Employee Assistance Program, counseling and peer support, spiritual care and stress management resources Family support:parental leave, adoption assistance and family benefits Other benefits: optional legal and pet insurance, transportation savings and more How you'll make an impact in this role Provide health care services regarding admissions, case management, discharge planning and utilization review. Review admissions and service requests within assigned unit for prospective, concurrent and retrospective medical necessity and/or compliance with reimbursement policy criteria. Provide case management and/or consultation for complex cases. Assist departmental staff with issues related to coding, medical records/documentation, precertification, reimbursement and claim denials/appeals. Assess an",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-07-21T11:09:33.884338
CLINICAL ADJUNCT FACULTY,Georgetown University,2026-07-21,Remote,On-site,Full-time,,"Must Be Licensed In: District of Columbia, Maryland, Virginia",$0 - $0 Salary,"Georgetown University is hiring Clinical Adjunct Faculty for our BSN, ABSN, and MS-EN programs. We are seeking dedicated, master's-prepared RNs (especially in Adult Health/Critical Care and Mental Health). No prior teaching experience required- mentorship provided. Apply today or tag an incredible nurse who would make a fantastic educator! High-Priority Needs: Adult Health (Acute, Progressive, and Critical Care) & Mental/Behavioral Health. General Pool Openings: All clinical specialties, foundational skills lab instruction, and high-fidelity simulation center teaching. The Schedule: 15-week standard semester rotations. Flexible scheduling with 3-6 hour lab shifts or 8-12 hour clinical shifts (mainly Mon-Fri, select weekends/evenings). Requirements: MSN degree, 2+ years of clinical experience, and an active/unencumbered D.C. RN License (plus MD or VA if the clinical agency is located there).",https://app.nursefern.com,Education,NurseFern,2026-07-21T11:09:38.074307
NURSE PRACTITIONER (FULL TIME),,2026-07-20,Remote,Remote,Full-time,,"Must Be Licensed In: Arizona, Nevada, Oregon","$100,000 - $140,000 Salary","About Tembo Health Tembo Health is a digital health company on a mission to improve care for older adults. Our flagship services include dementia care management, including the CMS GUIDE program, and virtual urgent care. We're venture-backed with funding from AARP, Bloomberg Beta, B Capital, Emerson Collective and others, led by a team that has built and scaled category- defining companies in healthcare. We're going places quickly and we're looking for people who want to help build the engine, not just ride passenger. About the Role We believe that dementia is too often diagnosed late- well after decline has begun- and families receive insufficient support navigating that process. That's why we are building on the GUIDE model to diagnose dementia and facilitate care navigation earlier so that families can be better supported through a patient's cognitive decline. As our first full time nurse practitioner hire, you will take the lead to meet patients and families wherever they are in the dementia diagnosis journey, often initiating the first, second and third steps in the diagnostic evaluation. You will support the care navigation team in medical escalations that arise. You will work closely with Tembo's Head of Medical to refine and develop workflows for streamlined diagnosis and support for patients with dementia, pioneering a new specialty care model focused on this population. What You'll Do Conduct virtual assessments of patients with suspected dementia diagnoses, including baseline cognitive assessments and further laboratory testing orders as needed Conduct medication reviews of patients with dementia, supporting patients and their medical care team with recommendations to reduce high-risk medications and to start medications that may help their symptoms where indicated. Develop comprehensive care plans for patients in collaboration with care navigators. Coordinate care alongside care navigators and patient's primary care teams including external care pr",https://app.nursefern.com,Telehealth,NurseFern,2026-07-21T11:09:40.168402
"MANAGER UTILIZATION RN, 40/HR MID-SHIFT",Kaiser Permanente,2026-07-20,Remote,On-site,Full-time,Days,Must Be Licensed In: California,$64.74 - $79.23 Hourly,"Works collaboratively with an MD to coordinate and screen for the appropriateness of admissions and Continued stays. Makes recommendations to the physicians for alternate levels of care when the patient does not meet the medical necessity for Inpatient hospitalization. Interacts with the family, patient and other disciplines to coordinate a safe and acceptable discharge plan. Functions as an indirect caregiver, patient advocate and manages patients in the most cost effective way without compromising quality. Transfers stable non-members to planned Health care facilities. Responsible for complying with AB 1203, Post Stabilization notification. Complies with other duties as described. Must be able to work collaboratively with the Multidisciplinary team, multitask and in a fast pace environment. Essential Responsibilities: Plans, develops, assesses and evaluates care provided to members. Collaborates with physicians, other members of the multidisciplinary health care team and patient/family in the development, implementation and documentation of appropriate, individualized plans of care to ensure continuity, quality and appropriate resource use. Recommends alternative levels of care and ensures compliance with federal, state and local requirements. Assesses high risk patients in need of post-hospital care planning. Develops and coordinates the implementation of a discharge plan to meet patients identified needs. Communicates the plan to physicians, patient, family/caregivers, staff and appropriate community agencies. Reviews, monitors, evaluates and coordinates the patients hospital stay to assure that all appropriate and essential services are delivered timely and efficiently. Participates in the Bed Huddles and carries out recommendations congruent with the patients needs. Coordinates the interdisciplinary approach to providing continuity of care, including Utilization management, Transfer coordination, Discharge planning, and obtaining all authorizations/approvals",https://app.nursefern.com,"Case Management (CM), Utilization Review & Management (UR/UM)",NurseFern,2026-07-21T11:09:44.386971
MANAGED CARE COORDINATOR II - ONCOLOGY FOCUS,BlueCross BlueShield of South Carolina,2026-07-20,Remote,Remote,Full-time,Days,Must Be Licensed In: South Carolina,$0 - $0 Salary,"Why should you join the BlueCross BlueShield of South Carolina family of companies? Other companies come and go, but we've been part of the national landscape for more than seven decades, with our roots firmly embedded in the South Carolina community. We are the largest insurance company in South Carolina  and much more. We are one of the nation's leading administrators of government contracts. We operate one of the most sophisticated data processing centers in the Southeast. We also have a diverse family of subsidiary companies, allowing us to build on various business strengths. We deliver outstanding service to our customers. If you are dedicated to the same philosophy, consider joining our team! Position Purpose: Care management interventions focus on improving care coordination and reducing the fragmentation of the services the recipients of care often experience, especially when multiple health care providers and different care settings are involved. Taken collectively, care management interventions are intended to enhance client safety, well-being, and quality of life. These interventions carefully consider health care costs through the professional care manager's recommendations of cost-effective and efficient alternatives for care. Thus, effective care management directly and positively impacts the health care delivery system, especially in realizing the goals of the ""Triple Aim,"" which include improving the health outcomes of individuals and populations, enhancing the experience of health care, and reducing the cost of care. The professional care manager performs the primary functions of assessment, planning, facilitation, coordination, monitoring, evaluation, and advocacy. Integral to these functions is collaboration and ongoing communication with the client, client's family or family caregiver, and other health care professionals involved in the client's care. Location: This is a full-time remote position, from either 8am - 4:30pm or 8:30am - 5pm,",https://app.nursefern.com,Case Management (CM),NurseFern,2026-07-21T11:09:48.584785
RN Case Manager (SCO) - Hybrid,RCM Healthcare Services,2026-07-19,"Boston, Massachusetts, United States",Hybrid,Regular | Perm Employee,Regular | Perm Employee,Hybrid,$44.00 - $64,"Job Title:RN Case Manager (SCO) - HybridCompensationHourly Rate:$44.00 - $64.00 per houror Salary Range:$91,520 - $133,120 per yearLocation:Boston, MAHybrid (3 days remote / 2 days onsite)Position SummaryAs an RN Case Manager (SCO), you will serve as a liaison between patients, families, and healthcare providers to ensure coordinated, efficient, and high-quality care. This role focuses on developing comprehensive care plans that address both medical and psychosocial needs while promoting independence and safety within the community. Working collaboratively with interdisciplinary team members, you will help optimize healthcare resources, maintain continuity of care, and support positive patient outcomes.ResponsibilitiesSchedule / ShiftShift details: Monday - Friday, 8:00 AM - 5:00 PMHours per week: 40Contract length (if applicable): Direct HireKey Duties:Develop and manage individualized care plans that address medical and psychosocial needs of SCO patientsCoordinate care among patients, families, providers, and interdisciplinary team members to ensure continuity of servicesConduct periodic reviews of care plans and monitor utilization of healthcare and community-based resourcesPerform nursing-centered office visits and occasional home visits as needed to support patient careEducate patients and families regarding healthcare options, services, and strategies to maintain independence and safetyRequirementsEducationRequired:Graduation from an accredited nursing programPreferred (if applicable):N/ALicenses & CertificationsRequired:Active Massachusetts Registered Nurse (RN) licenseBLS CertificationAdditional certifications (if applicable):Bilingual skills preferredSkills:Strong care coordination and case management abilitiesExcellent verbal and written communication skillsAbility to work collaboratively with interdisciplinary healthcare teamsFamiliarity with Windows operating systems preferredAbout UsRCM Healthcare Services works with professionals across schools, healthcare, and community-based settings nationwide. We support both contract and direct hire opportunities, connecting people early in their careers and experienced professionals to roles that align with their experience and preferences.With more than 50 years of staffing experience, our team understands the environments you're stepping into and what it takes to be successful in them. We stay closely involved from first conversation through placement, with consistent communication, a reliable point of contact, and follow-through at every step. We're committed to caring for the professionals we work with and the communities they support, and offer competitive pay and benefits designed to support your well-being.RCM Healthcare Services is Joint Commission certified, reflecting a commitment to quality, compliance, and a consistent experience.Equal Employment Opportunity & Reasonable AccommodationRCM Technologies is an equal opportunity employer and values diversity. We are committed to providing reasonable accommodations to qualified individuals with disabilities in accordance with the Americans with Disabilities Act (ADA) and applicable state laws. If you require a reasonable accommodation to apply for or perform this role, please contact us and we will engage in an interactive process to support your needs.#ACP#AC1",https://click.appcast.io/t/S_nDd-9Lrv-DxblAttXqCSOyxvqaoUrgtkkcHDAKF6f__LV1C_eiiibc18D30qjF,"Case Management | Care Management, Entry Level, Registered Nurse | RN, Sponsored",Remote Nurse Connection,2026-07-21T11:08:59.321543
