job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
UTILIZATION REVIEW NURSE,Premera Blue Cross,2026-03-23,Remote,Remote,Full-time,Days,Must Be Licensed In: Washington,"$80,200 - $143,100 Salary","Workforce Classification: Telecommuter Join Our Team: Do Meaningful Work and Improve People's Lives Our purpose, to improve customers' lives by making healthcare work better, is far from ordinary. And so are our employees. Working at Premera means you have the opportunity to drive real change by transforming healthcare. Premera is committed to being a workplace where people feel empowered to grow, innovate, and lead with purpose. By investing in our employees and fostering a culture of collaboration and continuous development, we're able to better serve our customers. It's this commitment that has earned us recognition as one of the best companies to work for. Learn more about our recent awards and recognitions as a greatest workplace. Learn how Premera supports our members, customers and the communities that we serve through our Healthsource blog: https://healthsource.premera.com/. We have an opening for a Utilization Review Nurse! The Utilization Review Nurse performs prospective review (benefit advisory/ prior authorization) admission, concurrent, and retrospective reviews according to established criteria and protocols to determine the medical appropriateness of the clinical requests from providers. The incumbent partners with Medical Directors and other Premera Departments such as FEP, National Account Liaisons, Health Care Services, and Claims to ensure appropriate cost-effective care by applying their clinical knowledge and critical thinking skills to assess the medical necessity of inpatient admissions, outpatient services and procedures, benefit application and provider out of network requests. This work is done for all lines of business and all geographic regions. What you will do: Performs medical necessity review that includes inpatient review, concurrent review, benefits advisory/prior authorization, retrospective, out of network, and appropriateness of treatment setting reviews to ensure compliance with applicable criteria, medical policy",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-03-24T09:58:06.732090
CASE MANAGER - LPN,BlueCross BlueShield of Tennessee,2026-03-23,Remote,Remote,Full-time,Days,"Must Be Licensed In: Compact, Tennessee",$0 - $0 Salary,"The Medicare Advantage Population Health Management group is looking for a Case Manager - LPN. This fully remote position plays an essential role in delivering highquality, coordinated care by supporting a collaborative Case Management team that includes Registered Nurses, Registered Dietitians, and Social Workers. In this role, you'll provide both clinical and operational support through data collection, care coordination activities, provider and vendor communication, timely report distribution, and daytoday assistance to team experts and leadership. Working within a defined scope of practice and using established tools and protocols, you'll support member outreach, referrals, appointment scheduling, and accurate documentation to ensure efficient, compliant care coordination. This is an ideal opportunity for an LPN who enjoys working in a structured, teambased environment and is passionate about supporting members, providers, and interdisciplinary partners! Preferred Qualifications: Understanding of Medicare Advantage programs Prior experience supporting or partnering with Case Managers Experience working with senior or aging populations Knowledge of Special Needs Plans, such as CSNP or DSNP Working knowledge of Microsoft Office applications (Excel, Teams, Outlook) Job Responsibilities Initiate referrals and support care coordination workflows by gathering clinical, functional, and social information needed for RN led case assessment and service planning, following established case management procedures. Perform structured case management support activities (e.g., follow up calls, resource coordination, appointment scheduling, and preparation of case summaries) using predefined tools and templates, escalating any findings that require RN/Medical Director interpretation. The LPN does not exercise independent clinical judgment and does not make final determinations regarding medical necessity, service authorization, or adverse actions Consult with supervis",https://app.nursefern.com,Case Management (CM),NurseFern,2026-03-24T09:58:08.872728
"TELEPHONIC CRITICAL SUPPORT NURSE (RN), DAY SHIFT - ACCREDO - REMOTE",Cigna,2026-03-23,Remote,Remote,Full-time,"Days, 10hr shifts",Must Be Licensed In: Compact,$33 - $56 Hourly,"The Telephonic Critical Support Nurse supports a busy 24/7 clinical call center, responding to a wide variety of incoming calls from patients, clinicians, referral sources, and hospitals. The team provides support for chronic therapies, including Home Infusion Therapy, and handles after-hour calls for all divisions of Accredo Health Group Specialty Pharmacies. Key Responsibilities: Triage incoming calls from patients, clinicians, hospitals, and other sources. Intervene to address life-threatening medication interruptions. Guide patients, caregivers, and clinicians through assessment of potential disruptions in medication administration, including pump malfunction, central line problems, and patient error. Troubleshoot issues with infusion devices, answer infusion access questions, and provide therapy support. Coordinate communication between patients, caregivers, pharmacists, nurses, hospital staff, and physicians. Ensure timely provision of products and supplies. Contact appropriate personnel as needed and document transactions in patients' electronic charts. Maintain up-to-date knowledge of all services, products, and resources provided by Accredo, incorporating new product and service information. Identify trends and needs within the scope of customer/client contact. Qualifications: Registered Nurse (RN) with multistate license in good standing, with ability to obtain licensure in all 50 states. Valid RN license in state of primary residence. Compact license required. Bachelor of Nursing degree (BSN) preferred. Minimum of 5 years of relevant RN experience in critical care or home infusion. Ability to work the shifts listed above. Proficiency with Microsoft Office software (Outlook, Word, Excel, PowerPoint, OneNote). Understanding of legal and regulatory issues. Ability to compile data and statistics. Strong customer service focus and ability to counsel patients. Ability to develop and maintain a cross-section of networks. Strong oral and wri",https://app.nursefern.com,"Case Management (CM), Triage",NurseFern,2026-03-24T09:58:10.973658
RN Case Manager,ChenMed,2026-03-21,,On-site,Regular | Perm Employee,Regular | Perm Employee,ON-SITE,,"We're unique. You should be, too.We're changing lives every day. For both our patients and our team members. Are you innovative and entrepreneurial minded? Is your work ethic and ambition off the charts? Do you inspire others with your kindness and joy?We're different than most primary care providers. We're rapidly expanding and we need great people to join our team.The Nurse Case Manager 1 (RN) is responsible for achieving positive patient outcomes and managing quality of care across the continuum of care. The incumbent in this role will first and foremost serve as an advocate for our patients. He/She works closely with other members of the care team to develop effective plans of care and high levels of care coordination. This care planning and coordination may follow the patient from our centers into acute and post-acute facilities, as well as, their home environments. The Nurse Case Manager 1 (RN) role also involves establishing relationships with patients' families and care givers, primary care physicians, specialists, other care providers, social workers, other case managers and nurses, acute and post-acute facilities, home health care companies, and health plans. He/She adheres to strict departmental goals/objectives, standards of performance, regulatory compliance, quality patient care compliance and policies and procedures.CORE JOB DUTIES/RESPONSIBILITIES:Manages and plans for transitions of care, discharge and post discharge follow-up for patients admitted to key, high-volume/high-priority hospitals.Establishes a trusting relationship with patients and their caregivers.Collaborates with clinical staff in the development and execution of the plan of care and achievement of goals. Reports variations to PCP/Transitional Care Physicians (TCP) and implements actions as appropriate.Builds relationships with preferred acute care providers (hospitalists, specialists, etc.).Directs referrals to preferred providers.Coordinates the integration of social services/case management functions in the pre-acute, ER, acute and post-acute setting. Coordinates the patient care, discharge and home planning processes with hospital case management departments, and other healthcare facilities.In conjunction with the PCP, Hospitalist, Medical Director, insurance case manager and the hospital case manager, coordinates the patient transition to the appropriate/least constrictive level of care using a preferred provider.Keeps the PCP aware of patient(s) condition via e-mail, DASH, HITS or other appropriate means of communication.Introduces self to patient/family and explains Nurse Case Manager's role and processes to contact the Nurse Case Manager for questions, guidance and education.Provides high intensity engagement with patient and family.Facilitates patient/family conferences to review treatment goals and optimize resource utilization; provides family education and identifies post-hospital needs.Serves as a patient advocate. Enhances a collaborative relationship to maximize the patient/family's ability to make informed decisions.Addresses advanced care planning including treatment goals and advance directives.Refers cases to social worker (Hospital and ChenMed/JenCare/Dedicated) for complex psychosocial and economic needs.Refers cases where patient and/or family would benefit from counseling required to complete complex discharge plan to social worker.Reports observed or suspected child or adult abuse pursuant to mandated requirements.Obtains onsite and EMR access at priority facilities.Maintains clinical and progress notes for each patient receiving care and provides progress report to PCP and others as appropriate.Submits required documentation in a timely manner and in appropriate computer system.Participates in surveys, studies and special projects as assigned.Conducts concurrent medical record review using specific indicators and criteria as approved by medical staff. Acts as patient advocate: investigates and reports adverse occurrences, and performs staff education related to resource utilization, discharge planning and psychosocial aspects of healthcare delivery.Promotes effective and efficient utilization of clinical resources and mobilizes resources to assist in achieving desired clinical outcomes within specific timeframe.Conducts review for appropriate utilization of services from admission through discharge. Evaluates patient satisfaction and quality of care provided.Communicates with physicians at regular intervals throughout hospitalization and develops an effective working relationship. Assists physicians to maintain appropriate cost, case and desired patient outcomes.Coordinates the provision of social services to patients, families and significant others to enable them to deal with the impact of illness on individual family functioning and to achieve maximum benefits from healthcare services.Completes expanded assessment of patients and family needs at time of admission. Completes psychosocial assessment...",https://click.appcast.io/t/Go1mohixbvXatyDpgiTQNsB6YVGnbneVe7yxSGl3WsuyR3iWDpLOdlj2skpBnTrovGsnI2wZoaZ6R2v0uGeYaA==,"Case Management | Care Management, Entry Level, Registered Nurse | RN, Sponsored",Remote Nurse Connection,2026-03-24T09:57:22.351044
Utilization Review Nurse RN - NE,LifeBridge Health,2026-03-21,"Randallstown, MD",On-site,Regular | Perm Employee,Regular | Perm Employee,ON-SITE,,"SummaryThis is an EVERY Saturday and Sunday roleWho We Are:LifeBridge Health is a dynamic, purpose-driven health system redefining care delivery across the mid-Atlantic and beyond, anchored by our mission to ""improve the health of people in the communities we serve."" Join us to advance health access, elevate patient experiences, and contribute to a system that values bold ideas and community-centered care.TheUtilization Review Nurse RNconducts initial, concurrent and retrospective chart review for clinical, financial and resource utilization information. Provides intervention and coordination to decrease avoidable delays and denial of payment. Interfaces with 3rd party payers by providing pertinent, relevant clinical information.Responsibilities Include:Reviews the medical record by applying utilization review criteria, to assess clinical, financial, and resource consumption. Enters clinical reviews into the software program. Maintains close communication with external reviewers/internal financial counselors/patient access personnel and performs certification activities as required by payor.Monitors and identifies patterns or trends in utilization management. Monitors potential and actual denials and coordinates with nurse Care Manager and/or Social Worker for any follow up necessary. Documents in software program the actions taken to coordinate care and avoid denials. Assists nurse Care Managers in communicating with the patient denied hospital days as well as the issuance of Medicare forms including HINN, Detailed Notice of Discharge to patients/family/significant other when they are in disagreement with the discharge plan arranged by attending and Care Management personnel.Coordinates with the Care Manager to achieve optimal and efficient patient outcomes, while decreasing length of stay and avoid delays and denied days. Utilizes Physician Advisor and administrative personnel for unresolved issues. Identifies opportunities for expedited appeals and collaborates with the Care Manager and Physician Advisor to resolve payer issues. Other tasks as assigned.Sends appropriate referrals/escalations to the physician advisors to review cases not met with criteriaREQUIREMENTS:Registered Nurse License - Current Maryland license or eligibility to obtain Maryland licenseAssociate's Degree in Nursing required; BSN or higher preferredMinimum of 3 years of related experienceAdditional InformationWho We Are:LifeBridge Health is a dynamic, purpose-driven health system redefining care delivery across the mid-Atlantic and beyond, anchored by our mission to ""improve the health of people in the communities we serve."" Join us to advance health access, elevate patient experiences, and contribute to a system that values bold ideas and community-centered care.What We Offer:Impact:Join a team that values innovation and outcomes, delivering life-saving care to our youngest and most vulnerable patients.Growth: Opportunities for professional development, including tuition reimbursement and developing foundational skills for neonatal critical care leadership and advanced certification.Support:A culture of collaboration with resources like unit-based practice councils and advanced clinical education support - improving both workflow efficiency and patient outcomes and allowing you to work at the top of your license.Benefits: Competitive compensation (additional compensation such as overtime, shift differentials, premium pay, and bonuses may apply depending on job), comprehensive health plans, free parking, and wellness programs.Why LifeBridge Health?With over 14,000 employees, 130 care locations, and two million annual patient encounters, we combine strategic growth, innovation, and deep community commitment to deliver exceptional care anchored by five leading centers in the Baltimore region: Sinai Hospital of Baltimore, Grace Medical Center, Northwest Hospital, Carroll Hospital, and Levindale Hebrew Geriatric Center and Hospital.Our organization thrives on a culture of CARE BRAVELY-where compassion, courage, and urgency drive every decision, empowering teams to shape the future of healthcare.LifeBridge Health complies with applicable Federal civil rights laws and does not discriminate on the basis of race, color, national origin, age, disability, sex or sexual orientation and gender identity/expression. LifeBridge Health does not exclude people or treat them differently because of race, color, national origin, age, disability, sex or sexual orientation and gender identity/expression.",https://click.appcast.io/t/ue60SlaTnPz6fmvc_ynQfL6ul6w5QYqAygl3ppP-mxpona_LwbhhfeT0KJgErlc_,"Entry Level, Registered Nurse | RN, Sponsored, Utilization Management | Utilization Review",Remote Nurse Connection,2026-03-24T09:57:22.477086
RN - Care Manager Location,Piedmont,2026-03-21,"Fayetteville, GA",On-site,Regular | Perm Employee,Regular | Perm Employee,ON-SITE,,"RN - Care ManagerLocationUS-GA-FayettevilleID2026-18410CategoryNursingPosition TypeFull-TimeLocation TypeOnsiteBusiness Unit : Company NamePiedmont Fayette HospitalOverviewThis Care Manager will work full time onsite at Piedmont Fayette, Monday through Friday 8:00AM - 430 PMResponsibilitiesThe Care Manager is responsible for care coordination, progression of care, and proactive discharge planning and is accountable for expediting the timely and safe discharge for all patients in their case load.QualificationsEducationGraduate of Nursing Program RequiredMaster's degree PreferredWork Experience2 years of experience in an acute or post-acute setting RequiredExperience using InterQual or Milliman PreferredLicenses and CertificationsRN - Registered Nurse - Georgia State Licensure and/or NLC/eNCL Multistate Licensure RequiredCertification in Case or Care Management PreferredBusiness Unit : Company NamePiedmont Fayette HospitalOptionsApplyApplySorry the Share function is not working properly at this moment. Please refresh the page and try again later.Not finding what you're looking for?Join our Talent Communityto be the first to know about upcoming opportunitiesApplication FAQsSoftware Powered by iCIMSwww.icims.com",https://click.appcast.io/t/MPGBuFZ8eYXwsXZKbT54HDq_VD0cDp3f_FtJf2V6O7TQb7wODBorjyl1rxw7gatEUMkDJwqlLVpR09rkF7rYdg==,"Case Management | Care Management, Entry Level, Registered Nurse | RN, Sponsored",Remote Nurse Connection,2026-03-24T09:57:22.588454
RN - Preadmission Testing,Piedmont,2026-03-21,"Stockbridge, GA",On-site,Regular | Perm Employee,Regular | Perm Employee,ON-SITE,,"RN - Preadmission TestingLocationUS-GA-StockbridgeID2025-9120CategoryNursingPosition TypeFull-TimeLocation TypeOnsiteBusiness Unit : Company NamePiedmont Henry HospitalResponsibilitiesRESPONSIBLE FOR:The staff nurse provides nursing care to patients from birth through the lifecycle utilizing nursing processes to assess, plan, implement, and evaluate the care for patients. He/she functions within the framework of the policies and procedures of the organization and demonstrates professional growth and accountability. The staff nurse is responsible for maintaining standards of practice, coordinating patient care activities of all assigned staff in the provision of quality nursing care.QualificationsMINIMUM EDUCATION REQUIRED:Graduate of a nursing programMINIMUM EXPERIENCE REQUIRED:New Graduates of a nursing program eligibleMINIMUM LICENSURE/CERTIFICATION REQUIRED BY LAW:Current License in the State of Georgia as a Registered Nurse or NLC/eNLC Multistate License.BLS certification required.ADDITIONAL QUALIFICATIONS:For PRN positions: One year of nursing experience in a hospital setting preferredBachelor?s degree preferredAdvanced certification in field of specialty, if applicable (see addendum)Nursing Experience in Hospital Setting PreferredBusiness Unit : Company NamePiedmont Henry HospitalOptionsApplyApplySorry the Share function is not working properly at this moment. Please refresh the page and try again later.APPLY HERE",https://click.appcast.io/t/PNwTM2sQM2BC89dgiC-VQndvbLtKYoL5Ks6WVZJ3czbV-3GflZEvaiB6TcGMgttjZtrn7WLOWKSuFMQWvKRSrw==,"Entry Level, PeriOp | Operating Room | Surgical, Registered Nurse | RN, Sponsored",Remote Nurse Connection,2026-03-24T09:57:22.698322
"Registered Nurse, Emergency Triage, Remote Telehealth (Full time)",ChenMed,2026-03-18,"Continental United States, Continental, Ohio, United States",Remote,Regular | Perm Employee,Regular | Perm Employee,Remote,"$64,583 - $92,262","We're unique. You should be, too.We're changing lives every day. For both our patients and our team members. Are you innovative and entrepreneurial minded? Is your work ethic and ambition off the charts? Do you inspire others with your kindness and joy?We're different than most primary care providers. We're rapidly expanding and we need great people to join our team.The Registered Nurse 1, Care Line, is responsible for providing telephonic triage directional patient care advice for general and specific illnesses, health related issues, client counseling, patient advocacy, health education and referral and resource management to ChenMed patients and their families. Providing on-call coverage, the incumbent in this role provides remote clinical advice and assessments within license and as possible given technology and medium. The registered nurse collaborates with primary caregivers and others on the interdisciplinary care plan team to provide a team approach of care.The schedule for this position is as follows:Mon 1630-0430Tues 1630-0030Sat 0800-2000Sun 0730-1530ESSENTIAL JOBDUTIES/RESPONSIBILITIES:Connects with patients via phone or video call. Interviews and questions patients to collect health history and uses a computer system to record and store comprehensive and focused data relating to the health needs of patients andfamilies.Provides health assessment and treatment solutions, monitors patient health and at-home care, aids in emergency scenarios and promotes patientwellness.Based on technology available, monitors a patient's blood oxygen levels, heart rate, respirations, blood pressure and blood glucose as well as other assessmentmeasures.With the help of video chatting, identifies patient's symptoms and conditions. Analyzes data to determine the appropriate health maintenance and identify appropriate outcomes for patient and family.Collaborate with on-call providers as needed to support expected clinical outcomes for the patient and family.Evaluates and documents progress toward the anticipated outcome. Assist in ensuring achievement of optimal patient outcomes using Telemedicine. Documents interventions in a readable, understandablelanguage.Aids in enhancing the quality and efficacy of the organization's telehealth practices and professional nursingpractice throughsuccessful utilization and improvement of outcomes that demonstrate programefficacy.Utilizes appropriate resources to plan and provide services that are safe, effective and fiscallyresponsible.Performs other duties as assigned and modified at manager'sdiscretion.EDUCATION AND EXPERIENCE CRITERIA:Associate Degree in Nursing required, Bachelor's Degree in Nursing preferredNurse Licensure Compact multistate nursing license requiredMichigan and Illinois Nurse Licensure required within 90 days of hire, ability to obtain additional licenses as requested by the organization within 90 days of hireBasic Life Support (BLS) certification from the American Heart Association or American Red Cross requiredMinimum of 3 years acute clinical nursing experience working in emergency services, urgent care or geriatric specialty highlypreferredMinimum of 1 year virtual care experience highlypreferredMust reside within the Continental United States whin a state where the company is established as a legal entityPAY RANGE:$64,583 - $92,262 SalaryThe posted pay range represents the base hourly rate or base annual full-time salary for this position. Final compensation will depend on a variety of factors including but not limited to experience, education, geographic location, and other relevant factors. This position may also be eligible for a bonuses or commissions.EMPLOYEE BENEFITSWe're ChenMed and we're transforming healthcare for seniors and changing America's healthcare for the better. Family-owned and physician-led, our unique approach allows us to improve the health and well-being of the populations we serve. We're growing rapidly as we seek to rescue more and more seniors from inadequate health care.ChenMed is changing lives for the people we serve and the people we hire. With great compensation, comprehensive benefits, career development and advancement opportunities and so much more, our employees enjoy great work-life balance and opportunities to grow. Join our team who make a difference in people's lives every single day.Current employees, if you want to apply to our internal career site, please click"" target=""_blank"" rel=""noopener noreferrer"">HEREto apply#LI-Remote",https://chenmed.wd1.myworkdayjobs.com/ChenMed/job/Corporate-Office/Registered-Nurse--Emergency-Triage--Remote-Telehealth--Full-time-_R0047605,"Entry Level, Home Health, Registered Nurse | RN, Triage | Telehealth",Remote Nurse Connection,2026-03-24T09:57:22.806399
RN In Hospital Transiton of Care Case Manager,MedStar Health,2026-03-17,"Washington, DC",On-site,Regular | Perm Employee,Regular | Perm Employee,ON-SITE,,"About the JobGeneral Summary of PositionAn exciting new role has been added to the team, offering a unique opportunity to make a direct impact on patient outcomes at a critical point in care. The In-Hospital Transition of Care RN Case Manager partners closely with hospital discharge planners to coordinate patient care at discharge, ensuring seamless continuity across care settings and reducing avoidable readmissions through proactive coordination, patient education, and timely follow-up.This position is based at either Washington Hospital Center or The Psychiatric Institute of Washington (PIW) and offers the opportunity to work across diverse patient populations, with flexibility to provide coverage at both locations.In this highly collaborative and autonomous role, the RN Case Manager manages a complex caseload and takes ownership of case management program(s), driving high-quality, cost-effective outcomes while enhancing the patient experience. The role includes coordinating and managing care for members/enrollees, completing pre-authorization reviews to ensure medical necessity and timely access to services, and conducting pharmacy reviews aligned with the population served. Working alongside an interdisciplinary team, you will play a key role in discharge planning, connecting patients to the right resources, and ensuring smooth transitions across the continuum of care.This is an excellent opportunity for a nurse who thrives in a fast-paced environment, values critical thinking and autonomy, and is passionate about improving care transitions and patient outcomes. We are committed to fostering a supportive, inclusive environment where associates from diverse backgrounds can grow, advance, and make a meaningful difference.Primary Duties and ResponsibilitiesContributes to the achievement of established department goals and objectives and adheres to department policies procedures quality standards and safety standards. Complies with governmental and accreditation regulations.Actively develops and manages complex case management cases and develops individualized plans of care according to NCQA standards/ guidelines and the District of Columbia Contract.Acts as a liaison to MedStar Family Choice contracted vendors to facilitate care. Identifies gaps in contracted services and develops a plan to access care.Acts as an advocate while assisting members/enrollees to coordinate and gain access to medical psychiatric psychosocial and other essential services to meet their healthcare needs. Authorizes and monitors covered services according to policy.Assists hospital case management staff with discharge planning if applicable. Makes recommendation to alternate tier of Case Management programs or level of care as acuity necessitate.Attends and participates in MFC staff meetings Clinical Operations department meetings Special Needs Forums work groups District/ community agencies meetings etc. as assigned. Provides input completes assignments and shares new findings with other staff. Contributes to the achievement of established department goals and objectives and adheres to department policies procedures quality standards and safety standards. Complies with governmental and accreditation regulations.Provides face to face case management in the community as the member/enrollee's health necessitate.Demonstrates behavior consistent with MedStar Health mission vision goals objectives and patient care philosophy.Demonstrates skill and flexibility in providing coverage for other staff.For assigned Case Management program(s) develops strategies assessment(s) and evaluation/goal tools according to NCQA standards/ guidelines and District of Columbia Contract for the population served. Utilizes standards/ guidelines to manage and document interactions for the program (s). Responsible for verifying that assigned program utilizes up-to-date standards in the medical and behavioral health community for the population served. Keeps informed about disease processes treatment modalities and resources.Identifies and reports potential coordination of benefits subrogation third party liability worker's compensation cases etc. Identifies quality risk or utilization issues to appropriate MedStar personnel.Identifies inpatients requiring additional services and initiates care with appropriate practitioners.Maintains current knowledge of MFC benefits and enrollment issues in order to accurately coordinate services.Maintains timely and accurate documentation in the clinical software system per Clinical Operation department's policy.Monitors utilization of all services for fraud waste and abuse.Performs telephonic ACD line coverage for Clinical Operations' needs.Enters authorization as appropriate to the program and sends the reviews to Medical Director as appropriate. Coordinates review decisions and notifications per policy NCQA standards/ guidelines and District of Columbia Contract for timely decision making.Participates in meetings and on ...",https://click.appcast.io/t/UyTvtG24hbB2sOSZ1JlAtyYw9s08pY6K37uy_8NbZD2yY9He6neensr8_gUI9a07ZCQ0CVduOP0PiKc6aHJjvQ==,"Case Management | Care Management, Registered Nurse | RN, Sponsored, Utilization Management | Utilization Review",Remote Nurse Connection,2026-03-24T09:57:22.914927
Remote Telehealth Nurse Practitioner,Weight Watchers Med+,2026-03-17,,Remote,Contract,Contract Employee,Remote,,"Who we areMed+ is a telehealth service where you have access to certified clinicians, if needed GLP-1 medications, and our GLP-1 program right at their fingertips. The GLP-1 Program is a first-of-its-kind program customized to guide and support those taking GLP-1 weight-loss medications.Weight health is a spectrum that's unique to every individual. Med+ provides a supportive community and tips for developing healthy habits.What we're looking for:Nurse Practitioner with a degree from an accredited university.Currently board certified by ANCC or AANP to include Family, Adult, or Adult Gerontology.General Practice Experience (including obesity medicine experience)At least 2-3 years of practice post-residency.1+ years of telemedicine experience, with an understanding of sync and async practice.Experience with menopause management preferred.Skilled at using online tools and technology to deliver care, communicate with patients, and maintain an excellent virtual ""bedside"" manner.Availability of 15-20 hours/week, including at least 8 hours/week available for synchronous visits. Must have 2-4 hours available daily, Monday through Friday, for work. The number of needed hours may increase during our busy season.Must have at least 2-3 state licenses.Proficiency in Zoom, Google Workspace (G-Suite), and SlackMust have an operating system that includes:Memory of at least 16GBOS = Mac and Windows (No Chrome OS)Mac OS 26.0 or higherWindows 11What you'll do:You will build a patient panel with continuity of care.Provide compassionate, patient-centered clinical care using our state-of-the-art telehealth platform, Weight Watchers Med+.Review and discuss patient intake information and medical history through video and chat consultations to provide appropriate clinical guidance and treatment.Maintain ongoing clinician-patient relationships through regular treatment evaluations and progress check-ins.Educate patients on scientific principles of obesity, potential treatment options, and lifestyle adjustments.Benefits:This is a 1099 Independent Contractor role. Compensation may vary depending on several factors, including, but not limited to, skills, experience, and location.Flexible scheduling; remote work.Malpractice insurance provided.Structured clinical protocols supported by training and continued support.This position does not qualify for company benefits.WW is an equal-opportunity employer. WW does not discriminate based on sex, race, color, creed, national origin, marital status, age, religion, sexual orientation, gender identity, gender expression, veteran status, or disability.Any offer of employment is contingent upon the satisfactory results of reference and background checks.",https://job-boards.greenhouse.io/wwclinic/jobs/5155451008,"Advanced Practice Nurse, Triage | Telehealth, Weight Management",Remote Nurse Connection,2026-03-24T09:57:23.021378
