job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
CLINICAL APPLICATIONS ASSOCIATE - NURSE,PeriGen,2026-09-11,Remote,Remote,Full-time,,Must Be Licensed In: State Of Residency,,"PeriGen is a leading innovator in perinatal software solutions. Our team of visionary clinicians and software developers use artificial intelligence to harness complicated data for a simple mission - protecting moms and babies. The company is headquartered in Cary, NC, with offices in Montreal and Tel Aviv. We are seeking an individual with OB bedside experience who is interested in applying their clinical expertise within healthcare technology. This opportunity is ideal for both bedside nurses looking to transition into healthcare technology and healthcare IT professionals seeking to bring their obstetric knowledge to a customer-facing vendor role. This role will be located in our US headquarters office in Cary, NC, or remotely within the United States. In this role, you will: Supports assigned software upgrades and smaller customer projects, coordinating Clinical Applications activities in accordance with established implementation methodologies, tools, and departmental standards. Serves as the designated Clinical Applications resource for assigned project interface testing activities, including coordination, execution, documentation, issue identification, clinical workflow validation, resolution follow-up, and customer communication. Collaborates with Product Management, Development, Technical Support, Operations, and customer stakeholders to support project readiness, issue investigation, assessment of clinical workflow implications, resolution verification, documentation, and appropriate escalation. Participates on larger customer project teams under the guidance of a Clinical Applications Specialist, supporting customer readiness, project planning, go-live preparation, adoption activities, workflow optimization, customer success initiatives, and post-implementation follow-up. Applies knowledge of fetal surveillance concepts, obstetric workflows, and clinical documentation practices while developing expertise in PeriGen products, implementation methodologies, c",https://app.nursefern.com,Nurse Consultant,NurseFern,2026-09-12T12:40:41.853826
SUPERVISOR - RN CLINICAL,UBC,2026-09-11,Remote,Remote,Full-time,Days,"Must Be Licensed In: Compact, State Of Residency, California",,"As a pharmaceutical support industry leader, UBC is devoted to empowering health solutions for a better tomorrow. We take pride in improving patient outcomes and advancing healthcare. At UBC we provide services to enhance the entire drug development process and commercialization lifecycle - From clinical trial support to real-world evidence generation. Embark on a rewarding career journey with UBC! Grow your career while making a meaningful impact on the world around you. UBC fosters a culture built on our Core Values being: Collaborative, Conscientious, Curious, Consultative, and Compassionate. We believe in an inclusive workplace that fosters creativity. If you are seeking a career that will challenge, inspire, and reward you, join us at UBC! Brief Description: The Supervisor - RN Clinical is responsible for managing the daily operations of the clinical team in the area of medical management operations, inclusive, but not limited to maintaining production metrics, delivering on current service level agreements, fulfilling contractual requirements, and supporting future state initiatives while meeting strategic, operational and budgetary targets. Additionally, this position will partner with leadership to continue the development of clinical quality programs. In collaboration with key business partners, the Supervisor - RN Clinical will identify operational opportunities and areas for process development, improvement, and administration applicable to clinical product offerings and present recommendations to leadership. Supervises and coordinates daily activities of business support, technical support, or production team at entry level and/or at non-exempt levels using established policies and procedures. Sets priorities for the team, Coordinates work activities with other supervisors and managers. Work is reviewed for soundness of decision-making and overall quality and efficiency. Specific job duties: Monitor operational performance relating to Operat",https://app.nursefern.com,,NurseFern,2026-09-12T12:40:43.987947
"UTILIZATION REVIEW CLINICIAN - REMOTE (RN, PT, OR OT)",WellSky,2026-09-11,Remote,Remote,Full-time,Days,Must Be Licensed In: State Of Residency,,"The Utilization Review Clinician is responsible for reviewing medical records to determine medical necessity. This includes conducting patient evaluations, managing admissions and informational visits, and ensuring timely post-discharge follow-ups with completed assessments to help prevent acute care readmissions. In this role, you will also review requests for post-acute services promptly, using established clinical guidelines and coverage criteria to assess appropriateness. You'll collaborate with physicians, healthcare providers, and both internal and external stakeholders to support improved health outcomes. By applying clinical expertise, you'll coordinate care with facilities and providers, follow standard operating procedures and organizational policies, and consult with peer reviewers, Medical Directors, or delegated clinical reviewers to ensure care is medically appropriate, high-quality, and cost-effective throughout the medical management process. The ideal candidate will have working knowledge of Microsoft Office applications (e.g., Word, Excel) and be comfortable using clinical decision support tools and operational software. Join us in shaping the future of healthcare - apply today! Key Responsibilities: Conduct prior authorization reviews and/or continued stay reviews for post-acute care services by applying clinical guidelines and escalating cases to medical directors as needed Approve services in compliance with health plan guidelines, contractual agreements, and medical necessity criteria Collaborate with case managers, physicians, and medical directors to ensure appropriate levels of care and seamless care transitions Participate in team meetings, educational activities, and interrater reliability testing to maintain review consistency and professional growth Ensure compliance with federal, state, and accreditation standards, and identify opportunities to enhance communication or processes Support all payer programs and initiatives relat",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-09-12T12:40:46.113381
REGISTERED NURSE QUALITY LABOR AND DELIVERY,,2026-09-11,Remote,On-site,Full-time,Days,Must Be Licensed In: Texas,,"As the nation's largest private employer of Registered Nurses, we're honored by the trust of over 100,000 nurses and committed to supporting safe, high-quality care for which they can practice. That's why more than 80% of our hospitals earn an A or B Leapfrog safety grade, rank in the top 5% nationally for patient outcomes through Health Grades, or are recognized as Magnet or Pathway to Excellence facilities. Join us! Job Summary and Qualifications Under the direct supervision of the Assistant CNO, the RN Analyst L&D is responsible for assisting the Director with the implementation of a multidisciplinary hospital-wide Performance Improvement Program to ensure ongoing assessment of patient care delivery according to established standards. The RN Analyst L&D has primary responsibility for compiling data from performance monitoring of Medical Staff activities and aggregating this data with other performance Improvement activities within the facility. What you will do in this role: Establishes monitoring and assessment criteria for all clinical services in collaboration with Medical Staff practitioners for ongoing assessment of patient care services. Establishes mechanisms for the reporting of monitoring and assessment data for the purpose of identification of problems and opportunities to improve patient care services, determination of strategies to solve problems or improve services, implementation of appropriate actions, and evaluation of effectiveness of these actions. Assists in the development of appropriate forms for data collection and analysis. Assists in constructing focused assessment studies when problems or opportunities are identified to improve patient care services. Coordinates individual Medical staff Departmental and Committee activities for reporting at designated time intervals. Maintains centralized records of all Performance Improvement activities pertaining to the Medical Staff to ensure ready access for review and follow-up. Assists in compil",https://app.nursefern.com,Quality,NurseFern,2026-09-12T12:40:50.397727
RN CDI SPECIALIST,Medstar Health,2026-09-11,Remote,Remote,Full-time,Days,Must Be Licensed In: State Of Residency,"$89,065 - $162,801 Salary",Ensures that documentation supports accurate complete and consistent unambiguous clinical documentation. Utilizes clinical expertise to support appropriate reflection of the patient's risk of mortality and severity of illness. Develops compliant physician queries guided by the American Health Information Management Associations (AHIMA) Ethical Standards for Clinical Documentation Improvement Professionals the ACDIS/AHIMA Query practice brief and state federal and other appropriate regulatory guidance. Evaluates the medical records for case specific review including mortalities complications quality of care and other needs identified requiring review and/or second level review. Reviews and analyzes inpatient record for compliant documentation. Provides education to all levels of clinical staff. Closely collaborates with coding professionals to ensure appropriate ICD-10 and DRG assignment. Maintains certification and credentials applicable to the Clinical Documentation Integrity Specialist role. Monitors clinical case data to identify areas of improvement. Primary Duties and Responsibilities Contributes to the achievement of established department goals and objectives and adheres to department policies procedures quality standards and safety standards. Complies with governmental and accreditation regulations. Demonstrates a cooperative collaborative and team-oriented approach with CDI team coders nursing staff medical staff and all other ancillary departments. Communicates effectively to ensure a coordinated standardized and effective approach with clinicians. Demonstrates the appropriate utilization of paper and electronic CDI chart review resources to foster transition of cases within the CDI team. Ensures the CDI work sheet includes precise clinical details appropriate data entry into software and complete and updated code set to support physician queries and support case review decisions. Develops written and verbal CDI physician queries in compliance with AH,https://app.nursefern.com,Clinical Documentation Integrity (CDI),NurseFern,2026-09-12T12:40:52.558620
REMOTE CALL CENTER TRIAGE REGISTERED NURSE,CVS Health,2026-09-11,Remote,Remote,Full-time,,Must Be Licensed In: State Of Residency,$26.01 - $74.78 Hourly,"We're building a world of health around every individual - shaping a more connected, convenient and compassionate health experience. At CVS Health, you'll be surrounded by passionate colleagues who care deeply, innovate with purpose, hold ourselves accountable and prioritize safety and quality in everything we do. Join us and be part of something bigger - helping to simplify health care one person, one family and one community at a time. Title: Clinical Call Center Triage Nurse Company: Oak Street Health Location: Remote Role Description: The Clinical Call Center Triage Nurse effectively extends care during and outside of regular Oak Street Health clinic hours by addressing patients' medical, social, and psychological needs telephonically. Core Responsibilities: Provide confident and professional service to OSH patients Follow current Prescription Refill policy Remain engaged with patients without background distraction. Clear and precise documentation while on a call Complete documentation for all patient requests prior to ending a call Check the CareReq queue and ensure CareReqs are complete Complete all tasks or requests that are within the scope and ability of the role Schedule appointments for patients that may be off-cadence or are requesting an appointment Arrange transportation for clinic visits Aware of organizational goals and visibly strives to meet departmental metrics Other duties as assigned Career Development Opportunities: The career path from Clinical Call Center Triage Nurse I to Clinical Call Center Triage Nurse II includes: A minimum tenure of 6 months in the Triage RN I role Consistently demonstrates strong problem-solving abilities, effective communication, and a thorough understanding of customer needs Demonstration of a strong desire to learn and grow in their role Introductory learning of all the skills and working toward meeting ""Exceptional"" performance metrics for all job skills: Average Unavailable Time Average Handle Time Ave",https://app.nursefern.com,Triage,NurseFern,2026-09-12T12:40:54.671653
VIRTUAL TRIAGE NURSE SR,,2026-09-11,Remote,Remote,Full-time,Days,Must Be Licensed In: Texas,$0 - $0 Salary,"Texas Oncology is looking for a Virtual Triage Nurse (RN) to join our team! These positions will support the Virtual Care Program and will work remotely. We are only able to consider candidates across the state of Texas. Typical hours for this position are Mon-Fri from 8a-5p. Texas Oncology is the largest community oncology provider in the country and has approximately 600+ providers in 220+ sites across Texas and southeastern Oklahoma. Our founders pioneered community-based cancer care because they believed in making the best available cancer care accessible to all communities, allowing people to fight cancer at home with the critical support of family and friends nearby. Our mission is still the same today-at Texas Oncology, we use leading-edge technology and research to deliver high-quality, high-touch, evidence-based cancer care to help our patients achieve ""More breakthroughs. More victories.""  in their fight against cancer. Today, Texas Oncology treats half of all Texans diagnosed with cancer on an annual basis. Why work for us? Come join our team that is responsible for helping lead Texas Oncology in treating more patient diagnosed with cancer than any other provider in Texas. We offer our employees a competitive benefits package that includes Medical, Dental, Vision, Life Insurance, Short-term and Long-term disability coverage, a generous PTO program, a 401k plan that comes with a company match, a Wellness program that rewards you practicing a healthy lifestyle, and lots of other great perks such as Tuition Reimbursement, an Employee Assistance program and discounts on some of your favorite retailers. What does the Virtual Triage Nurse (RN) do? The telephone triage nurse assesses patient needs over the telephone, collaborates with a physician or qualified staff member to meet those needs, then documents all elements of care in the patient's medical record. The telephone triage nurse will accurately identify patients with high risk con",https://app.nursefern.com,Triage,NurseFern,2026-09-12T12:40:56.772661
LICENSED PRACTICAL NURSE (LPN) - ADMINISTRATIVE NURSE,Florida Blue,2026-09-11,Remote,Remote,Full-time,Days,Must Be Licensed In: Florida,$25 - $41 Hourly,"The Administrative Nurse, LPN will support Clinical Review/Utilization Management processes in pre-service medical review, post-service medical review and concurrent review. The Administrative Nurse, LPN's clinical experience will allow these administrative tasks to be performed with a focus on member care. The Administrative Nurse, LPN must also perform tasks in accordance with NCQA UM Accreditation standards. What You Will Be Doing Process authorization and medical review requests that are returned from the medical director (approvals and denials), including generation of denial letters and any verbal notification required (to members or providers); manage the peer to peer attachment and rescind process, including the generation of letters Request additional information necessary to process authorization and medical review requests (via phone, fax or letter); requested information will be based on Medical Coverage Guidelines and/or InterQual medical necessity criteria for the requested service(s) Benefit verification of requested services (especially SNF, LTAC and IP Rehab requests); determine participation status of providers; communicate with business partners such as Network for LOAs or Plan to Plan to assist in resolving issues Process authorization and medical review requests that do not have any clinical information submitted by the provider by summarizing for medical director review and processing decision (approval/denial), including generation of letters Census/Inventory Management, including (but not limited to), identification and resolution of duplicates, contacting provider offices to correct or update surgery dates, correcting authorization errors, etc. Create authorization requests Create referrals to case management, other party liability and care partners What We Require 3+ years related work experience in Clinical, Managed Care, Home Health, Discharge Planning, Utilization Management High school diploma or GED LPN - Licensed Pr",https://app.nursefern.com,Triage,NurseFern,2026-09-12T12:40:58.880928
REGISTERED NURSE - CALL CENTER (TELEPHONE TRIAGE) - PART TIME,Trinity Health,2026-09-11,Remote,Remote,Part-time,Weekends,Must Be Licensed In: Michigan,$0 - $0 Salary,"Part time Shift: Weekend Shift Description: Telephone triage, after hours, Call center, weekends only contingent. Call Center offers a $3 shift differential after 5pm and on the weekends POSITION DESCRIPTION: Promptly answers incoming IHA patient telephone calls or makes outbound calls and responds to IHA patient health-related questions over the telephone. Follows established and approved Call Center clinical work processes and protocols for addressing and/or directing patient for appropriate care. Works within Clinical Support Staff Scope of Practice document. Make a Meaningful Impact Beyond the Bedside! Trinity Health IHA Medical Group is seeking a compassionate and patient-focused Registered Nurse (RN) to join our outpatient care team. In this role, you'll help patients navigate their healthcare journey through clinical triage, care coordination, patient education, and ongoing support that improves outcomes and enhances the patient experience. What You'll Do: Assess and triage patient needs by phone and in-office visits. Provide clinical guidance, patient education, and care coordination. Support patients through transitions of care and post-discharge follow-up. Collaborate with providers, care managers, pharmacists, behavioral health specialists, and other healthcare partners. Manage medication refills, test results, referrals, and prior authorizations. Identify preventive care needs and support chronic disease management. Help patients access community resources and navigate barriers to care. Serve as a clinical resource and leader within the care team. What We're Looking For: EDUCATION: Graduate of an accredited Registered Nurse program. CREDENTIALS/LICENSURE: Valid, unrestricted RN license in the State of Michigan. Valid CPR certification. MINIMUM EXPERIENCE: 1-2 years of clinical experience in a medical or physician office preferred. Why Join Trinity Health IHA Medical Group? Day-one benefits with no waiting period for eligible colleagues. Predictable",https://app.nursefern.com,Triage,NurseFern,2026-09-12T12:41:05.206798
REGISTERED NURSE - AMBULATORY MY CARE ADVISE LINE,Henry Ford Health,2026-09-11,Remote,Remote,Part-time,,Must Be Licensed In: Michigan,$0 - $0 Salary,"Part-time Benefits 20 hours per week Dearborn GENERAL SUMMARY: Provides leadership in the coordination and delivery of quality compassionate patient care. Utilizes the nursing process of assessment, planning, implementation, and evaluation to provide, delegate, supervise and document care and teaching of patients and family. Effectively communicates with the health care team. Demonstrates clinical competence. May require a professional certification which is a regulatory requirement in the State of Michigan or a documented community standard for the position, works independently and in collaboration with principal investigator when appropriate. Company Description At Henry Ford Health, we're committed to advancing health and improving lives for the millions of people we serve across Michigan and around the world. As one of the nation's leading academic health systems, we provide a comprehensive continuum of care that includes primary and preventive services, specialty and complex care, virtual care, pharmacy, home health, eye care, health insurance, and more. With 12 hospitals and hundreds of ambulatory care locations, including former Ascension Southeast Michigan and Flint Region facilities, our growing network expands access to exceptional care in the communities we serve. Headquartered in Detroit, Henry Ford Health is helping shape the future of healthcare through the transformative Future of Health: Detroit initiative, a $3 billion investment that is redefining our academic healthcare campus and advancing innovation, research, education, and community impact. Our work is grounded in purpose, collaboration, and belonging. We empower team members to grow their careers, contribute innovative ideas, and make a meaningful difference every day. Whether you're caring for patients, supporting operations, conducting research, or driving new solutions, you'll be part of a team united by a shared mission: delivering exceptional care, advancing health outcomes, and b",https://app.nursefern.com,Triage,NurseFern,2026-09-12T12:41:09.405711
