job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
REGISTERED NURSE SUPERVISOR - ALERTS (PRN/FLOAT),Cadence,2026-04-20,Remote,Remote,PRN/Per Diem,Days,Must Be Licensed In: Compact,,"The RN Supervisor (Alerts) is responsible for the daily workflow, clinical quality, and operational performance of a remote team of Registered Nurses (RNs) working in a high-volume, queue-based triage environment. This team manages real-time patient alerts generated from remote monitoring data. This role requires strong clinical judgment, real-time operational management, and performance coaching to ensure RNs deliver timely, accurate triage while meeting aggressive productivity expectations. The RN Supervisor will balance clinical auditing with throughput management in a fast-paced, back-to-back workflow environment. This individual will also partner closely with clinical leadership to support escalation pathways, clinical decision-making, and ongoing team development. This role reports directly to the RN Manager. Required Skills Clinical Proficiency: Active, unencumbered RN compact license with strong clinical judgment, ideally in triage, remote patient monitoring, acute care, or chronic disease management. Ability to evaluate alert-based workflows and assess quality of triage decisions and documentation. Leadership and Coaching: Strong experience coaching in fast-paced environments, providing structured feedback on both clinical quality and productivity. Ability to address performance gaps in real-time and through formal performance management. Remote Management: Proven ability to lead and manage a fully remote team of up to 20 RNs/LPNs in a high-volume, queue-driven environment. Operational Acumen: Strong ability to interpret real-time metrics including alert volume, call handling time, throughput, and billable time. Skilled in driving accountability in a metric-driven environment with minimal downtime. Interpersonal Communication: Excellent verbal and written communication skills for leading team meetings, conducting 1:1s, and collaborating with clinical and cross functional leaders. Administrative Oversight: Highly organized with experience managing sched",https://app.nursefern.com,"Triage, Quality",NurseFern,2026-04-20T10:50:11.720106
CLINICAL REVIEWER-RN (REMOTE U.S.),Accentra,2026-04-20,Remote,Remote,Full-time,Days,Must Be Licensed In: Compact,$28.37 - $39.19 Hourly,"The purpose of this position is to review medical records against appropriate criteria in conjunction with contract requirements to determine medical appropriateness. Responsibilities: Assures accuracy and timeliness of all applicable review type cases within contract requirements. Assesses, evaluates, and addresses daily workload and queues; adjusts work schedules daily to meet the workload demands of the department. In collaboration with Supervisor, responsible for the quality monitoring activities including identifying areas of improvement and plan implementation of improvement areas. Maintains current knowledge base related to review processes and clinical practices related to the review processes, functions as the initial resource to nurse reviewers regarding all review process questions and/or concerns. Performs all applicable review types as workload indicates. Fosters positive and professional relationships and act as liaison with internal and external customers to ensure effective working relationships and team building to facilitate the review process. Attends training and scheduled meetings and for maintenance and use of current/updated information for review. Cross trains and perform duties of other contracts to provide a flexible workforce to meet client/customer needs. The list of accountabilities is not intended to be all-inclusive and may be expanded to include other education- and experience-related duties that management may deem necessary from time to time. Qualifications Required Qualifications A minimum of 2 years of clinical experience. An active unrestricted RN in the South Carolina and/or Compact State clinical license per contract requirements. Preferred Qualifications Bachelor's Degree is preferred Knowledge of the organization of medical records, medical terminology, and disease process required. Strong clinical assessment and critical thinking skills required. Medical record abstracting skills required. Requires excellent wri",https://app.nursefern.com,"Utilization Review & Management (UR/UM), Quality",NurseFern,2026-04-20T10:50:20.228015
REGISTERED NURSE-ACCESS CARE-UMC-REMOTE WORK-AFTERNOONS - CONTINGENT,Henry Ford Health,2026-04-20,Remote,Remote,PRN/Per Diem,,Must Be Licensed In: Michigan,$0 - $0 Salary,"Position: Contingent * Shift: Afternoons * Every other weekend and Holiday Rotations MUST be within driving distance of Elijah McCoy building in downtown Detroit for purposes of ongoing training and if internet is down at remote location GENERAL SUMMARY: Within the System Capacity Command Center (SC3) at Henry Ford Health, the Access Management Nurse operates under minimal supervision, to review and screen recommended admission cases at Henry Ford Health System Emergency Departments (ED). Utilizes clinical and regulatory knowledge and skills to reduce financial risk and exposure due to inappropriate admissions. Collaborates with ED physicians, attending physicians, and third-party payers regarding initial screening reviews. Facilitates throughput in the most cost-effective manner, through continuous assessments, problem identification, and education. EDUCATION/EXPERIENCE REQUIRED: Bachelor's degree in nursing. Three (3) years of clinical experience. Experience facilitating InterQual reviews, admission process preferred. Experience with systems that support patient flow, admission, and transfer preferred. Ability to prioritize, meet deadlines and produce detailed and accurate work. Excellent clinical knowledge and assessment skills to evaluate and prioritize care issues. Ability to assess and handle highly sensitive and confidential matters with considerable discretion and independent judgment. Demonstrated positive work ethic and strong sense of teamwork/problem solving with co-workers. Understanding of Henry Ford Health policies and procedures preferred. CERTIFICATIONS/LICENSURES REQUIRED: Licensed as a Registered Nurse in the State of Michigan Additional Information Organization: Corporate Services Department: System Command Center Shift: Evening Job Union Code: Not Applicable",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-04-20T10:50:24.445524
VIRTUAL EMERGENCY DEPARTMENT TRIAGE NURSE,VirtuAlly,2026-04-20,Remote,Remote,Full-time,,"Must Be Licensed In: Compact, South Carolina",$0 - $0 Salary,"We are seeking a highly experienced, detail-oriented, and tech-savvy Registered Nurse to serve as a Virtual Emergency Department Triage Nurse. In this remote role, you will support Emergency Department operations through two-way audio and video technology by conducting virtual triage assessments, supporting clinical decision-making, and reducing documentation burden for bedside teams. This position is ideal for emergency nurses who thrive in fast-paced environments and are passionate about improving patient flow, safety, and outcomes through virtual care. Primary Responsibilities (ED-Focused) Conduct virtual triage assessments for Emergency Department patients using established acuity scales (e.g., ESI or facility-specific protocols) Perform rapid, focused patient assessments to determine acuity level, clinical risk, and urgent care needs Support early identification of clinical deterioration, including sepsis, stroke, and other time-sensitive conditions Collaborate in real time with bedside nurses, providers, and ED leadership to support safe patient prioritization and throughput Complete and/or support triage documentation, nursing assessments, and ED intake documentation within the EMR Review EMR data to ensure completeness, accuracy, and compliance with Emergency Department quality measures Assist with medication reconciliation, allergy verification, and initial safety screenings Provide patient and family education regarding ED processes, wait times, and next steps in care Support standardized workflows to reduce left-without-being-seen (LWBS) events and improve patient experience Practice in alignment with VirtuAlly's core values and evidence-based emergency nursing standards Qualifications Active, unrestricted South Carolina RN license OR a valid, active multistate compact RN license issued by South Carolina or North Carolina Current Basic Life Support (BLS) certification (ACLS preferred, if applicable) Minimum of 5 years RN ex",https://app.nursefern.com,Virtual Care,NurseFern,2026-04-20T10:50:28.646969
Oncology Provider Informatics Registered Nurse (RN) - Relocation Offered!,MedStar Health,2026-04-17,,Hybrid,Regular | Perm Employee,Regular | Perm Employee,Hybrid,,About this Job:General Summary of PositionFunctions as the clinical expert educator consultant leader and researcher for information systems. Responsible for the planning development implementation maintenance evaluation and training of information systems to improve processes. Functions as an internal consultant and resource to all personnel and will provide direction and education for all clinical information initiatives in accordance with the strategic objectives of MedStar Medical Group (MMG) and MedStar Health. Monitors and evaluates opportunities for technical innovations and enhancements for MMG ensuring that the applications and systems utilized are consistent with professional standards of best clinical practice.*This Provider Informaticist I position will be based in the Baltimore area and is focused on supporting ambulatory Oncology. Ideal candidate will be an RN with Oncology experience. *Primary Duties and ResponsibilitiesAssists in establishing and maintaining a therapeutic and safe environment that facilitates and supports the framework for professional clinical practice based upon evidence-based practice in order to achieve quality patient outcomes.Utilizes approaches and strategies in collaboration with the healthcare team that support and optimize patient care outcomes that are based on the interdisciplinary plan of care.Functions as a facilitator and innovator for state-of-the-art clinical care with direct involvement in implementing and evaluating new techniques and equipment for safety cost-effectiveness and benefits related to clinical practice.Serves as a subject matter expert and contributes to the evolving knowledge base related to health informatics. Identifies the informational and computer technology requirements of clinicians to augment the work clinicians do by encompassing patient care education administration and research.Evaluates and revises existing clinical information systems. Analyzes designs and implements clinical information systems and processes based on customer requirements. Provides analysis and advanced support including hardware maintenance troubleshooting component replacement and repair system monitoring validation and the installation and maintenance of software.Assesses and analyzes data to identify practice environment and patient care issues and develops appropriate programs and change processes to improve clinical practice. Develops and implements educational strategies to promote computer literacy within the medical group. Develops training plans to implement new technology within clinical areas.Engages in external and internal formal and informal teaching to clinicians and other health disciplines as required. Collaborates in planning educational activities in accordance with national standards as appropriate.Works collaboratively within interdisciplinary healthcare team to seek and utilize information (including evidence-based practice/research findings) to develop implement and support organizational objectives patient care standards and quality of care.Establishes develops and maintains effective relationships working agreements and quality partnerships within the shared decision-making model and within the model of care to ensure quality patient care across the continuum and to secure resources to support evidence based patient care.Maintains knowledge of current trends and developments in the field of Health Informatics through a variety of professional activities including but not limited to reading the appropriate literature and attending related seminars and conferences. Pursues continuous scholarly growth by engaging in scholarly activity such as innovative program work research papers at regional or national conferences publications and additional graduate work.Works as the MMG liaison and project manager for information system initiatives. Recommends and manages the interventions to increase acceptance and adoption of clinical applications to encourage the use of information technology in the provision of patient care. Evaluates and ensures compliance and consistency of use of business and clinical applications.Performs business process analysis needs assessment and cost/benefit analysis in an effort to align information technology solution with business initiatives.Ensures and promotes compliance with unit divisional and hospital policies and procedures Department of Health Joint Commission and other regulatory standards and takes corrective action when deficiencies occur.Guides and facilitates the development and modification of performance improvement planning and activities. Documents existing processes within MMG to establish a baseline for the development of improvements. Collaborates with and assists MMG end users and Information Systems to make decisions about how data will be displayed and accessed. Prepares reports maintains records and compiles statistics as required.Integrates evidence into all clinical informatics and education ...,https://click.appcast.io/t/lRQ3e5TQW3gR2gqiJIHbAfmhDzvb0JFU3s3Iu0hHf3Wkk8pTFLGHD6EvFtISwPb_,"Informatics, Registered Nurse | RN, Sponsored",Remote Nurse Connection,2026-04-20T10:49:36.979941
RN Case Manager PRN,Memorial Health University Medical Center,2026-04-16,"Savannah, GA",On-site,Regular | Perm Employee,Regular | Perm Employee,ON-SITE,,"IntroductionDo you have the PRN career opportunities as an RN Case Manager PRN you want with your current employer? We have an exciting opportunity for you to join Memorial Health University Medical Center which is part of the nation's leading provider of healthcare services, HCA Healthcare.BenefitsMemorial Health University Medical Center, offers a total rewards package that supports the health, life, career and retirement of our colleagues. The available plans and programs include:Comprehensive medical coverage that covers many common services at no cost or for a low copay. Plans include prescription drug and behavioral health coverage as well as telemedicine services and free AirMed medical transportation.Additional options for dental and vision benefits, life and disability coverage, flexible spending accounts, supplemental health protection plans (accident, critical illness, hospital indemnity), auto and home insurance, identity theft protection, legal counseling, long-term care coverage, moving assistance, pet insurance and more.Fertility and family building benefits through ProgynyFree counseling services and resources for emotional, physical and financial wellbeingFamily support, including adoption assistance, child and elder care resources and consumer discounts401(k) Plan with a 100% match on 3% to 9% of pay (based on years of service)Employee Stock Purchase PlanRetirement readiness and rollover services and preferred banking partnershipsEducation assistance (tuition, student loan, certification support, dependent scholarships)Colleague recognition programTime Away From Work Program (paid time off, paid family leave, long- and short-term disability coverage and leaves of absence)"">Memorial Health University Medical Center has provided quality healthcare services since 1955, giving patients access to highly-trained physicians and advanced technology. Our600+ bed hospital is one of the region's leading acute care facilities that serves 35 counties across southeast Georgia and southern South Carolina. Located in Savannah, Georgia, we are a regional referral center for heart care, cancer care, trauma care, children's care, high-risk pregnancies and high-risk newborn care. Our hospital includes the region's only Level I trauma center and children's hospital, as well as the Savannah campus of Mercer University School of Medicine.At Memorial Health, our care like family culture extends to our patients, our people and our community. We are committed to each other because when we join together, our patients are cared for in the safest and most compassionate way.HCA Healthcare has been recognized as one of the World's Most Ethical Companies by the Ethisphere Institute more than ten times. In recent years, HCA Healthcare spent an estimated $3.7 billion in cost for the delivery of charitable care, uninsured discounts, and other uncompensated expenses.""Bricks and mortar do not make a hospital. People do.""- Dr. Thomas Frist, Sr.HCA Healthcare Co-FounderIf you are looking for an opportunity that provides satisfaction and personal growth, we encourage you to apply for our RN Case Manager PRN opening. We review all applications. Qualified candidates will be contacted for interviews. Unlock the possibilities and apply today!We are an equal opportunity employer. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status",https://click.appcast.io/t/0q7TZ10XbeQrpxmTrkCBzEmgZDqAsbv2c3RP2llZQmlgIKNnx9Z4M52IxroE4zGBPx85kH0KgCF8stdLOEHu3A==,"Case Management | Care Management, Entry Level, Registered Nurse | RN, Sponsored",Remote Nurse Connection,2026-04-20T10:49:37.073741
Registered Nurse Case Manager,The Woman's Hospital of Texas,2026-04-16,"Houston, TX",On-site,Regular | Perm Employee,Regular | Perm Employee,ON-SITE,,"Do you want to join an organization that invests in you as a(an) Registered Nurse Case Manager? At The Woman's Hospital of Texas, you come first. HCA Healthcare has committed up to $300 million in programs to support our incredible team members over the course of three years.Job Summary and QualificationsAs a Case Manager, your role will be to support patients and families through every step of their care journey. You will coordinate services, connect resources, and develop care plans that reflect each patient's unique needs. By partnering with physicians, nurses, and department leaders, you will help ensure safe transitions, clear communication, and consistent quality across the continuum of care.Your responsibilities will include:Guiding patients and families through program orientation, explaining the rehabilitation philosophy, Medicare and insurance benefits, discharge criteria, and patient rightsCoordinating education for patients, families, and caregivers to encourage participation in treatment planning, goal discussions, and family conferencesDeveloping and implementing individualized treatment plans that reflect the patient's strengths, needs, and personal recovery goalsCompleting psychosocial assessments and discharge planning evaluations, clearly documenting findings and communicating needs across the care teamCollaborating closely with the Rehab Program Director, Facility Case Management Director, and interdisciplinary team to ensure seamless, patient-centered carePromoting HCA Healthcare's values of compassion, respect, and excellence through every patient and family interactionWhat qualifications you will need:Associates or BSNCurrent licensure in Texas as a Registered NurseBenefitsThe Woman's Hospital of Texas, offers a total rewards package that supports the health, life, career and retirement of our colleagues. The available plans and programs include:Comprehensive benefitsfor medical, prescription drug, dental, vision, behavioral health and telemedicine servicesWellbeing support,including free counseling and referral servicesTime away from workprograms for paid time off, paid family leave, long- and short-term disability coverage and leaves of absenceSavings and retirement resources, including a 401(k) Plan with a 100% match on 3% to 9% of pay (based on years of service), Employee Stock Purchase Plan, flexible spending accounts, preferred banking partnerships, retirement readiness tools, rollover support and financial wellbeing counselingEducation supportthrough tuition assistance, student loan assistance, certification support, dependent scholarships and a partnership with Galen College of NursingAdditional benefitsfor fertility and family building, adoption assistance, life insurance, supplemental health protection plans, auto and home insurance, legal counseling, identity theft protection and consumer discounts"">The Woman's Hospital of Texas,our care philosophy is Woman First. It's in our name, and it's in our founding mission. Our420+ bed hospitalwas founded in 1976 by 29 physicians who recognized a need in Houston for a facility focused solely on women in all stages of life. We were thefirst women's hospital in Houston and first facility in Texas dedicated to the health of women and newborns. Today, we are the state's premier facility dedicated to the health of women and children offering expertise and an outstanding level of care in breast health, imaging, gynecology, minimally invasive surgery, infertility, obstetrics, high-risk pregnancy, and pediatrics. We deliver 800+ babies a month, more than any other hospital in Texas, and care for more multiple births than any other hospital in the region. Our Level IV NICU provides the highest level of care for premature babies and we have the area's only March of Dimes NICU Family Support program. As a member of HCA Houston Healthcare, the most comprehensive healthcare provider in the region, we are a part of a network that delivers stronger, smarter and more accessible care to women than any other medical system across the Houston area.HCA Healthcare has been recognized as one of the World's Most Ethical Companies by the Ethisphere Institute more than ten times. In recent years, HCA Healthcare spent an estimated $3.7 billion in cost for the delivery of charitable care, uninsured discounts, and other uncompensated expenses.""Good people beget good people.""- Dr. Thomas Frist, Sr.HCA Healthcare Co-FounderWe are a family 270,000 dedicated professionals! Our Talent Acquisition team is reviewing applications for our Registered Nurse Case Manager opening. Qualified candidates will be contacted for interviews.Submit your resume today to join our community of caring!We are an equal opportunity employer. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",https://click.appcast.io/t/xDGFhYnI1H150JW5QlW4AGKyd8PieR79IHJ-iaSunKtdgg8_wnmXJpGdhHX3J5da,"Case Management | Care Management, Entry Level, Registered Nurse | RN, Sponsored, Women's Health",Remote Nurse Connection,2026-04-20T10:49:37.262612
"Clinical Specialist I, CPT - Abilene, TX",Abbott,2026-04-13,"Abilene, Texas, United States",Remote,Regular | Perm Employee,Regular | Perm Employee,"Local or Regional Travel, Remote with Travel","$61,300.00 - $122,700","Abbott is a global healthcare leader that helps people live more fully at all stages of life. Our portfolio of life-changing technologies spans the spectrum of healthcare, with leading businesses and products in diagnostics, medical devices, nutritionals and branded generic medicines. Our 115,000 colleagues serve people in more than 160 countries.JOB DESCRIPTION:Clinical Specialist I, CPT - Abilene, TXWorking at AbbottAt Abbott, you can do work that matters, grow, and learn, care for yourself and family, be your true self and live a full life. You'll also have access to:Career development with an international company where you can grow the career you dream of.Employees can qualify for free medical coverage in our Health Investment Plan (HIP) PPO medical plan in the next calendar yearAn excellent retirement savings plan with high employer contributionTuition reimbursement, the"" target=""_blank"" rel=""noopener noreferrer"">FreeUeducation benefit - an affordable and convenient path to getting a bachelor's degree.A company recognized as a great place to work in dozens of countries around the world and named one of the most admired companies in the world by Fortune.A company that is recognized as one of the best big companies to work for as well as a best place to work for diversity, working mothers, female executives, and scientists.NeuromodulationOur Neuromodulation business includes implantable devices compatible with mobile technology to help people who suffer from chronic pain and movement disorders. These non-opioid therapies allow us to provide interventional pain therapy to patients throughout the pain continuum.The OpportunityOur team is actively recruiting for aClinical Specialist I, CPTin Abilene, TX.As a member of the clinical support team, is responsible for providing technical clinical expertise and support of the sales process to colleagues, current customers and/or potential customers. Works under general direction with clinical and sales teammates to identify and capitalize on sales opportunities by creating competency, comfort, and expertise with all Abbott Chronic Pain Therapies among physicians, support staff and customers within assigned geography. Performs work that involves a high degree of independence. Exercises independent judgment in planning, organizing, and performing work. Seeks to continually improve territory efficiency.What You'll Work OnProvides technical, clinical, and programming assistance, primarily in support of 1-2 Territory Manager(s).Assist Territory Managers in after-hours call support and activities.Integrates into all accounts, builds trust and relationships, and establishes strong rapport with customers.Proficient in complex programming, case support.Works seamlessly with Territory Manager(s) allowing them increased selling time.Will foster high trust relationships with customers, including the regional team members.Will begin to conduct PCP work and educational in services, as directed.As directed by sales manager, contacts, visits, and engages clients and potential clients in the Company's products and addresses any client questions and concerns.Provides medical professionals with sales support, information, and training on the use of Company products and with staff education, in-services, and technicaltroubleshooting.Develop and maintain an in-depth knowledge of assigned accounts and customers to include competitor activity.Conducts evaluations and develops sales strategies for capital equipment opportunities within accounts.Collects and studies information about new and existing products and monitors competitor sales, prices, and products.Provide feedback to providers both within operating room setting and outside operating room setting on the directions for use specific to implantable devices.May attend trade shows where new products and technologies are showcased and conferences to meet other sales representatives and clients and discuss new product developments.Uses clinical expertise to identify customer training and in-service needs with the goal of increasing customer usage, comfort and understating of all Abbott Chronic Pain Therapies product line.Complies with U.S. Food and Drug Administration (FDA) regulations, other regulatory requirements, Company policies, operating procedures, processes, and task assignments.Provides sales support, clinical in-services, training, and guidance to current or potential customers.Maintains positive and cooperative communications and collaboration with all levels of employees, customers, contractors, and vendors.Performs other related duties and responsibilities, on occasion, as assigned.Ability to travel 25% within assigned region and/or outside assigned region.Required QualificationsAssociates Degree or technical certification; preferred Bachelor's Degree.1 - 2 years' work experience, strong preference collaborating with patients in clinical setting.The ability to communicate, understand and educate clinical data in the C...",https://abbott.wd5.myworkdayjobs.com/abbottcareers/job/United-States---Texas---Abilene/Clinical-Specialist-I--CPT---Abilene--TX_31147339-2,"Biotech | Health Tech | Medical Device, Clinical Consultant, Entry Level, Licensed Practical Nurse | LPN | LVN, Registered Nurse | RN, Sales",Remote Nurse Connection,2026-04-20T10:49:37.357750
Telephonic Nurse Practitioner - Ohio License Required,UnitedHealth Group,2026-04-13,,Remote,Regular | Perm Employee,Regular | Perm Employee,Remote,"$109,500 - $164,000","$10,000 Sign-on Bonus for External CandidatesTelephonic After-Hours Call - Evenings, Nights & Rotating Weekends RequiredFull-Time (40 Hours)Optum Home & Community Care,part of the Optum family of businesses, is creating something new in health care. We are uniting industry-leading solutions to build an integrated care model that holistically addresses an individual's physical, mental and social needs - helping patients access and navigate care anytime and anywhere. As a team member of our Optum team, together in an interdisciplinary care environment, we help patients navigate the health care system and connect them to key support services. This preventive care can help patients stay well at home. We're connecting care to create a seamless health journey for patients across settings. Join us to startCaring. Connecting. Growing together.The Telehealth Urgent Care program is a comprehensive integrated care delivery program. The National On Call advanced practice clinician (APC) is responsible for providing telephonic/telehealth care and direction to patients, caregivers and facility staff providing 24/7 coverage including holidays.In this remote role you will provide virtual care for patients in various settings. This excellent opportunity affords a collaborative role bringing enormous satisfaction in the care and comfort of our patients. In this role you will have the ability to achieve work life balance. Optum is transforming care delivery with innovative and personal care. As one of the largest employers of APCs, Optum offers unparalleled career development opportunities.Scheduling:This is a Full Time, work from home position requiring various shift coverage with a mix of weekday, weeknights, weekend, and holiday coverage. While shift times can vary, we provide coverage to members 24/7 including all company recognized holidays.Flexibility and the ability to adapt are a must as you will cross cover multiple markets and teamsAvailability and Coverage expectations for this role24/7 coveragePosition requires a minimum commitment of 40 hours per weekEvery other weekend coverage between 8-12 hour shifts covering both day and night shifts is required based on business needsExpectations that your are working or have approved PTO for 26 weekends a year. Each FT/PT employee is eligible to have up to 6 weekend shifts a year for PTOUnapproved time away/Unpaid Time Off will result in need to add additional weekend shift to your schedule based on needHolidays are required for all APCs on a rotation basisHoliday scheduling is completed at the beginning of the year for advanced planning. Holiday coverage is provided beginning at 5pm, the end of the last business day, to 8am of the resumption of business hoursPrimary Responsibilities:Available on provided telephonic platform, both taking and placing calls to coordinate and manage care for members between care givers, facilities, hospitals, primary care providers and the Optum field colleaguesAvailable to use video platform based on clinical needWorking hours should be performed in a secure location as patient privacy is requiredUtilize EMR proficiently to provide acute care to members during all shifts and holiday hoursCare DeliveryDeliver cost-effective, quality care to membersManage both medical and behavioral, chronic, and acute conditions effectively, and in collaboration with a physician or specialty providerPerform comprehensive assessments and document findings in a concise/comprehensive manner that is compliant with documentation requirements and Center for Medicare and Medicaid Services (CMS) regulationsResponsible for ensuring encounter is documented appropriately to support the diagnosis at that visitThe APC is responsible for ensuring that all quality elements are addressed and documentedUtilizes evidenced based practice guidelinesMust attend and complete all mandatory educational and MyLearning training requirementsCare CoordinationCoordinate care as members transition through different levels of care and care settingsMonitor the needs of members and families while facilitating any adjustments to the plan of care as situations and conditions changeReview orders and interventions for appropriateness and response to treatment to identify the most effective plan of care that aligns with the patients' needs and wishesAddress and be able to have advanced care plan conversations with members and familiesEvaluate the plan of care for cost effectiveness while meeting the needs of members, families, and providers to decrease high costs, poor outcomes and unnecessary hospitalizationsProgram Enhancement Expected BehaviorsThis is a virtual patient facing role that requires excellent customer service to all parties including members/families, facilities, the entire interdisciplinary care team (PCPs/specialists) and Optum staffRegular and effective communication with internal and external parties including physicians, patients, key decision-makers, nursing facilities, field ...",https://uhg.taleo.net/careersection/10000/jobdetail.ftl?job=2355394&lang=en,Regular | Perm Employee,Remote Nurse Connection,2026-04-20T10:49:37.464179
UVA Health Virtual Care Clinic - Nurse Practitioner - Autonomous License - Virginia,UVA Health,2026-04-13,,Remote,Regular | Perm Employee,Regular | Perm Employee,Remote,,"UVA Health is seeking a full-time autonomous licensed Nurse Practitioner to support our new Virtual Care Clinic in the state of Virginia.Position DetailsSchedule:32 patient-facing hours per weekplus8 hours of administrative time (total 40 hours).Coverage:Three providers will rotate to cover all seven days of clinic operations.Flexibility is essential to success in this role.Experience:Candidates must have experience working with patients 2 months of age and older.Care Location Requirements:Providers mustreside in Virginiaanddeliver care exclusively from within the state.Technology Requirements:Must havereliable high-speed internet.Computer equipment will be provided.Job SummaryResponsible for provision of Advanced Practice Provider services, including assessment and management of patients across all clinical settings, (examples: ambulatory clinic, hospital, assisted living facility, skilled nursing facility/nursing home, ambulatory surgery center, and community settings), within the scope of licensing, training, and credentialing dependent on specialty.Works in conjunction with the medical director, administrative management, nursing and other interprofessional team members to facilitate patient care and management throughout the health care system.* Exercises independent judgment in the assessment, diagnosis and initiation of medical processes and procedures commensurate with training and experience, as credentialed by UVA Health System.* Performs and documents comprehensive health histories and physical assessments, to include initiation of CPR or other appropriate emergency therapy as needed.* Formulates diagnoses, identifies problems and health risk profiles, documents and clearly communicates with other members of the health care team.* Performs, orders, and interprets diagnostic studies, such as x-rays and laboratory tests, in consultation with peers and colleagues.* Performs procedures within scope of practice and UVA Health System credentialing and privileges.* Orders medications, treatments and therapies in accordance with Virginia Prescriptive regulations.* Requests consultation and initiates referrals to other health care providers, including specialists when and if needed.* Evaluates and analyzes patient responses to the disease process and/or therapeutic, diagnostic interventions.* Provides information, education and support to patients/families regarding disease processes and treatment plans (diagnostic procedures, medications and treatments), thus facilitating communication between patients/families and the health care team.* Manages patients in accordance with established UVA Medical Center and UVA UPG policies and procedures.* Reports births, deaths, outbreaks of communicable diseases and other information critical to the patient's and/or the public's health as required by legal or governmental authorities, in a timely manner.* Meets quality standards as determined by the Medical Director and/or UVA Health System.* May serve on select committees as needed.* May participate in the clinical experience of students (graduate/post graduate advanced practice, nursing, and medical students), interns, and residents, as appropriate.* Participates in group, peer and other review activities as requested.* Prepares and attends to all reports, claims, and correspondence necessary or appropriate to the performance of professional services.* Promotes the professional practice of the advanced practice group by serving as a clinical resource to nursing, medical and allied health care practitioners.* Follows policies and procedures, including those of UPG, UVA Medical Center, CMS and other contracted payers with which the entity may contract.* Accurately assigns Current Procedural Terminology (CPT) and International Classification of Diseases (ICD-10), codes.* Updates practice through continuing education by attending conferences, rounds, reports, lectures, journal clubs and regional/national professional conferences.* Seeks professional development and growth opportunities that enhance professional practice through formal and informal activities including developing and presenting educational programs.* Performs other duties as assigned that are commensurate with professional service normally and customarily provided by a licensed independent provider.MINIMUM REQUIREMENTSNurse Practitioner must have autonomous licenseEducation: Graduate of an accredited graduate school of nursing with a master's degree.Experience: At least three years of experience as a nurse practitioner is requiredLicensure: License or license eligible as an Advance Practice Provider (Nurse Practitioner) as set forth by the state of Virginia.If Nurse Practitioner, license to Practice as a Registered Nurse in the Commonwealth of Virginia is required.Must demonstrate and maintain all credentialing and licensing requirements of UVA Health System, the Virginia Board of Medicine or the Virginia Board of Nursing, and appropriate certifying bodi...",https://careers.uvahealth.org/us/en/job/R0078371/UVA-Health-Virtual-Care-Clinic-Nurse-Practitioner-Autonomous-License-Virginia,"Advanced Practice Nurse, Triage | Telehealth",Remote Nurse Connection,2026-04-20T10:49:37.554981
