job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
RN UTILIZATION REVIEW - RELOCATION OFFERED!,Medstar Health,2026-07-30,Remote,Hybrid,PRN/Per Diem,Days,"Must Be Licensed In: Compact, Maryland","$89,065 - $162,801 Salary",**Must be local to the DC/MD region with acute Utilization Review RN experience** General Summary of Position Conducts admission concurrent and retrospective case reviews to ensure appropriate admit status and level of care by utilizing the nationally approved guidelines. Collaborates with medical staff and ancillary hospital disciplines to ensure high-quality patient care in the most efficient way. Primary Duties and Responsibilities Conducts admission concurrent and retrospective case reviews to meet hospital objectives of high-quality patient care in the most efficient way. Strives to meet the department goals adheres to organizational policies procedures and quality standards. Complies with rules and regulations set forth by the governmental and accrediting agencies. Collaborates with medical staff physician advisor social workers and other ancillary hospital disciplines to meet patients' health care needs in the most cost-effective way. Performs patients' medical record reviews document pertinent information and communicate with third party payors in a timely fashion to ensure proper hospital reimbursement and eliminate unnecessary denials. Implements strategies to avoid potential denials by communicating with all the key stakeholders including attending physician. If necessary non-coverage ABN MOON letters and other appropriate documents as per organizational governmental and accrediting organizations policies and regulations. Actively participates in IDRs Length of Stay and other meetings as per hospital policies. Identifies potential risks pertaining to patients' care and communicates with appropriate hospital discipline including risk management quality safety and infection control. Serves as a resource to the health care team by educating the health care team through in-services staff meetings and formal educational settings in areas of utilization management. Demonstrate current knowledge of State and Federal regulatory requirements as it pertai,https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-07-31T11:30:03.823957
TELEPHONE TRIAGE NURSE-CARE ON CALL,,2026-07-30,Remote,Remote,Part-time,,"Must Be Licensed In: Compact, Delaware",$0 - $0 Salary,"Nemours Children's Health is seeking an experienced pediatric telephone triage nurse to support our primary care practices in Delaware, Pennsylvania and Florida. This is a fully remote position that requires every other weekend and every other holiday. This is a part time (0.5 FTE) role that will be 20hr/wk). Hours for the role range from: Weekdays: 7:00am-5pm (D) 4:00pm-12am (AH) Overnight 12:00pm-8:30am *No permanent night shifts are included for this role, but must be available to cover up to 3 overnight shifts per year Weekends: 7:00am-3:30pm 3:30pm-12:00am Overnight 12:00pm-8:30am Primary Function The Triage Nurse role provides provide primary care patients telephone access to a highly skilled and trained registered nurse who accurately answers their questions and addresses their medical concerns during hours when the primary care offices are open. To provide first line response to patient questions and concerns with escalation to the primary care offices when necessary. To ensure continuity of care, communicates the patient's condition and plan of care to other health team members. Essential Functions: Accurately assesses each patient's condition by actively listening to callers and asking probative questions. Identifies emergent situations and effectively transfers life threatening calls to appropriate agencies per protocol. Provides appropriate and courteous telephone advice including plan of care and patient education to callers according to approved protocols. Appropriately and accurately documents initial and ongoing telephone conversations with documentation being completed immediately after the call ends. Places outbound follow up calls to caregivers as needed. Accurately communicates information to physician on call as needed either over the telephone or by routing the necessary information to the physician through EPIC. Works autonomously while adhering to organizational standards and core values. Attends and participates",https://app.nursefern.com,Triage,NurseFern,2026-07-31T11:30:05.927767
"ADVICE RN, MIST, WORK FROM HOME, PART TIME",Sutter Health,2026-07-30,Remote,Remote,Part-time,,"Must Be Licensed In: State Of Residency, California",$38.87 - $54.42 Hourly,"MIST Registered Nurse (RN) - Position Summary The Multidisciplinary Inbasket Support Team (MIST) Registered Nurse is a highly skilled ambulatory care nurse who provides comprehensive, remote clinical support to primary care patients and providers across Sutter Health. Working entirely in a virtual environment, MIST RNs deliver telephonic and electronic care using Epic and My Health Online (MHO), serving as an extension of primary care practices while ensuring patients receive timely, safe, and evidence-based care. MIST RNs assess patient symptoms and concerns through telephone encounters and secure electronic messaging, utilizing the nursing process, clinical judgment, physician collaboration, and Sutter Health-approved telephone triage guidelines and protocols to determine the appropriate level of care, provider, and timing for each patient's needs. They play a critical role in improving patient access by directing patients to the right care, with the right provider, at the right time. In addition to telephone triage, MIST RNs manage electronic in-basket messages, coordinate care across ambulatory and acute care settings, facilitate prescription renewal workflows in collaboration with licensed providers, identify appropriate hospital and community resources, coordinate referrals and consultations, and perform nursing follow-up to support continuity of care and positive patient outcomes. As integral members of the primary care team, MIST RNs partner closely with physicians, advanced practice providers, clinic staff, and interdisciplinary teams to manage patient communications within the electronic medical record, optimize workflow efficiency, and ensure high-quality, patient-centered care. Success in this role requires strong clinical assessment skills, exceptional communication, independent decision-making, proficiency in Epic, and the ability to thrive in a collaborative, fully remote work environment while managing multiple priorities in a fast-paced setting.",https://app.nursefern.com,Triage,NurseFern,2026-07-31T11:30:08.016133
NURSE EDUCATOR & QUALITY ASSURANCE SPECIALIST (CONTRACTOR),,2026-07-30,Remote,Remote,Full-time,Days,"Must Be Licensed In: State Of Residency, Any State, United States",$0 - $0 Salary,"We are seeking a clinically experienced and detail-oriented Nurse Educator & Quality Assurance Specialist (Contractor) to support provider education and ensure high-quality clinical documentation and consults across our care delivery ecosystem. This contract role will focus on educating our interdisciplinary provider network - including physicians, nurse practitioners, nurses, and medical assistants - on best practices, documentation standards, and evolving clinical workflows. In parallel, you will conduct clinical quality reviews of telehealth consults and documentation to promote consistency, safety, and regulatory compliance. Education & Training: Deliver onboarding, orientation, and skills training for new clinical team members across multiple roles. Create and update training resources (e.g., presentations, SOPs, job aids) for internal use. Conduct periodic refresher trainings or workshops based on emerging trends or observed gaps. Assist with provider questions regarding workflows, documentation, or standards of care. Collaborate with operations, compliance, and clinical leadership to ensure training materials are aligned with current practice and regulatory expectations Quality Assurance & Documentation Review: Perform retrospective chart reviews of provider consults, documentation, and care notes. Evaluate documentation for clinical accuracy, completeness, professionalism, and adherence to internal protocols and external standards (e.g., CMS, HEDIS, HIPAA)/ Identify patterns in documentation deficiencies or clinical deviations and flag opportunities for training or system improvements. Support the implementation of quality initiatives and feedback loops for continuous improvement Required Qualifications: Registered Nurse (RN) or APP (NP/PA) with active, unrestricted license in the U.S. Minimum of 5 years of clinical experience, with at least 2 years in an education, quality, or supervisory role. Experience with telehealth, outpatient, and diagnostic care s",https://app.nursefern.com,Education,NurseFern,2026-07-31T11:30:10.157721
REMOTE TRIAGE REGISTERED NURSE (RN) - PATIENT ACCESS AND CARE TEAM PT,Advocate Health Care,2026-07-30,Remote,Remote,Part-time,"Days, Evenings, 8hr shifts, 10hr shifts, Nights","Must Be Licensed In: Compact, State Of Residency, Wisconsin",$35.5 - $53.25 Hourly,"Schedule: Part-time, either 3 (10 hour) shifts or 4 (8 hour) shifts. Day hours available. Every fourth weekend and holiday rotation. **Candidate MUST have 2+ years' acute care experience (ED, Urgent Care, some ICU and Med/Surg will be considered) is required within the last 4 years to be considered.** Due to complex requirements, remote work is NOT permitted from the following states: CA, CO, CT, HI, MA, MD, MN, NJ, NY, OR, RI, VT, WA Schedule: Part time position (30 or 32 hours) Start times mornings 8a,9a or 10a, PMs 12p, 1p, 2p or later 8 hour or 10 hour shifts are available for different shifts MUST be available to work every 4th weekend and holiday rotation Major Responsibilities: Uses the nursing process and guidance of established protocols to assess the needs of the patient telephonically including the patient, guardian, or family in the conversation when necessary. Determines most appropriate level of care needed, provides detailed education, establishes a plan of care including interventions, and communicates follow up instructions to the patient. Escalates and collaborates with the appropriate on call provider when additional guidance is needed. Prioritizes patient interactions by acuity and need considering all available information and resources. Applies evidence-based practice to deliver patient care. Implements strategies to reduce patient risk and increase patient safety. Assesses patient and family readiness to learn and individualizes the approach as necessary. Works collaboratively to develop strategies to meet the learning needs of the patient and family. Supports shared governance activities and initiatives to improve processes and patient outcomes. Participates in department quality/process improvement initiatives aimed at enhancing the patient care experience. Participates in professional activities which contribute to personal professional development and the development of others. Seeks opportunities to be taught, coached",https://app.nursefern.com,Triage,NurseFern,2026-07-31T11:30:12.256721
"ENGAGEMENT CENTER TRIAGE RN, FCP - PATIENT ENGAGEMENT CENTER (PART TIME)",Froedtert Health,2026-07-30,Remote,Remote,Part-time,,"Must Be Licensed In: Compact, Wisconsin",$0 - $0 Salary,"Location: US:WI:MENOMONEE FALLS at our WOODLAND PRIME 400 facility. This job is REMOTE. FTE: 0.600000 Standard Hours: 24.00 Shift: Shift 1 Shift Details: Holidays: Weekends: Job Summary: The Nurse Triage Registered Nurse is a practitioner who is responsible for assessing, planning, implementing, and evaluating care for an identified group of patients within the Froedtert and MCW Patient Engagement Center. Responsibilities may include triage (telephone based), providing patient and family education, managing test results, coordinating patient care needs, medication refills and other tasks as assigned from a clinical capacity. Customer-focused and friendly communication skills will provide an exceptional experience and set the stage for patient preference and loyalty to Froedtert & The Medical College of Wisconsin. Competencies may include, Nurse triage training, Other duties as assigned. The Nurse Triage Registered Nurse job description is adapted from the ANA Nursing: Scope and Standards of Practice, 2nd Edition (2010), the AAACN Scope and Standards of Practice for Professional Telehealth Nursing, 5th Edition (2011), and the AAACN Scope and Standards of Practice for Professional Ambulatory Care Nursing, 8th Edition (2010). EXPERIENCE DESCRIPTION: Two years of clinical experience is required. One year of RN experience or nursing student clinical rotation experience may be considered. Three to five years of clinical nursing experience in an applicable specialty. EDUCATION DESCRIPTION: Professional knowledge of nursing theory and practice at a level normally acquired through completion of education at an accredited School of Nursing in order to be eligible for licensure as a Registered Nurse is required. Bachelor's Degree in Nursing is preferred. TRAINING DESCRIPTION: Preferred proficiency with Epic Nurse Triage Software and call center technology. SPECIAL SKILLS DESCFRIPTION: Expert communication skills, oral and written required. Proven ability to multi",https://app.nursefern.com,"Case Management (CM), Triage",NurseFern,2026-07-31T11:30:14.347301
UTILIZATION REVIEW RN - FULL-TIME - REMOTE,Providence,2026-07-30,Remote,Remote,Full-time,Days,Must Be Licensed In: California,$57.28 - $88.92 Hourly,"ReqID: 443243 Company: Providence Job Category: Health Information Management Shift: Day Schedule: Full time Work Location: Providence System Offices Discovery Park-Irvine Utilization Review RN - Remote. This position is Full-time and will work 8-hour, Day shifts. Provide prospective, retrospective, and concurrent utilization reviews for our Southern CA ministries. Conduct clinical reviews and review medical records daily during admission for all payers, as required by the health plans. This role requires a strong clinical background combined with well-developed knowledge and skills in Utilization Management, medical necessity, and patient status determination. The Utilization Management RN must effectively and efficiently manage a diverse workload in a fast-paced, rapidly changing regulatory environment, demonstrating excellent negotiation, communication, problem-solving, and decision-making skills. Providence caregivers are not simply valued - they're invaluable. Join our team at Providence California Regional Services and thrive in our culture of patient-focused, whole-person care built on understanding, commitment, and mutual respect. Your voice matters here, because we know that to inspire and retain the best people, we must empower them. Required Qualifications: Associate's Degree in Nursing. Upon hire: California Registered Nurse License. 2 years' experience working in a remote UR environment or working as an acute hospital case manager. Preferred Qualifications: Bachelor's Degree in Nursing. Master's Degree in Nursing. Experience working with Interqual guidelines. Experience in a multi-hospital and/or integrated healthcare system. Why Join Providence? Our best-in-class benefits are uniquely designed to support you and your family in staying well, growing professionally, and achieving financial security. We take care of you, so you can focus on delivering our Mission of caring for everyone, especially the most vulnerable in our communities.",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-07-31T11:30:16.427266
RN CONCIERGE CARE MANAGER (MATERNITY/NICU),BlueCross BlueShield of South Carolina,2026-07-30,Remote,Remote,Full-time,Days,Must Be Licensed In: South Carolina,"$57,790 - $110,388 Salary","We are currently hiring for an RN Concierge Care Manager to join BlueCross BlueShield of South Carolina. In this role as an RN Concierge Care Manager, you will provide care management services to more than 2 million members in South Carolina and nationally, administer complex, high-touch concierge case management for members identified into specialized programs such as high-risk maternity, NICU, ESRD, Cancer, Palliative Care or Behavioral Health, identify risks and provides outreach services to facilitate the coordination of healthcare services and gap closure, and provide individualized care plans to ensure cost-effectiveness, overall care satisfaction, and improved quality of life. Description Location This position is full-time (40 hours/week) Monday-Friday from 8:00am-5:00pm EST and will be fully remote. To work from home, the candidate must have high-speed (non-satellite) internet and a private, secure home office. The position will be fully remote on a desktop computer to provide highly interactive case management to assigned members. Members will include those with chronic or high-risk conditions and those who are admitted to inpatient care. You will educate and guide members through prior authorizations and understanding the need to adhere to medications and the plan of care. Most interactions will be by phone and through our messaging system, perfect for those who love case management and improving the lives and medical outcomes of members while working in your own home office. To aid in your consideration, please attach a copy of your current RN license, or include your RN license number on your resume. What You'll Do: Directs day-to-day, high-touch member management to include implementation of program goals, coordination of treatment plans and benefit coordination for high-risk patient populations and/or those with complex conditions. Coordinates clinical services with external sources to include: providers, vendors, facilities, social workers/",https://app.nursefern.com,Case Management (CM),NurseFern,2026-07-31T11:30:20.599422
RN DIGITAL ONCALL CONNECT,,2026-07-30,Remote,Remote,Full-time,"12hr shifts, Nights","Must Be Licensed In: Illinois, Michigan",$34.25 - $51.13 Hourly,"OSF HealthCare is dedicated to provide Mission Partners with a comprehensive and market-competitive total rewards package that includes benefits, compensation, recognition and well-being offerings that focus on the whole person and engage with their current stage of life and career. Click here to learn more about benefits and the total rewards at OSF. Pay range for this position is $34.25 - $51.13/hour. This position also includes a $4.00/hr night differential and a stackable $3.25/hr weekend differential. Actual pay is based on years of licensure. This is an Hourly position. Remote: This is a remote-working position at the discretion of leadership after training and orientation are completed. Overview POSITION SUMMARY: The RN Digital Care provides digital care to a diverse population of patients across OSF through technology across a variety of environments. The Digital Care RN provides patient care that includes comprehensive symptom assessment, patient education, preventative care, acute psychosocial support, and timely individualized age and developmentally appropriate care for the patients. Utilizes critical thinking, evidenced-based care and clinical decision support to guide practice. Performs ongoing communication and works to promote quality of care through collaboration with all care team members, patients and families. Acts as a patient advocate and resource to other health care providers. The RN demonstrates service excellence and accountability through recognizing the direct relationship between cost-effective and efficient provision of care and services including the impact of access to care. More Information: Connect Discharge Loops, Pediatric Respiratory Virus loop, Complete Care 55+, Remote Patient monitoring, and Adult Respiratory Virus program Qualifications REQUIRED QUALIFICATIONS: Education: Associate degree in nursing Experience: 2 years of recent RN experience. Licensure/ Certification: IL Reg Nurse License and MI Registered",https://app.nursefern.com,Triage,NurseFern,2026-07-31T11:30:22.696196
REMOTE MDS NURSE (RN) - WISCONSIN,Concept Rehab & Engage Consulting,2026-07-24,United States,Remote,Regular | Perm Employee,Regular | Perm Employee,Remote,,"DescriptionREMOTE MDS NURSE (RN) - WISCONSINFull-Time | Work From HomeEngage Consulting is seeking an experienced Registered Nurse (RN) with strong MDS, Case Mix, PDPM, Medicare, Medicaid, and Quality Measure experience to join our growing team.This is a full-time remote opportunity for an RN who enjoys working independently while partnering with skilled nursing facilities to improve reimbursement, maintain regulatory compliance, and support quality resident care.WHAT YOU'LL DO* Complete, review, and audit MDS assessments for accuracy and compliance with CMS and state regulations* Ensure timely completion of MDS assessments and supporting documentation* Analyze Case Mix and PDPM opportunities to maximize reimbursement* Review and improve Quality Measures through accurate assessments and clinical documentation* Partner with interdisciplinary teams to strengthen documentation and reimbursement outcomes* Provide education and support related to MDS processes, reimbursement, and regulatory requirements* Maintain accurate records while meeting deadlines in a remote work environment* Assist with compliance initiatives and reimbursement optimizationWHAT WE'RE LOOKING FOR* Active Wisconsin Registered Nurse (RN) license or active Nurse Licensure Compact (NLC) license* Recent MDS experience in a Skilled Nursing Facility (SNF)* Strong knowledge of PDPM, Medicare, Medicaid, and Case Mix reimbursement* Experience managing Quality Measures* Excellent communication, organization, and critical thinking skills* Ability to work independently in a remote setting* Experience with electronic medical records and MDS softwarePREFERRED* RAC-CT Certification* Multi-facility MDS experienceWHY JOIN ENGAGE CONSULTING?* 100% Remote Position* Full-Time Opportunity* Competitive Compensation* Flexible Work Environment* Supportive and Collaborative Team* Opportunity to work with skilled nursing facilities throughout Wisconsin* Make a meaningful impact on reimbursement, compliance, and resident outcomesIf you're an experienced MDS RN looking for a rewarding remote opportunity where your expertise makes a difference every day, we'd love to hear from you.Apply today and join the Engage Consulting team!",https://recruiting.paylocity.com/Recruiting/Jobs/Details/4360821?utm_source=remotenurseconnection&utm_medium=jobboard,"Entry Level, Long Term Care, MDS | Minimum Data Set, Registered Nurse | RN",Remote Nurse Connection,2026-07-31T11:29:40.095767
