job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
REPRODUCTIVE NURSE,Maven,2026-04-22,Remote,Remote,Full-time,Days,Must Be Licensed In: State Of Residency,,"Maven is looking for a mission-driven, empathetic reproductive/fertility nurse to support our members through virtual care services. As a Maven provider, you will have the opportunity to meet with members across the world, scaling impact and healthcare access nationally. You will be joining a curated provider network spanning 30+ specialties and 350+ subspecialties to deliver holistic, high value care. As we continue to expand our member population in 175+ countries, we're also growing our best-in-class network of providers. If you are passionate about improving clinical outcomes, reducing healthcare costs, and delivering compassionate evidence-based care, you would be an ideal addition to our team. What You'll Do: Provide virtual care and support to adult members via 15-minute video consults and asynchronous messaging around: The overall fertility journey, including fertility assessments and different options and ART treatments Possible reasons for infertility (PCOS, endometriosis, anovulation, male factor infertility) Questions to bring up to their in person REI General guidance on how to choose the right clinic for their needs Capture encounter summary documentation in our practice management system, MPractice Collaborate with Maven's Care Delivery team to ensure member needs are met, including recommendations for in-person referrals and follow-ups Serve as an ambassador of Maven's unique care model, providing culturally humble care and championing our belief that better outcomes for women and families mean a better world for everyone Who You Are: Hold the following licenses or education: BSN, RN and / or NP, FNP, APRN, WHNP, DNP, PNP Must be residing in the United States Must have worked in a fertility clinic for 3+ years Possess the ability to provide direct member care for 5 hours per week. This is an independent contractor role (1099 position) Have 2+ years of prior experience in the tele-health space. Must be comfortable providing care through a d",https://app.nursefern.com,Case Management (CM),NurseFern,2026-04-23T10:22:53.970638
TRIAGE NURSE (TELEHEALTH) [FULL-TIME],,2026-04-22,Remote,Remote,Full-time,Days,Must Be Licensed In: Compact,$30 - $30 Hourly,"Guideway Care is The Patient Activation Company. We don't just ""engage"" patients; we activate them. By utilizing our proprietary Motivational Patient Guidance (MPG) model and AI-powered technology, we resolve the practical and psychological barriers that prevent patients from taking their ""next right action."" Job Summary: We are seeking an experienced and compassionate Registered Nurse to join our elite team of remote triage professionals. This RN will serve as the front line of clinical support for patients, delivering high-quality assessment, guidance, and care coordination services via telephone and digital communication platforms. This role requires a confident, autonomous nurse with a strong clinical foundation, excellent judgment, and a deep commitment to patient-centered care. You will work remotely in a structured and supportive environment, contributing to improved outcomes and experiences for patients across a variety of primary care and specialty settings. Shifts available: Monday - Friday: 10:00 AM - 7:00 PM CST Essential functions: Conduct thorough clinical assessments and triage patients based on established evidence-based protocols and clinical guidelines. Respond to patient inquiries via inbound and outbound calls, as well as secure patient messaging portals. Provide appropriate recommendations for care or escalate concerns to the appropriate provider or care team member. Document assessments, communications, and care coordination activities in electronic medical records (EMRs) with accuracy and clarity. Support administrative functions related to patient care including FMLA, ADA, STD/LTD documentation, and coordination. Collaborate with healthcare providers, clinical teams, and practice administrators to ensure continuity and quality of care. Uphold Sequence Health's commitment to clinical excellence, integrity, and service in every interaction. Any other duties necessary to drive our values, fulfill our mission, and abide by out co",https://app.nursefern.com,Triage,NurseFern,2026-04-23T10:22:56.101440
RN COORDINATOR- PAYOR AUDIT - FULL TIME - DAYS,Henry Ford Health,2026-04-22,Remote,Remote,Full-time,Days,Must Be Licensed In: Michigan,$0 - $0 Salary,"Full Time 40 Hours Eligible for full Time Benefits Remote - must be able to sit at desk for 8 hours GENERAL SUMMARY: Under minimal supervision, this RN specializes in follow-up of denied and rejected claims from all commercial, contracted and non-contracted payers, including reviewing and preparing appeal letters. Working within a centralized department, reviews all medical necessity and coding related denials and appeal ability utilizing clinical judgment and applying appropriate medical necessity criteria. Provides clinical expertise to provide education, formal and informal and facilitates denial management strategies. Serves as a liaison to key customers that include, hospital ancillary departments, physicians, payers, and auditors. PRINCIPLE DUTIES AND RESPONSIBILITIES: 1. Familiarity with all aspects of utilization/denial management and expertise to analyze if all outpatient services and admitted patients are appropriate for services requested and rendered. 2. Retrospectively communicates to obtain required authorizations for treatment from the respective payers. 3. Refers denied cases to the assigned Medical Director and/or PAS (Physician Advisory Services) personnel to determine next steps after initial review. 4. Demonstrates strong clinical knowledge and judgment, including applying appropriate medical necessity screening to evaluate denied claims for potential appeal. 5. Coordinates all aspects of denial management, including payer follow-up. Employs escalation techniques to resolve cases in a timely manner. 6. Reviews payer denial/rejection rationale and develops rebuttal appeal within the timely filing timeframes, as determined by individual payer contracts. 7. Provides timely response to payer requests, inquiries and/or complaints. 8. Tracks and inputs pertinent information to the appropriate system(s) and the tracking log. Identifies trends and reports through proper escalation pathways. 9. Prepares, processes, mails, files, a",https://app.nursefern.com,"Utilization Review & Management (UR/UM), Prior Authorization (PA), Denials & Appeals, Quality",NurseFern,2026-04-23T10:22:58.217682
PRIOR AUTHORIZATION NURSE - REMOTE - AZ,Blue Cross Blue Shield of Arizona,2026-04-22,Remote,Remote,Full-time,Days,Must Be Licensed In: Arizona,$0 - $0 Salary,"This remote work opportunity requires residency, and work to be performed, within the State of Arizona. PURPOSE OF THE JOB Ensures accuracy and timeliness in the completion of prior authorization (PA) requests to meet contractual requirements and ensures all reviews utilize nationally recognized and evidence-based standards for the Medicaid Segment which includes Medicaid and Medicare Advantage / Dual Eligible Special Needs Plan (D-SNP), and Affordable Care Act (ACA) members. Ensures the completion, accuracy, and timeliness in the Notice of Action (NOA) process. QUALIFICATIONS REQUIRED QUALIFICATIONS Required Work Experience 3 years of clinical experience 1 year of Medicaid/Medicare experience 1 year prior authorization and member and provider notification (NOA) experience 1 year experience with National Committee for Quality Assurance (NCQA) standards Required Education Associate degree in Nursing Required Licenses Active, current, and unrestricted license to practice in the State of Arizona (a state in the United States) as a health professional, including RN or LPN. Required Certifications N/A PREFERRED QUALIFICATIONS Preferred Work Experience 3+ years of experience in managed care 3+years of experience in prior authorization/utilization review Preferred Education Bachelor of Science in Nursing Preferred Licenses N/A Preferred Certifications N/A ESSENTIAL JOB FUNCTIONS AND RESPONSIBILITIES ALL LEVELS Ensures the accuracy and timeliness of prior authorization requests to meet contractual requirements. Coordinates and manages the established preauthorization review process for pre-service requests. Ensures the use of nationally recognized and evidence-based standards in the completion of all pre-service reviews. Utilize clinical skills, chart review, physician communication and appropriate criteria for approval of pre-service requests; escalate pre-service request(s) to the medical director for determination when criteria not met. Clearly define and",https://app.nursefern.com,Prior Authorization (PA),NurseFern,2026-04-23T10:23:00.319981
TRIAGE NURSE LPN (PART TIME/DAYS),Penn Medicine,2026-04-22,Remote,Remote,Part-time,Days,Must Be Licensed In: Pennsylvania,$0 - $0 Salary,"Penn Medicine is dedicated to our tripartite mission of providing the highest level of care to patients, conducting innovative research, and educating future leaders in the field of medicine. Working for this leading academic medical center means collaboration with top clinical, technical and business professionals across all disciplines. Today at Penn Medicine, someone will make a breakthrough. Someone will heal a heart, deliver hopeful news, and give comfort and reassurance. Our employees shape our future each day. Are you living your life's work? LOCATION: East Petersburg, PA. Opportunity to work remotely after onsite onboarding and training for a minimum of 6+ months and demonstration of proficiency in role. HOURS: Part time (20 hours per week). Days. SIGN ON BONUS: $1,250, for 0.5 FTE/20hours per week. 2-year commitment. External applicants only. POSITION SUMMARY: This position will provide support to providers, staff and patients who fall under the auspices of the LGHP (Lancaster General Health Physicians) and/or partnering practices. Responsible for the telephonic/electronic intake, assessment, planning, coordination, and implementation of standardized protocols relating to patient symptoms and dispensation of medical advice. The triage nurse will assist with triage in the EMR inbasket and nurse telephone line, nurse case management, collaboration with clinical teams, clinicians, and other departments as necessary, and provide quality patient care in compliance with local, state, and federal regulations and accreditation standards. This patient-centered position delivers services with focus on customer service and symptom management. This nurse works with all primary care practices to assist with triage duties and related tasks. ESSENTIAL FUNCTIONS: Qualified individuals must have the ability (with or without reasonable accommodation) to perform the following duties: Monitors and responds to triage calls in person, through the nurse phone line and/",https://app.nursefern.com,Triage,NurseFern,2026-04-23T10:23:04.606711
TRIAGE CLINICAL GUIDE (REGISTERED NURSE) - NIGHT SHIFT,Devoted Health,2026-04-22,Remote,Remote,Full-time,"12hr shifts, Nights",Must Be Licensed In: State Of Residency,"$95,000 - $110,000 Salary","We want to help members navigate the healthcare system in a better and safer way. This means getting the right care at the right place, at the right time. As a Triage Clinical Guide (Registered Nurse), you'll be responsible for providing telephonic advice and clinical triage when Devoted Health members call us for support. You'll serve as a fierce advocate, helping them achieve better health outcomes and connecting them with the necessary resources. Our ideal Triage Clinical Guide is caring, compassionate, solution-oriented, and enthusiastic about providing an outstanding member experience. You possess excellent clinical judgment, are ready to innovate, and are excited about changing the way healthcare is delivered. You will be joining a team of adaptable, scrappy, and resilient professionals who are proud to be part of the Devoted family, creating a revolution in care delivery. Schedule Details: This is a full-time, night shift role. You will work three (3) scheduled clinical shifts per week on a rotating basis, including weekends and holidays. Shifts are scheduled based on business needs and may include: 8:00 PM - 8:30 AM ET (current primary shift) or 6:00 PM - 6:30 AM ET (alternate shift). The remaining 2.5 hours per shift are reserved for administrative work, training, and team meetings. Shift assignments are subject to change based on operational needs, and candidates must be flexible to work either schedule as required. Your Responsibilities & Impact: Clinical Triage: Engage with members via telephone and the patient portal to provide clinical advice, educational materials, answer questions, and direct patients to the appropriate level of care. Care Coordination: Connect members with the exact care they need, whether routing them to providers within Devoted Medical, primary care, urgent care, or emergency services. Telehealth Support: Deliver exceptional support to patients with urgent complaints across multiple geographies, leveraging video telehealt",https://app.nursefern.com,"Triage, Telehealth",NurseFern,2026-04-23T10:23:06.714397
"TRANSITIONS OF CARE RN 100% VIRTUAL, CAREBRIDGE",Elevance Health,2026-04-22,Remote,Remote,Full-time,Days,Must Be Licensed In: State Of Residency,$0 - $0 Salary,"Job Description: Transitions of Care RN 100% Virtual, CareBridge CareBridge Health is a proud member of the Elevance Health family of companies, within our Carelon business. CareBridge Health exists to enable individuals in home and community-based settings to maximize their health, independence, and quality of life through home-care and community based services. Virtual: This role enables associates to work virtually full-time, except for required in-person training sessions, providing maximum flexibility and autonomy. This approach promotes productivity, supports work-life integration, and ensures essential face-to-face onboarding and skill development. Alternate locations may be considered if candidates reside within a commuting distance from an office. Please note that per our policy on hybrid/virtual work, candidates not within a reasonable commuting distance from the posting location(s) will not be considered for employment, unless an accommodation is granted as required by law. Work Hours: Monday - Sunday with mandatory 2 weekends a month (4, 10 hour shifts) Eastern Time: 8:00AM - 7:00PM All other time zones: 7:00AM - 6:00PM, 8:00AM -7:00PM or 9:00AM -8:00PM The Transitions of Care RN- Carebridge is responsible for participating in delivery of patient education and disease management interventions and for performing health coaching for members, across multiple lines, for health improvement/management programs for chronic diseases. How you will make an impact: Conducts behavioral or clinical assessments to identify individual member knowledge, skills and behavioral needs. Identifies and/or coordinates specific health coaching plan needs to address objectives and goals identified during assessments. Interfaces with provider and other health professionals to coordinate health coaching plan for the member. Implements and/or coordinates coaching and/or care plans by educating members regarding clinical needs and facilitating referrals to health profes",https://app.nursefern.com,Case Management (CM),NurseFern,2026-04-23T10:23:08.824980
AUDIT TEAM LEAD,UnitedHealth Group,2026-04-22,Remote,Hybrid,Full-time,Days,Must Be Licensed In: Massachusetts,"$72,800 - $130,000 Salary","This position is Remote in Massachusetts. You will have the flexibility to work remotely* as you take on some tough challenges. Optum Insight is improving the flow of health data and information to create a more connected system. We remove friction and drive alignment between care providers and payers, and ultimately consumers. Our deep expertise in the industry and innovative technology empower us to help organizations reduce costs while improving risk management, quality and revenue growth. Ready to help us deliver results that improve lives? Join us to start Caring. Connecting. Growing together. The Audit Team Lead will be responsible for playing a leadership role in performing compliance reviews of medical and administrative documentation to identify instances of healthcare fraud and/or wasteful and abusive conduct by health care providers who submit claims for payment. This position will utilize information from claims data analysis, plan members, the medical community, law enforcement, employee conduct, and confidential investigations in order to document relevant findings. The Audit Team Lead will lead site visits and desk audits of provider claims, and medical and administrative records, to gather and analyze all necessary information to determine whether subject adhered to state and federal compliance policies, reimbursement policies, and contract compliance. The Audit Team Lead will present and discuss audit findings with client and input information into Optum audit workflow tools and the client's case tracking system. Where applicable, the Audit Team Lead will support appeal and fraud investigation activities. Finally, the Audit Team Lead will supervise and support the work of other Auditors in all of the responsibilities noted here. This position is full time (40 hours/week) Monday - Friday. Employees are required to have flexibility to work any of our 8-hour shift schedules during our normal business hours of 8:00 am - 5:00 pm EST. It may be",https://app.nursefern.com,Quality,NurseFern,2026-04-23T10:23:10.929773
RN CLINICAL NAVIGATOR - PART TIME/WEEKENDS,Hone,2026-04-22,Remote,Hybrid,Part-time,Weekends,Must Be Licensed In: State Of Residency,$35 - $35 Hourly,"Our ideal candidate is a mission-driven, motivated multi-tasker who is invested in work that is fulfilling and impactful. They embrace change and tackle challenges with enthusiasm. They have an ""all-in"" disposition towards work, understanding that we are a fast-paced, high-growth organization with evolving priorities. They can excel at both independent tasks and collaborative work, leading with clear and candid communication. They exhibit humble leadership-the ability to drive initiatives forward while remaining excited about continuous learning and development opportunities. They feel strongly about being part of a team that advocates for people to live longer and better lives. The Role Hone is looking for a RN Clinical Navigator to join our team. As someone with a clinical background, you are responsible for supporting doctors and their patients with their medical care. You will review, triage, and escalate physician and patient issues in collaboration with the customer service, clinical, and operations teams so that patients have the best experience with Hone. You must thrive in a fast-paced environment that requires excelling in an unstructured setting and using clinical judgment to make decisions. We are currently seeking a compassionate and reliable weekend nurse to join our clinical team. Hone offers virtual care for both men and women seeking support for hormone replacement therapy, weight loss, thyroid concerns, and longevity medicine. Clinical experience in these areas is not required, however we are seeking candidates who are passionate about helping patients live long, healthy lives. Primary Responsibilities Key responsibilities for this role include (but are not limited to) the following: Manage communications between patients and doctors and associated documentation as required, e.g. FSA-related letters, medical referrals, labs, etc. Work with the clinical and operations team to make sure the patient receives fast resolution to any concerns.",https://app.nursefern.com,Case Management (CM),NurseFern,2026-04-23T10:23:15.122373
RN APPEALS ANALYST (W@H TN),BlueCross BlueShield of South Carolina,2026-04-22,Remote,Hybrid,Full-time,Days,Must Be Licensed In: South Carolina,$0 - $0 Salary,"We are currently hiring for a RN Appeals Analyst to join BlueCross BlueShield of South Carolina. In this role as a RN Appeals Analyst, you will research the substance of complex appeal or retrospective review requests including pre-pay and post-payment review appeal requests. Provides thorough clinical review or benefit analysis to determine if the requested services meet medical necessity guidelines. Documents decisions within mandated timeframes and in compliance with applicable regulations or standards. Description Logistics: CGS -one of BlueCross BlueShield's South Carolina subsidiary companies. Location This position is full time (40 hours/week) Monday-Friday from 8:00am - 5:00pm and will be fully remote. What You'll Do: Documents the basis of the appeal or retrospective review in an accurate and timely manner and in accordance with applicable regulations or standards. Performs thorough research of the substance of service appeals by both member and provider based on clinical documentation, contractual requirements, governing agencies, policies and procedures, while adhering to confidentiality regulations regarding protected health information. Performs appeal and retrospective reviews demonstrating ability to define and determine precedence of pertinent issues in application of policies and procedures to clinical information and or application to benefit or policy provisions. Performs special projects including reviews of clinical information to identify quality of care issues. To Qualify for This Position, You'll Need the Following: Required Education: Associate's in a job-related field Degree Equivalency: Graduate of Accredited School of Nursing Required Work Experience: 2 years clinical experience plus 1 year utilization/medical review, quality assurance, or home health, OR, 3 years clinical. FOR PALMETTO GBA (CO. 033) ONLY: 2 years clinical experience plus 2 years utilization/medical review, quality assurance, or home health experience or a com",https://app.nursefern.com,"Utilization Review & Management (UR/UM), Denials & Appeals",NurseFern,2026-04-23T10:23:17.228269
