job_title,company,date_posted,location,remote_status,employment_type,schedule,license_requirements,salary_range,job_description,apply_link,specialties,source_site,scraped_at
RN - REGISTERED NURSE - CLINICAL DOCUMENTATION IMPROVEMENT SPECIALIST,Geisinger,2026-08-03,Remote,Remote,Full-time,Days,Must Be Licensed In: Pennsylvania,,"Location Work from home (Pennsylvania) Job Category RN - Registered Nurse, Nursing and Nursing Support Schedule Days Work Type Full time Department Revenue Management Clinical Documentation Improvement Team Date posted 08/03/2026 Job ID R-98575 Job Summary As one of the Top 8 Most Innovative Healthcare Systems in Becker's Hospital Review, we're working to create a national model for improving health. Today, we're focused on bringing our region services that improve every facet of life to drive total health, inside and out. Through professional growth, quality improvement, and interdisciplinary collaboration, we've built an innovative culture that allows nurses to grow their skillsets, develop their practice, and leverage their years of experience to build a rewarding, lasting career with impact. Job Duties The RN CDI Specialist acts as a liaison between the clinical and coding functions. Provides education to the medical staff and other clinical professional on documentation relevant to the Revenue Management processes and Discharge Not Final Billed reduction. Provides daily interactions with physicians and clinical professionals regarding documentation clarification and optimization. It is expected that the CDIS have previous clinical skills, including an understanding of Anatomy and Physiology in order to appropriately discuss with the physician such issues as the underlying etiology, principal diagnosis, diagnostic studies, treatment modalities, to name a few. The essential focus of this position is to analyze the clinical information, using the documentation as the primary driver for overall System Case Mix Index. At least of three (3) years RN work experience is required. BSN is strongly preferred. This role is full-time, 40 hours weekly. Benefits at Geisinger: We offer a comprehensive benefits package starting on day one, including: Health, dental, and vision insurance Three medical plan choices, including expanded network options Pre-tax savings plans",https://app.nursefern.com,Clinical Documentation Integrity (CDI),NurseFern,2026-08-04T11:23:57.713964
REGISTERED NURSE NAVIGATOR (RN) - CLASSICAL HEMATOLOGY (REMOTE),UVA Health,2026-08-03,Remote,Remote,Full-time,Days,Must Be Licensed In: Virginia,$41.26 - $54.52 Hourly,"The RN Navigator has specialized clinical knowledge to provide individualized support across the care continuum to patients, families, and caregivers. Typically working within a complex medical and/or surgical specialty (e.g., Oncology, Heart and Vascular, Bariatric), the RN Navigator coordinates care from diagnosis through treatment and follow-up of a specific treatment modality, ensuring seamless transitions and addressing barriers to care. The RN Navigator guides patients through evidence-based clinical care pathways individualized to their unique treatment plan, physiology, and disease progression. The RN Navigator identifies and addresses barriers to care, steering patients through the complex healthcare system to improve outcomes. This job profile integrates the ANA Nursing: Scope and Standards of Practice the ANA Code of Ethics for Nurses with Interpretive Statements the AAACN Scope & Standards of Practice for Professional Ambulatory Care Nursing and the AAACN Scope and Standards of Practice for Registered Nurses in Care Coordination and Transition Management, with the UVA Nursing Professional Practice Model. Key Responsibilities: * Demonstrates the use of the UVA Professional Practice Model through professional nursing practice, quality achievement, lifelong learning, empowered leaders, innovation, and expert caring. * Manages complex care and high-risk patient populations, alleviating barriers to care. * Triages new patient referrals and assesses patient needs, goals, and preferences, integrating them into the care plan. * Coordinates multidisciplinary care and expedites timely access to treatments, including diagnostic testing, surgery, and follow-up care. * Serves as a clinical advocate, educator, and liaison between patients, families, and healthcare providers. * Provides culturally competent education on diagnosis, treatment, side effects, and posttreatment care. * Facilitates communication between care teams and support participation in t",https://app.nursefern.com,Case Management (CM),NurseFern,2026-08-04T11:23:59.843393
TELEPHONIC REGISTERED NURSE CASE MANAGER - REMOTE,UnitedHealth Group,2026-08-03,Remote,Remote,Full-time,Days,Must Be Licensed In: State Of Residency,"$60,200 - $107,400 Salary","We're making a solid connection between exceptional patient care and outstanding career opportunities. The result is a culture of performance that's driving the health care industry forward. As a Telephonic Case Manager RN, you'll support a diverse member population with education, advocacy, and connections to the resources they need to feel better and get well. Instead of seeing a handful of patients each day, your work may affect millions for years to come. Ready for a new path? Apply today! You'll enjoy the flexibility to work remotely * from anywhere within the U.S. as you take on some tough challenges. New Hire Training: Monday - Friday, 9:00 am - 6:00 pm EST for 3 weeks and then Ramp Up is Monday - Friday, 10:00 am - 7:00 pm EST for 4-6 months Post-Training Schedule: 5 days/week, 12:00 pm - 9:00 pm EST or 4 days/week, 10:00 am - 9:00 pm EST Business Hours: 9:00 am to 9:00 pm EST Primary Responsibilities: Make outbound calls and taking inbound calls to assess members' current health status Identify gaps or barriers in treatment plans Provide patient education to assist with self-management Interact with Medical Directors on challenging cases Coordinate care for members Educate members on disease processes Encourage members to make healthy lifestyle changes Document and track findings Making post-discharge calls to ensure the member receives the necessary services and resources You'll be rewarded and recognized for your performance in an environment that will challenge you and give you clear direction on what it takes to succeed in your role as well as provide development for other roles you may be interested in. Required Qualifications: Active, unrestricted RN license in the state of residence Ability to obtain multiple state and/or compact licensure within 60 days of hire 3+ years of RN experience in a hospital setting, acute care, direct care experience OR experience as a telephonic Case Manager for an insurance company Computer proficiency, to incl",https://app.nursefern.com,Case Management (CM),NurseFern,2026-08-04T11:24:01.951877
RN CLINICAL DOCUMENTATION SPECIALIST,Ascension,2026-08-03,Remote,On-site,Full-time,Days,Must Be Licensed In: Florida,"$84,060.91 - $118,668.99 Salary","Your future role at a glance Location: Pensacola, FL | Remote Facility: Ascension Sacred Heart Department: Clinical Integrity Documentation Schedule: Day Shift | Full Time Salary Range: $84,060.91 - $118,668.99 Life at Ascension: Where purpose meets opportunity Ascension is a leading nonprofit Catholic health system with a culture and associate experience grounded in service, growth, care and connection. We empower our 97,000+ associates to bring their skills and expertise every day to reimagining healthcare, together. Recognized as one of the Best 150+ Places to Work in Healthcare and a Military-Friendly Gold Employer, you'll find an inclusive and supportive environment where your contributions truly matter. Benefits that help you thrive Comprehensive health coverage: medical, dental, vision, prescription coverage and HSA/FSA options Financial security & retirement: employer-matched 403(b), planning and hardship resources, disability and life insurance Time to recharge: pro-rated paid time off (PTO) and holidays Career growth: Ascension-paid tuition (Vocare), reimbursement, ongoing professional development and online learning Emotional well-being: Employee Assistance Program, counseling and peer support, spiritual care and stress management resources Family support: parental leave, adoption assistance and family benefits Other benefits: optional legal and pet insurance, transportation savings and more How you'll make an impact in this role Complete admission reviews and assign a working Diagnosis Related Group. Ensure the working DRG and other information are entered in the Clinical Documentation Improvement database. Initiate and maintain extensive interactions with physicians and mid-level providers to address the need for more detailed information in the medical record. Collaborate with healthcare professionals to ensure the severity of illness and level of services provided are accurately reflected in the medical record and to resolve physician qu",https://app.nursefern.com,Clinical Documentation Integrity (CDI),NurseFern,2026-08-04T11:24:04.139745
"ED CASE MANAGEMENT UTILIZATION RN, PER DIEM NIGHT 10/HR SHIFT",Kaiser Permanente,2026-08-03,Remote,On-site,PRN/Per Diem,10hr shifts,Must Be Licensed In: California,$77.69 - $95.08 Hourly,"Works collaboratively with an MD to coordinate and screen for the appropriateness of admissions and Continued stays. Makes recommendations to the physicians for alternate levels of care when the patient does not meet the medical necessity for Inpatient hospitalization. Interacts with the family, patient and other disciplines to coordinate a safe and acceptable discharge plan. Functions as an indirect caregiver, patient advocate and manages patients in the most cost effective way without compromising quality. Transfers stable non-members to planned Health care facilities. Responsible for complying with AB 1203, Post Stabilization notification. Complies with other duties as described. Must be able to work collaboratively with the Multidisciplinary team, multitask and in a fast pace environment. Essential Responsibilities: Plans, develops, assesses and evaluates care provided to members. Collaborates with physicians, other members of the multidisciplinary health care team and patient/family in the development, implementation and documentation of appropriate, individualized plans of care to ensure continuity, quality and appropriate resource use. Recommends alternative levels of care and ensures compliance with federal, state and local requirements. Assesses high risk patients in need of post-hospital care planning. Develops and coordinates the implementation of a discharge plan to meet patients identified needs; communicates the plan to physicians, patient, family/caregivers, staff and appropriate community agencies. Reviews, monitors, evaluates and coordinates the patients hospital stay to assure that all appropriate and essential services are delivered timely and efficiently. Participates in the Bed Huddles and carries out recommendations congruent with the patients needs. Coordinates the interdisciplinary approach to providing continuity of care, including Utilization management, Transfer coordination, Discharge planning, and obtaining all authorizations/approva",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-08-04T11:24:06.265631
TELEPHONIC PALLIATIVE CARE REGISTERED NURSE,UnitedHealth Group,2026-08-03,Remote,Remote,Full-time,Days,Must Be Licensed In: State Of Residency,"$60,200 - $107,400 Salary","PLEASE NOTE: This is a RN only role For those who want to invent the future of health care, here's your opportunity. We're going beyond basic care to health programs integrated across the entire continuum of care. Join us to start Caring. Connecting. Growing together. The RN - Supportive Care Liaison II identifies palliative care needs and facilitates transitions to hospice when appropriate. This role partners with clinical teams and palliative operations to conduct telephonic assessments, educate patients and families, complete referrals, support care coordination and promote strong interdisciplinary collaboration. You'll enjoy the flexibility to work remotely * from anywhere within the U.S. as you take on some tough challenges. Primary Responsibilities: Conduct telephonic palliative assessments and determine next steps (example: schedule provider visits, consult palliative physician, arrange follow-ups, hospice referral or escalate cases) Complete hospice informational sessions telephonically with Optum patients and families, including providing education and information about the hospice benefit, discussing hospice readiness and eligibility criteria and offering quality hospice providers in the area Coordinate accurate and appropriate documentation to support referrals and care transitions Support Optum providers with hospice transitions and overcoming barriers to hospice admission including, but not limited to, hospice eligibility reviews Serve as a palliative and hospice subject matter expert (SME) for Optum markets Collaborate closely with palliative physicians and the interdisciplinary care team Document in real time using the EMR systems (Ubiquity, Pathway, Athena) Build and maintain strong internal and external relationships Analyze reports to proactively identify palliative patients needing palliative assessments, follow-ups or escalation Contribute to palliative care performance improvement initiatives Support advance care planning documentation a",https://app.nursefern.com,"Case Management (CM), Triage",NurseFern,2026-08-04T11:24:08.387724
"RN, CARE MANAGER, UTILIZATION MANAGEMENT (FULL-TIME, REMOTE)",AdventHealth,2026-08-03,Remote,Remote,Full-time,Days,Must Be Licensed In: California,$59.23 - $81.24 Hourly,"Plays a critical role in ensuring that patients receive high-quality care while efficiently utilizing medical resources. Reviews patient medical records, assessing the appropriateness and necessity of proposed treatments, and collaborating with healthcare providers and insurance companies to ensure a seamless care experience and the practicing of financial stewardship and denial prevention. Focuses on maximizing patient outcomes and optimizing resource allocation. Utilizes exceptional clinical knowledge, excellent communication skills, and the ability to thrive in a fast-paced and ever-changing healthcare environment. Job Requirements: Education and Work Experience: Associate's Degree in nursing or equivalent combination of education/related experience: Required Bachelor's Degree in Nursing (BSN): Preferred Five years' acute hospital experience required with preferred experience in critical care areas: Required Two years' utilization review experience using the Optum/Inter Qual product within the last 12 months: Required Licenses/Certifications: Registered Nurse (RN) licensure in the state of practice: Required Essential Functions: Completes clinical reviews of acute medical patients using the Optum/Inter Qual tool to determine if the patient is in the right acute setting, receiving the right acute services, during the appropriate length of stay. Participates in annual Optum/Inter Qual training required. Takes the required annual Optum/Inter Qual Interrater Reliability (IRR) test with a minimum passing score as defined in the yearly departmental goals. Meets weekly productivity metrics within 90 days of completing orientation and maintains on a weekly basis as defined in the yearly departmental goals. Meets quality audit metrics within 90 days of completing orientation and maintained on the audit cadence set within the department as defined in the yearly departmental goals. Completes all required departmental education assigned with timeliness and accuracy. Fol",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-08-04T11:24:10.492321
NURSE CONSULTANT TELEPHONIC CASE MANAGEMENT,Gallagher Bassett,2026-08-03,Remote,Remote,Full-time,Days,Must Be Licensed In: Compact,"$64,000 - $96,000 Salary","At Gallagher Bassett, we're there when it matters most because helping people through challenging moments is more than just our job, it's our purpose. Every day, we help clients navigate complexity, support recovery, and deliver outcomes that make a real difference in people's lives. It takes empathy, precision, and a strong sense of partnership-and that's exactly what you'll find here. We're a team of fast-paced fixers, empathetic experts, and outcomes drivers - people who care deeply about doing the right thing and doing it well. Whether you're managing claims, supporting clients, or improving processes, you'll play a vital role in helping businesses and individuals move forward with confidence. Here, you'll be supported by a culture that values teamwork, encourages curiosity, and celebrates the impact of your work. Because when you're here, you're part of something bigger. You're part of a team that shows up, stands together, and leads with purpose. Overview The Nurse Consultant - Telephonic will provide case management through telephonic contact with all medical providers, employers, claims professionals and ancillary service providers How you'll make an impact Provides medical management to workers compensation injured employees. Performs case management through telephonic contact with all medical providers, employers, claims professionals and ancillary service providers. Manage medical care in order to return injured employee to preinjury status. Reviews services of medical and rehabilitation providers and arranges for and coordinates appropriate evaluation, treatment, and counseling. Communicates with physician, injured worker, employer, referral source, and any other resource involved in worker's rehabilitation program. Evaluates home care services and equipment and determines need for home modifications. Coordinates home care. Communicates with employers to determine job requirements of pre-injury occupation and to explore light-duty, modified, or altern",https://app.nursefern.com,Case Management (CM),NurseFern,2026-08-04T11:24:12.602072
UTILIZATION REVIEW NURSE RN,LifeBridge Health,2026-08-03,Remote,On-site,Full-time,Days,Must Be Licensed In: Maryland,$40.12 - $62.19 Hourly,"Utilization Review Nurse RN Randallstown, MD NORTHWEST HOSPITAL NW CARE MANAGEMENT Full-time - Day shift - 8:00am-4:30pm RN OTHER 96679 $40.12-$62.19 Experience based Posted: July 20, 2026 Summary The Utilization Review Nurse RN conducts initial, concurrent and retrospective chart review for clinical, financial and resource utilization information. Provides intervention and coordination to decrease avoidable delays and denial of payment. Interfaces with 3rd party payers by providing pertinent, relevant clinical information. Responsibilities Include: Reviews the medical record by applying utilization review criteria, to assess clinical, financial, and resource consumption. Enters clinical reviews into the software program. Maintains close communication with external reviewers/internal financial counselors/patient access personnel and performs certification activities as required by payor. Monitors and identifies patterns or trends in utilization management. Monitors potential and actual denials and coordinates with nurse Care Manager and/or Social Worker for any follow up necessary. Documents in software program the actions taken to coordinate care and avoid denials. Assists nurse Care Managers in communicating with the patient denied hospital days as well as the issuance of Medicare forms including HINN, Detailed Notice of Discharge to patients/family/significant other when they are in disagreement with the discharge plan arranged by attending and Care Management personnel. Coordinates with the Care Manager to achieve optimal and efficient patient outcomes, while decreasing length of stay and avoid delays and denied days. Utilizes Physician Advisor and administrative personnel for unresolved issues. Identifies opportunities for expedited appeals and collaborates with the Care Manager and Physician Advisor to resolve payer issues. Other tasks as assigned. Sends appropriate referrals/escalations to the physician advisors to review cases not met with criteria",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-08-04T11:24:14.712403
INITIAL CLINICAL REVIEWER - REMOTE - AZ,Blue Cross Blue Shield of Arizona,2026-08-03,Remote,Remote,Full-time,Days,Must Be Licensed In: Arizona,$0 - $0 Salary,"This remote work opportunity requires residency, and work to be performed, within the State of Arizona. PURPOSE OF THE JOB Responsible for identifying, researching, processing, resolving, and responding to inquiries from internal and external customers with emphasis on excellence, privacy, compliance and versatility within the health insurance industry. QUALIFICATIONS REQUIRED QUALIFICATIONS Required Work Experience 2 years of experience in clinical field of practice, health insurance, or other health care related field Required Education Associate's Degree in general field of study or Post High School Nursing Diploma or Certification (LPN only) from an approved program Required Licenses Active, current, and unrestricted license to practice in the State of Arizona (or an endorsement to work in Arizona) as a behavioral health professional such as LCSW, LPC, LISAC LMFT, or licensed psychologist (Psy.D. or Ph.D.), OR an active, current, and unrestricted license to practice nursing in either the State of Arizona or another state in the United States recognized by the Nursing Licensure Compact (NLC) as an RN, OR an active, current, and unrestricted license to practice in the State of Arizona as an LPN. Required Certifications N/A PREFERRED QUALIFICATIONS Preferred Work Experience 3 years of experience in clinical field of practice, health insurance, or other health care related field Preferred Education Bachelor's Degree in Nursing or related field of study Preferred Licenses Active, current, and unrestricted license to practice in the State of Arizona (a state in the United States) as a Registered Nurse Preferred Certifications N/A ESSENTIAL JOB FUNCTIONS AND RESPONSIBILITIES Identify, research, process, resolve and respond to customer inquiries and correspondence via telephone, written communication and/or in person. Answer a diverse and high volume of health insurance related customer calls or correspondence on a daily basis. Analyze medical records and app",https://app.nursefern.com,Utilization Review & Management (UR/UM),NurseFern,2026-08-04T11:24:23.144627
